a,K,t,y
5,0.5974183127924139,19.2887676216462,0.6498113810301231
5,0.5974183127924139,19.328785811732605,0.6533085789218365
5,0.5974183127924139,19.368804001819008,0.6568597471909232
5,0.5974183127924139,19.40882219190541,0.6604639851557526
5,0.5974183127924139,19.448840381991815,0.6641203852885826
5,0.5974183127924139,19.488858572078215,0.6678280334188237
5,0.5974183127924139,19.528876762164618,0.6715860089368108
5,0.5974183127924139,19.56889495225102,0.6753933849980387
5,0.5974183127924139,19.608913142337425,0.6792492287278211
5,0.5974183127924139,19.648931332423828,0.6831526014263309
5,0.5974183127924139,19.68894952251023,0.6871025587739814
5,0.5974183127924139,19.728967712596635,0.6910981510371041
5,0.5974183127924139,19.768985902683035,0.6951384232738875
5,0.5974183127924139,19.809004092769438,0.6992224155405288
5,0.5974183127924139,19.84902228285584,0.7033491630975636
5,0.5974183127924139,19.889040472942245,0.7075176966163295
5,0.5974183127924139,19.92905866302865,0.7117270423855229
5,0.5974183127924139,19.96907685311505,0.7159762225178102
5,0.5974183127924139,20.009095043201455,0.7202642551564511
5,0.5974183127924139,20.04911323328786,0.7245901546818951
5,0.5974183127924139,20.08913142337426,0.7289529319183097
5,0.5974183127924139,20.129149613460662,0.7333515943400017
5,0.5974183127924139,20.169167803547065,0.7377851462776907
5,0.5974183127924139,20.20918599363347,0.7422525891245961
5,0.5974183127924139,20.249204183719872,0.7467529215422982
5,0.5974183127924139,20.289222373806275,0.7512851396663325
5,0.5974183127924139,20.32924056389268,0.7558482373114801
5,0.5974183127924139,20.36925875397908,0.7604412061767157
5,0.5974183127924139,20.409276944065482,0.7650630360497723
5,0.5974183127924139,20.449295134151885,0.7697127150112859
5,0.5974183127924139,20.48931332423829,0.7743892296384828
5,0.5974183127924139,20.529331514324692,0.779091565208369
5,0.5974183127924139,20.569349704411096,0.7838187059003867
5,0.5974183127924139,20.6093678944975,0.7885696349984999
5,0.5974183127924139,20.6493860845839,0.7933433350926697
5,0.5974183127924139,20.689404274670302,0.7981387882796867
5,0.5974183127924139,20.729422464756706,0.8029549763633186
5,0.5974183127924139,20.76944065484311,0.8077908810537422
5,0.5974183127924139,20.809458844929512,0.812645484166219
5,0.5974183127924139,20.849477035015916,0.8175177678189814
5,0.5974183127924139,20.88949522510232,0.8224067146302941
5,0.5974183127924139,20.92951341518872,0.8273113079146529
5,0.5974183127924139,20.969531605275122,0.8322305318780889
5,0.5974183127924139,21.009549795361526,0.8371633718125433
5,0.5974183127924139,21.04956798544793,0.8421088142892753
5,0.5974183127924139,21.089586175534333,0.847065847351274
5,0.5974183127924139,21.129604365620736,0.8520334607046373
5,0.5974183127924139,21.16962255570714,0.8570106459088846
5,0.5974183127924139,21.209640745793543,0.8619963965661731
5,0.5974183127924139,21.249658935879943,0.8669897085093815
5,0.5974183127924139,21.289677125966346,0.8719895799890318
5,0.5974183127924139,21.32969531605275,0.8769950118590157
5,0.5974183127924139,21.369713506139153,0.8820050077610939
5,0.5974183127924139,21.409731696225556,0.8870185743081394
5,0.5974183127924139,21.44974988631196,0.8920347212660895
5,0.5974183127924139,21.489768076398363,0.8970524617345822
5,0.5974183127924139,21.529786266484763,0.902070812326241
5,0.5974183127924139,21.569804456571166,0.9070887933445811
5,0.5974183127924139,21.60982264665757,0.9121054289605096
5,0.5974183127924139,21.649840836743973,0.9171197473873867
5,0.5974183127924139,21.689859026830376,0.9221307810546215
5,0.5974183127924139,21.72987721691678,0.9271375667797768
5,0.5974183127924139,21.769895407003183,0.9321391459391482
5,0.5974183127924139,21.809913597089583,0.9371345646367989
5,0.5974183127924139,21.849931787175986,0.9421228738720159
5,0.5974183127924139,21.88994997726239,0.9471031297051651
5,0.5974183127924139,21.929968167348793,0.9520743934219185
5,0.5974183127924139,21.969986357435197,0.9570357316958277
5,0.7100712681251748,0.0,0.0
5,0.7100712681251748,0.04001819008640291,0.000539644288634748
5,0.7100712681251748,0.08003638017280582,0.0020532925733278504
5,0.7100712681251748,0.12005457025920872,0.004403940033729344
5,0.7100712681251748,0.16007276034561163,0.0074784840234155105
5,0.7100712681251748,0.20009095043201452,0.011183474006896753
5,0.7100712681251748,0.24010914051841745,0.015441616212696194
5,0.7100712681251748,0.28012733060482037,0.020188899005507188
5,0.7100712681251748,0.32014552069122326,0.025372228771213354
5,0.7100712681251748,0.36016371077762616,0.030947485675341193
5,0.7100712681251748,0.40018190086402905,0.03687792474827102
5,0.7100712681251748,0.440200090950432,0.043132860986061415
5,0.7100712681251748,0.4802182810368349,0.04968658804133925
5,0.7100712681251748,0.5202364711232378,0.0565174890315948
5,0.7100712681251748,0.5602546612096407,0.06360730535554845
5,0.7100712681251748,0.6002728512960436,0.07094053546424237
5,0.7100712681251748,0.6402910413824465,0.07850394051427396
5,0.7100712681251748,0.6803092314688495,0.08628613792702966
5,0.7100712681251748,0.7203274215552523,0.09427726724690699
5,0.7100712681251748,0.7603456116416553,0.10246871546246263
5,0.7100712681251748,0.8003638017280581,0.11085289123339892
5,0.7100712681251748,0.840381991814461,0.11942303934065056
5,0.7100712681251748,0.880400181900864,0.12817308821839635
5,0.7100712681251748,0.9204183719872668,0.13709752469468459
5,0.7100712681251748,0.9604365620736698,0.14619129111011647
5,0.7100712681251748,1.0004547521600726,0.15544970084165308
5,0.7100712681251748,1.0404729422464756,0.16486836896395993
5,0.7100712681251748,1.0804911323328785,0.17444315536082272
5,0.7100712681251748,1.1205093224192815,0.18417011807628603
5,0.7100712681251748,1.1605275125056844,0.19404547508757636
5,0.7100712681251748,1.2005457025920871,0.20406557300460762
5,0.7100712681251748,1.24056389267849,0.21422686146630332
5,0.7100712681251748,1.280582082764893,0.22452587222227988
5,0.7100712681251748,1.320600272851296,0.23495920206798313
5,0.7100712681251748,1.360618462937699,0.24552349894904132
5,0.7100712681251748,1.4006366530241017,0.25621545067205126
5,0.7100712681251748,1.4406548431105046,0.26703177575890064
5,0.7100712681251748,1.4806730331969076,0.27796921606388686
5,0.7100712681251748,1.5206912232833105,0.28902453084045815
5,0.7100712681251748,1.5607094133697135,0.30019449199997605
5,0.7100712681251748,1.6007276034561162,0.3114758803506027
5,0.7100712681251748,1.6407457935425191,0.32286548264200804
5,0.7100712681251748,1.680763983628922,0.33436008927250704
5,0.7100712681251748,1.720782173715325,0.3459564925406671
5,0.7100712681251748,1.760800363801728,0.35765148534433805
5,0.7100712681251748,1.800818553888131,0.3694418602472554
5,0.7100712681251748,1.8408367439745337,0.38132440884752034
5,0.7100712681251748,1.8808549340609366,0.39329592139388736
5,0.7100712681251748,1.9208731241473396,0.40535318660536734
5,0.7100712681251748,1.9608913142337425,0.41749299165751985
5,0.7100712681251748,2.0009095043201452,0.4297121223052851
5,0.7100712681251748,2.040927694406548,0.4420073631175286
5,0.7100712681251748,2.080945884492951,0.45437549780285286
5,0.7100712681251748,2.120964074579354,0.46681330960983075
5,0.7100712681251748,2.160982264665757,0.47931758178778006
5,0.7100712681251748,2.20100045475216,0.4918850980966339
5,0.7100712681251748,2.241018644838563,0.5045126433564681
5,0.7100712681251748,2.281036834924966,0.5171970040288946
5,0.7100712681251748,2.321055025011369,0.5299349688238872
5,0.7100712681251748,2.3610732150977713,0.5427233293267216
5,0.7100712681251748,2.4010914051841743,0.5555588806406293
5,0.7100712681251748,2.4411095952705772,0.5684384220415228
5,0.7100712681251748,2.48112778535698,0.5813587576417679
5,0.7100712681251748,2.521145975443383,0.5943166970604922
5,0.7100712681251748,2.561164165529786,0.607309056098342
5,0.7100712681251748,2.601182355616189,0.6203326574149404
5,0.7100712681251748,2.641200545702592,0.6333843312075941
5,0.7100712681251748,2.681218735788995,0.6464609158900207
5,0.7100712681251748,2.721236925875398,0.659559258770072
5,0.7100712681251748,2.761255115961801,0.6726762167255815
5,0.7100712681251748,2.8012733060482033,0.6858086568775993
5,0.7100712681251748,2.8412914961346063,0.698953457260386
5,0.7100712681251748,2.8813096862210092,0.7121075074876244
5,0.7100712681251748,2.921327876307412,0.7252677094143862
5,0.7100712681251748,2.961346066393815,0.7384309777944488
5,0.7100712681251748,3.001364256480218,0.7515942409326082
5,0.7100712681251748,3.041382446566621,0.7647544413316802
5,0.7100712681251748,3.081400636653024,0.7779085363339101
5,0.7100712681251748,3.121418826739427,0.7910534987565477
5,0.7100712681251748,3.16143701682583,0.8041863175213637
5,0.7100712681251748,3.2014552069122324,0.8173039982779072
5,0.7100712681251748,3.2414733969986353,0.830403564020317
5,0.7100712681251748,3.2814915870850383,0.843482055697521
5,0.7100712681251748,3.3215097771714412,0.8565365328166613
5,0.7100712681251748,3.361527967257844,0.8695640740396022
5,0.7100712681251748,3.401546157344247,0.8825617777723803
5,0.7100712681251748,3.44156434743065,0.8955267627474673
5,0.7100712681251748,3.481582537517053,0.9084561685987225
5,0.7100712681251748,3.521600727603456,0.9213471564289176
5,0.7100712681251748,3.561618917689859,0.9341969093697222
5,0.7100712681251748,3.601637107776262,0.9470026331340415
5,0.7100712681251748,3.6416552978626644,0.9597615565606057
