Step_Number,K_Element_Name,K_Value,Change_from_Nominal,Change_Percent,Eigenvalue_1,Eigenvalue_2,Eigenvalue_3,Max_Magnitude,Stable
153,K11,0.298126231155779,0.102971231155779,52.7638190954774,0.699226829090736+0.708085836944113i,0.699226829090736-0.708085836944113i,-0.808750581297051+0i,0.995140045923753,YES
154,K11,0.300087587939698,0.104932587939698,53.7688442211055,0.702143270459102+0.712736191255152i,0.702143270459102-0.712736191255152i,-0.81477959971217+0i,1.00049890083693,NO
155,K11,0.302048944723618,0.106893944723618,54.7738693467337,0.705026876675025+0.717323724004228i,0.705026876675025-0.717323724004228i,-0.820742947822408+0i,1.00579134111079,NO
156,K11,0.304010301507538,0.108855301507538,55.7788944723618,0.70787858050926+0.721850408552636i,0.70787858050926-0.721850408552636i,-0.82664249116927+0i,1.01101933565655,NO
157,K11,0.305971658291457,0.110816658291457,56.7839195979899,0.710699272682471+0.726318121911527i,0.710699272682471-0.726318121911527i,-0.832480011194084+0i,1.01618476194464,NO
158,K11,0.307933015075377,0.112778015075377,57.7889447236181,0.713489804439069+0.730728651062911i,0.713489804439069-0.730728651062911i,-0.83825721038567+0i,1.02128941173534,NO
159,K11,0.309894371859296,0.114739371859296,58.7939698492462,0.716250989923419+0.735083698764029i,0.716250989923419-0.735083698764029i,-0.843975717032768+0i,1.02633499636078,NO
160,K11,0.311855728643216,0.116700728643216,59.7989949748744,0.718983608376497+0.739384888884882i,0.718983608376497-0.739384888884882i,-0.849637089617311+0i,1.03132315159963,NO
161,K11,0.313817085427136,0.118662085427136,60.8040201005025,0.72168840616918+0.743633771323838i,0.72168840616918-0.743633771323838i,-0.855242820881069+0i,1.03625544218225,NO
162,K11,0.315778442211055,0.120623442211055,61.8090452261306,0.724366098686777+0.747831826541048i,0.724366098686777-0.747831826541048i,-0.860794341594661+0i,1.04113336595963,NO
163,K11,0.317739798994975,0.122584798994975,62.8140703517588,0.727017372077883+0.751980469744937i,0.727017372077883-0.751980469744937i,-0.866293024055261+0i,1.04595835776614,NO
164,K11,0.319701155778894,0.124546155778894,63.8190954773869,0.729642884879107+0.75608105476388i,0.729642884879107-0.75608105476388i,-0.871740185336098+0i,1.05073179300313,NO
165,K11,0.321662512562814,0.126507512562814,64.8241206030151,0.732243269526461+0.7601348776308i,0.732243269526461-0.7601348776308i,-0.877137090309201+0i,1.05545499096721,NO
166,K11,0.323623869346734,0.128468869346734,65.8291457286432,0.734819133762542+0.764143179905997i,0.734819133762542-0.764143179905997i,-0.882484954459758+0i,1.06012921794486,NO
167,K11,0.325585226130653,0.130430226130653,66.8341708542713,0.737371061948578+0.768107151761969i,0.737371061948578-0.768107151761969i,-0.887784946510219+0i,1.06475569009377,NO
168,K11,0.327546582914573,0.132391582914573,67.8391959798995,0.739899616288553+0.772027934849209i,0.739899616288553-0.772027934849209i,-0.893038190868558+0i,1.06933557612729,NO
169,K11,0.329507939698492,0.134352939698492,68.8442211055276,0.742405337972881+0.775906624962568i,0.742405337972881-0.775906624962568i,-0.89824576991561+0i,1.07386999981908,NO
170,K11,0.331469296482412,0.136314296482412,69.8492462311558,0.744888748247754+0.779744274524424i,0.744888748247754-0.779744274524424i,-0.903408726143745+0i,1.07836004234195,NO
171,K11,0.333430653266332,0.138275653266332,70.8542713567839,0.747350349416016+0.78354189489957i,0.747350349416016-0.78354189489957i,-0.908528064158662+0i,1.08280674445399,NO
172,K11,0.335392010050251,0.140237010050251,71.859296482412,0.749790625774803+0.787300458555588i,0.749790625774803-0.787300458555588i,-0.913604752554633+0i,1.08721110854406,NO
173,K11,0.337353366834171,0.142198366834171,72.8643216080402,0.752210044494775+0.791020901081003i,0.752210044494775-0.791020901081003i,-0.918639725672963+0i,1.09157410054739,NO
174,K11,0.33931472361809,0.14415972361809,73.8693467336683,0.754609056445338+0.79470412307245i,0.754609056445338-0.79470412307245i,-0.923633885252484+0i,1.09589665174125,NO
175,K11,0.34127608040201,0.14612108040201,74.8743718592965,0.756988096969662+0.798350991900883i,0.756988096969662-0.798350991900883i,-0.928588101979527+0i,1.10017966042955,NO
176,K11,0.34323743718593,0.14808243718593,75.8793969849246,0.759347586613487+0.801962343366184i,0.759347586613487-0.801962343366184i,-0.933503216945563+0i,1.10442399352473,NO
177,K11,0.345198793969849,0.150043793969849,76.8844221105528,0.761687931810655+0.80553898324878i,0.761687931810655-0.80553898324878i,-0.938380043018286+0i,1.10863048803444,NO
178,K11,0.347160150753769,0.152005150753769,77.8894472361809,0.764009525528749+0.809081688765557i,0.764009525528749-0.809081688765557i,-0.943219366132873+0i,1.11279995245974,NO
179,K11,0.349121507537688,0.153966507537688,78.894472361809,0.766312747877438+0.812591209937282i,0.766312747877438-0.812591209937282i,-0.948021946508643+0i,1.11693316811115,NO
180,K11,0.351082864321608,0.155927864321608,79.8994974874372,0.768597966682207+0.816068270874167i,0.768597966682207-0.816068270874167i,-0.952788519796576+0i,1.12103089034851,NO
181,K11,0.353044221105528,0.157889221105528,80.9045226130653,0.770865538025873+0.819513570985348i,0.770865538025873-0.819513570985348i,-0.957519798162297+0i,1.12509384974991,NO
182,K11,0.355005577889447,0.159850577889447,81.9095477386935,0.773115806759936+0.822927786117397i,0.773115806759936-0.822927786117397i,-0.962216471308816+0i,1.12912275321426,NO
183,K11,0.356966934673367,0.161811934673367,82.9145728643216,0.775349106987886+0.826311569627247i,0.775349106987886-0.826311569627247i,-0.966879207443106+0i,1.13311828500239,NO
184,K11,0.358928291457286,0.163773291457286,83.9195979899497,0.777565762522305+0.829665553393669i,0.777565762522305-0.829665553393669i,-0.971508654190331+0i,1.13708110772052,NO
185,K11,0.360889648241206,0.165734648241206,84.9246231155779,0.77976608731742+0.832990348772057i,0.77976608731742-0.832990348772057i,-0.976105439458958+0i,1.14101186325021,NO
186,K11,0.362851005025126,0.167696005025126,85.929648241206,0.781950385878702+0.836286547495386i,0.781950385878702-0.836286547495386i,-0.980670172259916+0i,1.14491117362772,NO
187,K11,0.364812361809045,0.169657361809045,86.9346733668342,0.784118953651087+0.839554722526338i,0.784118953651087-0.839554722526338i,-0.985203443483083+0i,1.14877964187705,NO
188,K11,0.366773718592965,0.171618718592965,87.9396984924623,0.786272077387025+0.84279542886244i,0.786272077387025-0.84279542886244i,-0.989705826633342+0i,1.15261785279855,NO
189,K11,0.368735075376884,0.173580075376884,88.9447236180904,0.78841003549561+0.846009204298018i,0.78841003549561-0.846009204298018i,-0.994177878528899+0i,1.15642637371653,NO
190,K11,0.370696432160804,0.175541432160804,89.9497487437186,0.790533098374102+0.849196570145751i,0.790533098374102-0.849196570145751i,-0.998620139964283+0i,1.16020575518839,NO
191,K11,0.372657788944724,0.177502788944724,90.9547738693467,0.792641528722778+0.852358031920049i,0.792641528722778-0.852358031920049i,-1.00303313634002+0i,1.16395653167745,NO
192,K11,0.374619145728643,0.179464145728643,91.9597989949749,0.794735581844159+0.855494079984904i,0.794735581844159-0.855494079984904i,-1.00741737826118+0i,1.16767922219178,NO
193,K11,0.376580502512563,0.181425502512563,92.964824120603,0.796815505927615+0.858605190168608i,0.796815505927615-0.858605190168608i,-1.01177336210648+0i,1.17137433089135,NO
194,K11,0.378541859296482,0.183386859296482,93.9698492462311,0.798881542320071+0.861691824346922i,0.798881542320071-0.861691824346922i,-1.01610157056979+0i,1.17504234766498,NO
195,K11,0.380503216080402,0.185348216080402,94.9748743718593,0.800933925783739+0.864754430996839i,0.800933925783739-0.864754430996839i,-1.02040247317552+0i,1.17868374867902,NO
196,K11,0.382464572864322,0.187309572864322,95.9798994974874,0.802972884741584+0.867793445723014i,0.802972884741584-0.867793445723014i,-1.0246765267696+0i,1.1822989968997,NO
197,K11,0.384425929648241,0.189270929648241,96.9849246231156,0.804998641511262+0.870809291757964i,0.804998641511262-0.870809291757964i,-1.02892417598735+0i,1.18588854259032,NO
198,K11,0.386387286432161,0.191232286432161,97.9899497487437,0.807011412528107+0.87380238043802i,0.807011412528107-0.87380238043802i,-1.03314585369944+0i,1.18945282378485,NO
199,K11,0.38834864321608,0.19319364321608,98.9949748743718,0.809011408557904+0.876773111656129i,0.809011408557904-0.876773111656129i,-1.03734198143741+0i,1.1929922667394,NO
200,K11,0.39031,0.195155,100,0.810998834899836+0.87972187429321i,0.810998834899836-0.87972187429321i,-1.04151296979967+0i,1.19650728636262,NO
