Step_Number,K_Element_Name,K_Value,Change_from_Nominal,Change_Percent,Eigenvalue_1,Eigenvalue_2,Eigenvalue_3,Max_Magnitude,Stable
181,K23,18.9119378894472,8.45783888944723,80.9045226130653,-9.19412581307312+0i,0.389546660695033+0i,0.946740462930848+0i,9.19412581307312,NO
182,K23,19.0170042110553,8.56290521105528,81.9095477386935,-9.29992643747727+0i,0.38956007286103+0i,0.94746135356097+0i,9.29992643747727,NO
183,K23,19.1220705326633,8.66797153266332,82.9145728643216,-9.40571203945548+0i,0.3895731617887+0i,0.948167545003473+0i,9.40571203945548,NO
184,K23,19.2271368542714,8.77303785427135,83.9195979899497,-9.51148307836938+0i,0.38958593902303+0i,0.948859485074988+0i,9.51148307836938,NO
185,K23,19.3322031758794,8.8781041758794,84.9246231155779,-9.61723999492162+0i,0.38959841556571+0i,0.949537603476505+0i,9.61723999492162,NO
186,K23,19.4372694974874,8.98317049748744,85.929648241206,-9.72298321209956+0i,0.389610601906758+0i,0.950202312705349+0i,9.72298321209956,NO
187,K23,19.5423358190955,9.08823681909547,86.9346733668342,-9.82871313606187+0i,0.389622508053869+0i,0.950854008912517+0i,9.82871313606187,NO
188,K23,19.6474021407035,9.19330314070352,87.9396984924623,-9.93443015697218+0i,0.389634143559886+0i,0.951493072708767+0i,9.93443015697218,NO
189,K23,19.7524684623116,9.29836946231156,88.9447236180904,-10.0401346497833+0i,0.389645517548299+0i,0.952119869923426+0i,10.0401346497833,NO
190,K23,19.8575347839196,9.4034357839196,89.9497487437186,-10.1458269749755+0i,0.389656638737104+0i,0.952734752318822+0i,10.1458269749755,NO
191,K23,19.9626011055276,9.50850210552764,90.9547738693467,-10.2515074792522+0i,0.389667515461111+0i,0.953338058263434+0i,10.2515074792522,NO
192,K23,20.0676674271357,9.61356842713568,91.9597989949749,-10.3571764961951+0i,0.389678155692719+0i,0.953930113366735+0i,10.3571764961951,NO
193,K23,20.1727337487437,9.71863474874372,92.964824120603,-10.462834346883+0i,0.389688567061428+0i,0.95451123107789+0i,10.462834346883,NO
194,K23,20.2778000703518,9.82370107035176,93.9698492462311,-10.5684813404748+0i,0.389698756872092+0i,0.955081713250992+0i,10.5684813404748,NO
195,K23,20.3828663919598,9.9287673919598,94.9748743718593,-10.6741177747607+0i,0.389708732121976+0i,0.955641850678896+0i,10.6741177747607,NO
196,K23,20.4879327135678,10.0338337135678,95.9798994974874,-10.7797439366823+0i,0.389718499516776+0i,0.956191923597733+0i,10.7797439366823,NO
197,K23,20.5929990351759,10.1389000351759,96.9849246231156,-10.8853601028254+0i,0.389728065485675+0i,0.956732202163857+0i,10.8853601028254,NO
198,K23,20.6980653567839,10.2439663567839,97.9899497487437,-10.9909665398844+0i,0.389737436195423+0i,0.957262946905095+0i,10.9909665398844,NO
199,K23,20.803131678392,10.349032678392,98.9949748743718,-11.0965635051034+0i,0.389746617563585+0i,0.957784409147901+0i,11.0965635051034,NO
200,K23,20.908198,10.454099,100,-11.2021512466928+0i,0.389755615271049+0i,0.958296831421731+0i,11.2021512466928,NO
