Step_Number,K_Element_Name,K_Value,Change_from_Nominal,Change_Percent,Eigenvalue_1,Eigenvalue_2,Eigenvalue_3,Max_Magnitude,Stable
173,K13,-3.15803754773869,-1.33114954773869,72.8643216080402,0.770225472125372+3.22545090945274i,0.770225472125372-3.22545090945274i,0.390698803487951+0i,3.31613944929948,NO
174,K13,-3.17639823115578,-1.34951023115578,73.8693467336683,0.779409594124537+3.24688403401726i,0.779409594124537-3.24688403401726i,0.390691242906707+0i,3.33912192735899,NO
175,K13,-3.19475891457286,-1.36787091457286,74.8743718592965,0.788593614439627+3.2681508214977i,0.788593614439627-3.2681508214977i,0.390683885693611+0i,3.36194730488017,NO
176,K13,-3.21311959798995,-1.38623159798995,75.8793969849246,0.79777753711881+3.28925449791858i,0.79777753711881-3.28925449791858i,0.390676723752329+0i,3.38461876003915,NO
177,K13,-3.23148028140704,-1.40459228140704,76.8844221105528,0.806961365998182+3.31019818262143i,0.806961365998182-3.31019818262143i,0.390669749410672+0i,3.40713936528048,NO
178,K13,-3.24984096482412,-1.42295296482412,77.8894472361809,0.816145104715483+3.33098489315651i,0.816145104715483-3.33098489315651i,0.390662955393155+0i,3.42951209217695,NO
179,K13,-3.26820164824121,-1.44131364824121,78.894472361809,0.825328756722763+3.35161754988946i,0.825328756722763-3.35161754988946i,0.390656334795681+0i,3.45173981600592,NO
180,K13,-3.28656233165829,-1.45967433165829,79.8994974874372,0.834512325298059+3.37209898034281i,0.834512325298059-3.37209898034281i,0.390649881062176+0i,3.47382532006194,NO
181,K13,-3.30492301507538,-1.47803501507538,80.9045226130653,0.843695813556248+3.39243192329118i,0.843695813556248-3.39243192329118i,0.390643587962882+0i,3.49577129972449,NO
182,K13,-3.32328369849246,-1.49639569849246,81.9095477386935,0.852879224459045+3.41261903262649i,0.852879224459045-3.41261903262649i,0.390637449574375+0i,3.51758036629704,NO
183,K13,-3.34164438190955,-1.51475638190955,82.9145728643216,0.862062560824333+3.43266288100932i,0.862062560824333-3.43266288100932i,0.390631460260884+0i,3.53925505063342,NO
184,K13,-3.36000506532663,-1.53311706532663,83.9195979899497,0.871245825334767+3.45256596332031i,0.871245825334767-3.45256596332031i,0.3906256146571+0i,3.56079780656542,NO
185,K13,-3.37836574874372,-1.55147774874372,84.9246231155779,0.880429020545797+3.47233069992511i,0.880429020545797-3.47233069992511i,0.390619907652124+0i,3.58221101414498,NO
186,K13,-3.3967264321608,-1.5698384321608,85.929648241206,0.889612148893122+3.49195943976485i,0.889612148893122-3.49195943976485i,0.390614334374561+0i,3.60349698271291,NO
187,K13,-3.41508711557789,-1.58819911557789,86.9346733668342,0.898795212699614+3.51145446328351i,0.898795212699614-3.51145446328351i,0.390608890178661+0i,3.62465795380549,NO
188,K13,-3.43344779899497,-1.60655979899497,87.9396984924623,0.907978214181792+3.53081798520263i,0.907978214181792-3.53081798520263i,0.390603570631394+0i,3.64569610390925,NO
189,K13,-3.45180848241206,-1.62492048241206,88.9447236180904,0.917161155455821+3.55005215715283i,0.917161155455821-3.55005215715283i,0.390598371500418+0i,3.66661354707344,NO
190,K13,-3.47016916582915,-1.64328116582915,89.9497487437186,0.926344038543143+3.56915907017126i,0.926344038543143-3.56915907017126i,0.390593288742863+0i,3.68741233738922,NO
191,K13,-3.48852984924623,-1.66164184924623,90.9547738693467,0.935526865375707+3.58814075707311i,0.935526865375707-3.58814075707311i,0.39058831849482+0i,3.70809447134359,NO
192,K13,-3.50689053266332,-1.68000253266332,91.9597989949749,0.944709637800876+3.60699919470492i,0.944709637800876-3.60699919470492i,0.390583457061563+0i,3.72866189005597,NO
193,K13,-3.5252512160804,-1.6983632160804,92.964824120603,0.953892357586006+3.62573630608679i,0.953892357586006-3.62573630608679i,0.390578700908397+0i,3.74911648140423,NO
194,K13,-3.54361189949749,-1.71672389949749,93.9698492462311,0.963075026422711+3.64435396245015i,0.963075026422711-3.64435396245015i,0.390574046652068+0i,3.76946008204692,NO
195,K13,-3.56197258291457,-1.73508458291457,94.9748743718593,0.972257645930913+3.66285398517725i,0.972257645930913-3.66285398517725i,0.390569491052745+0i,3.7896944793479,NO
196,K13,-3.58033326633166,-1.75344526633166,95.9798994974874,0.981440217662573+3.681238147648i,0.981440217662573-3.681238147648i,0.390565031006512+0i,3.80982141320881,NO
197,K13,-3.59869394974874,-1.77180594974874,96.9849246231156,0.990622743105223+3.69950817699973i,0.990622743105223-3.69950817699973i,0.3905606635383+0i,3.82984257781507,NO
198,K13,-3.61705463316583,-1.79016663316583,97.9899497487437,0.999805223685279+3.71766575580463i,0.999805223685279-3.71766575580463i,0.390556385795275+0i,3.84975962329997,NO
199,K13,-3.63541531658291,-1.80852731658291,98.9949748743718,1.00898766077115+3.73571252366965i,1.00898766077115-3.73571252366965i,0.390552195040625+0i,3.86957415733187,NO
200,K13,-3.653776,-1.826888,100,1.01817005567614+3.75365007876314i,1.01817005567614-3.75365007876314i,0.390548088647719+0i,3.88928774662843,NO
