theta_rad,phase_deg,mag_dB
0.05373357855531323,-87.92389415974756,-5.532250989949439
0.053890665042317064,-87.91786315402263,-5.557450442388525
0.054047751529320905,-87.91183248285513,-5.582575640707312
0.054204838016324745,-87.90580214720143,-5.607627013314001
0.054361924503328586,-87.89977214801795,-5.632604984897913
0.05451901099033243,-87.8937424862609,-5.657509976472417
0.05467609747733627,-87.8877131628861,-5.68234240541721
0.05483318396434011,-87.88168417884974,-5.707102685520037
0.05499027045134395,-87.87565553510723,-5.731791227017795
0.05514735693834778,-87.86962723261426,-5.756408436637038
0.055304443425351624,-87.8635992723263,-5.780954717633923
0.055461529912355464,-87.85757165519838,-5.805430469833598
0.055618616399359305,-87.85154438218552,-5.8298360896689925
0.055775702886363146,-87.84551745424271,-5.854171970219105
0.05593278937336699,-87.83949087232472,-5.87843850124674
0.05608987586037083,-87.83346463738586,-5.902636069235702
0.05624696234737466,-87.82743875038084,-5.92676505742747
0.0564040488343785,-87.82141321226355,-5.950825845857381
0.05656113532138234,-87.81538802398819,-5.974818811390295
0.056718221808386184,-87.80936318650866,-5.9987443277557775
0.056875308295390024,-87.80333870077854,-6.022602765582764
0.057032394782393865,-87.79731456775146,-6.046394492433783
0.057189481269397706,-87.7912907883809,-6.0701198728387045
0.05734656775640155,-87.78526736361982,-6.093779268327985
0.05750365424340538,-87.7792442944213,-6.117373037465529
0.05766074073040922,-87.77322158173838,-6.140901535881021
0.05781782721741306,-87.76719922652354,-6.164365116301891
0.0579749137044169,-87.76117722972951,-6.187764128584781
0.058132000191420743,-87.75515559230837,-6.211098919746654
0.058289086678424584,-87.74913431521237,-6.23436983399542
0.058446173165428425,-87.74311339939369,-6.257577212760195
0.05860325965243226,-87.73709284580382,-6.280721394721112
0.0587603461394361,-87.73107265539474,-6.30380271583879
0.05891743262643994,-87.72505282911774,-6.326821509383352
0.05907451911344378,-87.71903336792413,-6.349778105963091
0.05923160560044762,-87.7130142727651,-6.372672833552743
0.05938869208745146,-87.7069955445916,-6.395506017521395
0.0595457785744553,-87.70097718435422,-6.41827798066
0.059702865061459144,-87.69495919300374,-6.440989043208578
0.05985995154846298,-87.68894157149057,-6.463639522883002
0.06001703803546682,-87.68292432076494,-6.486229734901464
0.06017412452247066,-87.67690744177672,-6.508759992010601
0.0603312110094745,-87.670890935476,-6.531230604511274
0.06048829749647834,-87.66487480281248,-6.553641880283979
0.06064538398348218,-87.65885904473565,-6.5759941248140095
0.06080247047048602,-87.65284366219474,-6.598287641216178
0.060959556957489856,-87.64682865613908,-6.620522730259345
0.0611166434444937,-87.64081402751756,-6.64269969039052
0.06127372993149754,-87.63479977727904,-6.664818817758732
0.06143081641850138,-87.62878590637209,-6.686880406238563
0.06158790290550522,-87.62277241574526,-6.708884747453357
0.06174498939250906,-87.61675930634658,-6.730832130798202
0.0619020758795129,-87.61074657912435,-6.7527228434625455
0.06205916236651674,-87.60473423502638,-6.774557170452562
0.062216248853520575,-87.59872227500027,-6.796335394613245
0.062373335340524416,-87.59271069999377,-6.818057796650199
0.06253042182752826,-87.58669951095395,-6.839724655151139
0.0626875083145321,-87.58068870882819,-6.861336246607208
0.06284459480153592,-87.5746782945634,-6.8828928454339025
0.06300168128853977,-87.56866826910631,-6.904394723991837
0.0631587677755436,-87.56265863340356,-6.925842152607201
0.06331585426254745,-87.5566493884015,-6.947235399591984
0.06347294074955129,-87.55064053504638,-6.9685747312639315
0.06363002723655513,-87.54463207428428,-6.989860411966263
0.06378711372355897,-87.53862400706102,-7.011092704087149
0.06394420021056281,-87.53261633432217,-7.032271868078962
0.06410128669756665,-87.52660905701339,-7.053398162477242
0.06425837318457049,-87.52060217607982,-7.074471843919494
0.06441545967157433,-87.51459569246661,-7.095493167163722
0.06457254615857817,-87.50858960711852,-7.1164623851067175
0.06472963264558201,-87.50258392098043,-7.137379748802186
0.06488671913258585,-87.49657863499685,-7.158245507478588
0.0650438056195897,-87.49057375011195,-7.179059908556805
0.06520089210659352,-87.48456926727015,-7.199823197667587
0.06535797859359736,-87.47856518741507,-7.22053561866876
0.0655150650806012,-87.47256151149061,-7.241197413662286
0.06567215156760504,-87.46655824044032,-7.261808823011066
0.06582923805460889,-87.46055537520763,-7.2823700853555415
0.06598632454161273,-87.45455291673552,-7.3028814376301625
0.06614341102861657,-87.44855086596715,-7.323343115079563
0.06630049751562041,-87.44254922384533,-7.343755351274632
0.06645758400262425,-87.43654799131247,-7.364118378128338
0.06661467048962809,-87.43054716931093,-7.384432425911408
0.06677175697663193,-87.42454675878314,-7.404697723267769
0.06692884346363577,-87.41854676067089,-7.424914497229874
0.06708592995063961,-87.41254717591613,-7.44508297323378
0.06724301643764345,-87.40654800546028,-7.465203375134123
0.06740010292464729,-87.40054925024494,-7.485275925218828
0.06755718941165112,-87.39455091121116,-7.505300844223751
0.06771427589865496,-87.3885529893,-7.5252783513470725
0.0678713623856588,-87.38255548545226,-7.545208664263542
0.06802844887266264,-87.37655840060857,-7.565091999138583
0.06818553535966648,-87.3705617357093,-7.584928570642207
0.06834262184667032,-87.36456549169469,-7.604718591962803
0.06849970833367416,-87.35856966950477,-7.624462274820704
