frequency_rad_s,magnitude_dB,phase_deg
0.00398290609061967,34.3351451004753,-359.840257556819
0.00400129649409299,34.335155927675,-359.8395199742
0.00401977181218198,34.3351668551042,-359.838778985936
0.00403833243696568,34.3351778836911,-359.838034576303
0.00405697876233351,34.335189014372,-359.837286729503
0.00407571118399359,34.3352002480923,-359.836535429666
0.00409453009948118,34.3352115858059,-359.835780660848
0.00411343590816707,34.3352230284757,-359.835022407033
0.00413242901126608,34.3352345770734,-359.834260652129
0.0041515098118456,34.3352462325798,-359.833495379971
0.00417067871483407,34.3352579959847,-359.832726574319
0.00418993612702966,34.335269868287,-359.831954218857
0.00420928245710884,34.335281850495,-359.831178297196
0.00422871811563509,34.3352939436263,-359.83039879287
0.00424824351506759,34.335306148708,-359.829615689336
0.00426785906976997,34.3353184667764,-359.828828969975
0.00428756519601914,34.3353308988778,-359.828038618094
0.00430736231201409,34.3353434460679,-359.827244616919
0.00432725083788475,34.3353561094123,-359.826446949602
0.00434723119570096,34.3353688899865,-359.825645599213
0.0043673038094814,34.3353817888758,-359.824840548749
0.00438746910520255,34.3353948071759,-359.824031781124
0.0044077275108078,34.3354079459921,-359.823219279177
0.00442807945621649,34.3354212064405,-359.822403025663
0.00444852537333302,34.3354345896472,-359.821583003263
0.00446906569605606,34.3354480967488,-359.820759194573
0.00448970086028773,34.3354617288925,-359.819931582112
0.00451043130394285,34.3354754872359,-359.819100148316
0.00453125746695823,34.3354893729477,-359.818264875542
0.00455217979130204,34.3355033872072,-359.817425746065
0.00457319872098313,34.3355175312045,-359.816582742077
0.00459431470206052,34.3355318061409,-359.815735845688
0.00461552818265282,34.3355462132289,-359.814885038926
0.00463683961294774,34.335560753692,-359.814030303737
0.00465824944521168,34.3355754287652,-359.813171621982
0.00467975813379928,34.3355902396949,-359.812308975439
0.00470136613516311,34.335605187739,-359.811442345801
0.00472307390786333,34.3356202741671,-359.810571714677
0.0047448819125774,34.3356355002606,-359.809697063593
0.0047667906121099,34.3356508673127,-359.808818373986
0.00478880047140234,34.3356663766285,-359.80793562721
0.004810911957543,34.3356820295254,-359.807048804533
0.00483312553977689,34.3356978273329,-359.806157887134
0.00485544168951566,34.3357137713926,-359.805262856109
0.00487786088034762,34.335729863059,-359.804363692462
0.0049003835880478,34.3357461036987,-359.803460377113
0.00492301029058806,34.3357624946912,-359.802552890893
0.0049457414681472,34.3357790374288,-359.801641214544
0.00496857760312115,34.3357957333164,-359.80072532872
0.00499151918013324,34.3358125837723,-359.799805213983
0.00501456668604448,34.3358295902277,-359.798880850809
0.00503772060996386,34.3358467541271,-359.797952219581
0.00506098144325875,34.3358640769285,-359.797019300594
0.00508434967956533,34.3358815601032,-359.796082074049
0.00510782581479906,34.3358992051363,-359.795140520057
0.00513141034716522,34.3359170135266,-359.794194618639
0.00515510377716945,34.3359349867868,-359.793244349721
0.00517890660762842,34.3359531264435,-359.792289693137
0.00520281934368043,34.3359714340377,-359.791330628629
0.0052268424927962,34.3359899111244,-359.790367135844
0.00525097656478962,34.3360085592731,-359.789399194336
0.00527522207182853,34.3360273800679,-359.788426783565
0.00529957952844564,34.3360463751076,-359.787449882896
0.00532404945154942,34.3360655460057,-359.786468471596
0.0053486323604351,34.3360848943907,-359.785482528841
0.00537332877679563,34.3361044219061,-359.784492033707
0.00539813922473283,34.3361241302108,-359.783496965176
0.00542306423076845,34.336144020979,-359.78249730213
0.00544810432385537,34.3361640959004,-359.781493023357
0.00547326003538882,34.3361843566803,-359.780484107544
0.00549853189921766,34.3362048050398,-359.779470533282
0.00552392045165571,34.3362254427161,-359.778452279061
0.00554942623149313,34.3362462714623,-359.777429323274
0.00557504978000786,34.3362672930479,-359.776401644212
0.00560079164097708,34.3362885092586,-359.775369220068
0.00562665236068879,34.336309921897,-359.774332028932
0.00565263248795337,34.336331532782,-359.773290048794
0.00567873257411526,34.3363533437495,-359.772243257543
0.00570495317306461,34.3363753566526,-359.771191632965
0.00573129484124909,34.3363975733613,-359.770135152743
0.00575775813768567,34.336419995763,-359.769073794459
0.00578434362397248,34.3364426257627,-359.76800753559
0.00581105186430075,34.3364654652829,-359.766936353508
0.00583788342546674,34.3364885162641,-359.765860225483
0.00586483887688384,34.3365117806646,-359.764779128678
0.00589191879059456,34.3365352604609,-359.763693040151
0.00591912374128277,34.3365589576479,-359.762601936855
0.00594645430628582,34.3365828742389,-359.761505795637
0.00597391106560681,34.3366070122658,-359.760404593234
0.00600149460192693,34.3366313737794,-359.75929830628
0.0060292055006178,34.3366559608497,-359.758186911297
0.00605704434975388,34.3366807755655,-359.757070384701
0.00608501174012497,34.3367058200352,-359.755948702799
0.00611310826524876,34.3367310963867,-359.754821841788
0.00614133452138339,34.3367566067676,-359.753689777756
0.00616969110754013,34.3367823533454,-359.752552486678
0.0061981786254961,34.3368083383078,-359.751409944422
0.00622679767980698,34.3368345638625,-359.750262126741
0.00625554887781993,34.3368610322379,-359.749109009279
0.00628443282968641,34.336887745683,-359.747950567565
