omega,uncompensated_dB,compensated_2nd_dB
4.277649359963181,19.4194655680446,1.9957327556842677
4.278591884885504,19.330390971701245,1.9243794954398994
4.279534409807827,19.24227489079858,1.8539756777901426
4.280476934730151,19.155097548778638,1.7845015450376907
4.281419459652474,19.068839775857434,1.7159379462018844
4.282361984574797,18.983482984452216,1.6482663124463
4.283304509497119,18.89900914584159,1.5814686337388686
4.284247034419442,18.815400767983032,1.5155274366695324
4.285189559341767,18.732640874420127,1.4504257633576414
4.286132084264089,18.650712984216796,1.386147151386203
4.287074609186412,18.569601092856804,1.3226756147016538
4.288017134108735,18.489289654056257,1.2599956254264026
4.2889596590310575,18.409763562435185,1.1980920965305133
4.289902183953382,18.331008137000474,1.1369503653148487
4.290844708875705,18.25300910539591,1.0765561776610393
4.291787233798027,18.175752588874666,1.0168956730043437
4.29272975872035,18.099225087957812,0.9579553699920957
4.293672283642673,18.02341346873935,0.89972215278892
4.294614808564996,17.948304949804058,0.8421832579946842
4.29555733348732,17.873887089725226,0.7853262621423706
4.296499858409643,17.80014777511248,0.7291390697459019
4.2974423833319655,17.727075209178967,0.673609901867625
4.298384908254288,17.65465790080359,0.6187272851805228
4.299327433176611,17.582884654060983,0.5644800414983632
4.300269958098935,17.511744558195936,0.5108572777502152
4.301212483021258,17.441226978020513,0.45784837637759396
4.302155007943581,17.371321544710774,0.4054429861314889
4.303097532865904,17.302018146985787,0.35363101325129537
4.304040057788226,17.233306922648183,0.3024026130055963
4.304982582710551,17.16517825046923,0.2517481815772985
4.3059251076328735,17.097622742402343,0.201658348277179
4.306867632555196,17.03063123610741,0.15212396806846162
4.307810157477519,16.964194787773422,0.10313611438947096
4.308752682399842,16.898304665223748,0.05468607225900347
4.309695207322164,16.832952341291165,0.006765331651487943
4.310637732244489,16.768129487450103,-0.04063441887064784
4.311580257166812,16.7038279676948,-0.0875212982788544
4.312522782089134,16.640039832650274,-0.13390323896715373
4.313465307011457,16.576757313908047,-0.17978799241650933
4.31440783193378,16.51397281857447,-0.22518313464630765
4.315350356856104,16.451678924022875,-0.27009607146211195
4.316292881778427,16.389868372840972,-0.31453404350827435
4.31723540670075,16.32853406796318,-0.35850413113532675
4.318177931623072,16.267669067982034,-0.40201325908860175
4.319120456545395,16.207266582629142,-0.44506820102713174
4.32006298146772,16.14731996841908,-0.4876755838796598
4.321005506390042,16.087822724449513,-0.529841892044526
4.321948031312365,16.02876848834947,-0.5715734714410841
4.322890556234688,15.970151032371646,-0.6128765334174997
4.3238330811570105,15.911964259620888,-0.6537571585220678
4.324775606079335,15.854202200413962,-0.6942213001433724
4.325718131001658,15.796859008765505,-0.7342747880243393
4.32666065592398,15.73992895899347,-0.7739233316565296
4.327603180846303,15.683406442441235,-0.813172523558048
4.328545705768626,15.627285964310147,-0.8520278424408849
4.329488230690949,15.57156214059859,-0.8904946562717821
4.330430755613273,15.516229695143124,-0.9285782252309298
4.331373280535596,15.461283456758279,-0.9662837045722418
4.3323158054579185,15.40671835646953,-1.003616147390103
4.333258330380241,15.352529424837888,-1.0405805072947998
4.334200855302564,15.298711789370943,-1.077181641001384
4.335143380224888,15.24526067201753,-1.1134243108348727
4.336085905147211,15.19217138674334,-1.149313187154673
4.337028430069534,15.13943933718287,-1.1848528507023912
4.337970954991857,15.087060014366717,-1.2200477948745432
4.338913479914179,15.03502899451999,-1.2549024279240548
4.339856004836504,14.98334193692963,-1.2894210750928106
4.3407985297588265,14.93199458187849,-1.3236079806776346
4.341741054681149,14.880982748642356,-1.3574673100329928
4.342683579603472,14.83030233354942,-1.3910031515115646
4.343626104525795,14.779949308098537,-1.4242195183458763
4.344568629448117,14.729919717134646,-1.457120350472799
4.345511154370442,14.680209677079162,-1.4897095163030456
4.346453679292765,14.6308153742139,-1.5219908144373206
4.347396204215087,14.581733063015143,-1.5539679753319393
4.34833872913741,14.532959064538069,-1.5856446629144918
4.349281254059733,14.484489764848247,-1.6170244761522212
4.350223778982057,14.436321613499082,-1.6481109505744793
4.35116630390438,14.388451122053995,-1.6789075597505914
4.352108828826703,14.340874862650512,-1.7094177167255116
4.353051353749025,14.293589466606548,-1.7396447754135889
4.353993878671348,14.246591623066106,-1.7695920319527656
4.354936403593673,14.1998780776835,-1.7992627260202432
4.355878928515995,14.153445631345257,-1.828660042110653
4.356821453438318,14.10729113892706,-1.8577871107788368
4.357763978360641,14.061411508086357,-1.8866470098473052
4.3587065032829635,14.015803698088082,-1.9152427655804014
4.359649028205288,13.970464718662887,-1.943577353825994
4.360591553127611,13.925391628897197,-1.9716537011254578
4.361534078049933,13.88058153615276,-1.9994746857938654
4.362476602972256,13.836031595016475,-2.0270431389702432
4.363419127894579,13.791739006278172,-2.0543618456396753
4.364361652816902,13.747701015936036,-2.0814335456278075
4.365304177739226,13.703914914228523,-2.1082609345688548
4.366246702661549,13.660378034692515,-2.1348466648474953
4.3671892275838715,13.61708775324554,-2.161193346516394
4.368131752506194,13.574041487293076,-2.187303548188984
4.369074277428517,13.531236694858734,-2.2131797979091514
4.3700168023508414,13.488670873737235,-2.238824583998212
4.370959327273164,13.44634156066965,-2.264240355879684
4.371901852195487,13.404246330539223,-2.2894295248832695
4.37284437711781,13.362382795588521,-2.3143944650277257
4.373786902040132,13.320748604656302,-2.339137513783923
4.374729426962457,13.279341442433687,-2.363660972818594
4.3756719518847795,13.238159028739549,-2.3879671087190033
4.376614476807102,13.197199117813357,-2.4120581536998316
4.377557001729425,13.15645949762651,-2.435936306291956
4.378499526651748,13.115937989210416,-2.459603732014264
4.37944205157407,13.075632446001267,-2.4830625640287987
4.380384576496395,13.03554075320097,-2.5063149037797743
4.381327101418718,12.995660827154051,-2.5293628216167354
4.38226962634104,12.955990614739106,-2.5522083574028436
4.383212151263363,12.916528092775703,-2.574853521108074
4.384154676185686,12.877271267445312,-2.597300293388181
4.38509720110801,12.838218173726169,-2.619550626149766
4.386039726030333,12.799366874841985,-2.6416064431016313
4.386982250952656,12.760715461723123,-2.663469640293361
4.387924775874978,12.72226205248127,-2.6851420866407283
4.388867300797301,12.684004791896147,-2.706625624438921
4.389809825719626,12.645941850914236,-2.7279220698636957
4.390752350641948,12.608071426159684,-2.749033213460587
4.391694875564271,12.570391739455797,-2.7699608206231456
4.392637400486594,12.532901037358368,-2.7907066320597282
4.3935799254089165,12.49559759069939,-2.8112723642496547
4.394522450331239,12.458479694141369,-2.8316597098888954
4.395464975253564,12.42154566574169,-2.8518703383255906
4.396407500175886,12.384793846527263,-2.8719058959855097
4.397350025098209,12.348222600078147,-2.8917680067881752
4.398292550020532,12.31183031212118,-2.9114582725533404
4.399235074942855,12.275615390132455,-2.930978273398408
4.400177599865179,12.239576262948628,-2.9503295681270596
4.401120124787502,12.20371138038724,-2.9695136946090117
4.4020626497098245,12.168019212874768,-2.988532170151757
4.403005174632147,12.132498251083527,-3.0073864918637123
4.40394769955447,12.097147005576234,-3.026078137009589
4.4048902244767945,12.061964006458336,-3.0446085633580284
4.405832749399117,12.026947803038219,-3.062979209521428
4.40677527432144,11.992096963494133,-3.0811914952888153
4.407717799243763,11.95741007454895,-3.0992468219511804
4.408660324166085,11.922885741151594,-3.1171465726199568
4.40960284908841,11.888522586165271,-3.134892112538737
4.4105453740107325,11.854319250062677,-3.152484789388153
4.411487898933055,11.820274390626992,-3.169925933584654
4.412430423855378,11.786386682659879,-3.1872168585725804
4.413372948777701,11.752654817695259,-3.2043588611103493
4.414315473700023,11.71907750371917,-3.221353221550536
4.415257998622348,11.685653464895402,-3.2382012041142016
4.416200523544671,11.652381441297129,-3.254904057159311
4.417143048466993,11.619260188643457,-3.271463013444001
4.418085573389316,11.586288478042091,-3.2878792903839873
4.419028098311639,11.553465095736843,-3.3041540903049906
4.419970623233963,11.520788842860433,-3.3202886006898877
4.420913148156286,11.488258535192532,-3.3362839944207394
4.421855673078609,11.45587300292213,-3.3521414300162204
4.422798198000931,11.42363109041531,-3.367862051863934
4.423740722923254,11.391531655987379,-3.3834469904482227
4.424683247845579,11.359573571679576,-3.3988973625733925
4.425625772767901,11.327755723040493,-3.4142142715824035
4.426568297690224,11.296077008911276,-3.429398807571423
4.427510822612547,11.264536341215676,-3.444452047599908
4.4284533475348695,11.233132644753889,-3.4593750558966745
4.429395872457192,11.201864857000572,-3.474168884061885
4.430338397379517,11.170731927906662,-3.4888345712651376
4.4312809223018395,11.139732819705452,-3.50337314443951
4.432223447224162,11.108866506721753,-3.517785618472202
4.433165972146485,11.078131975185359,-3.53207299639112
4.434108497068808,11.04752822304783,-3.546236269548084
4.435051021991132,11.017054259802762,-3.5602764177984856
4.435993546913455,10.986709106309789,-3.5741944096773874
4.4369360718357775,10.956491794621348,-3.5879912025725402
4.4378785967581,10.926401367813334,-3.601667742893853
4.438821121680423,10.896436879818609,-3.6152249662398073
4.4397636466027475,10.866597395263714,-3.628663797560707
4.44070617152507,10.83688198930885,-3.641985151318778
4.441648696447393,10.807289747490348,-3.6551899316455403
4.442591221369716,10.777819765566598,-3.6682790324959234
4.443533746292038,10.748471149366555,-3.681253337799763
4.444476271214363,10.719243014641037,-3.694113721610398
4.445418796136686,10.690134486917062,-3.706861048250496
4.446361321059008,10.661144701354289,-3.719496172455375
4.447303845981331,10.632272802604595,-3.732019939513529
4.448246370903654,10.603517944674012,-3.7444331854046613
4.449188895825976,10.574879290787143,-3.7567367369352507
4.450131420748301,10.54635601325402,-3.7689314118716317
4.451073945670624,10.5179472933396,-3.781018019070613
4.452016470592946,10.4896523211351,-3.792997358607952
4.452958995515269,10.461470295432129,-3.804870221904317
4.453901520437592,10.433400423598812,-3.81663739184914
4.454844045359916,10.405441921458113,-3.8282996429222136
4.455786570282239,10.377594013168583,-3.8398577413130845
4.456729095204562,10.349855931106644,-3.851312445038567
4.4576716201268844,10.322226915751507,-3.862664504057922
4.458614145049207,10.294706215571846,-3.873914660386152
4.459556669971532,10.267293086914393,-3.8850636482053713
4.460499194893854,10.239986793894778,-3.8961121939740484
4.461441719816177,10.212786608289726,-3.9070610165346475
4.4623842447385,10.185691809431649,-3.9179108272191483
4.4633267696608225,10.158701684104742,-3.9286623299528762
4.464269294583145,10.131815526442962,-3.939316221356546
4.46521181950547,10.105032637829689,-3.9498731908465596
4.4661543444277925,10.078352326799319,-3.9603339207335155
4.467096869350115,10.05177390894005,-3.970699086319236
4.468039394272438,10.025296706798814,-3.98096935599195
4.468981919194761,9.998920049787545,-3.9911453913199972
4.469924444117085,9.97264327409102,-4.001227847143941
4.470866969039408,9.946465722576512,-4.01121737166703
4.4718094939617306,9.920386744704444,-4.021114606544375
4.472752018884053,9.89440569644099,-4.030920186970422
4.473694543806376,9.868521940171943,-4.040634741765109
4.4746370687287005,9.842734844617954,-4.050258893458555
4.475579593651023,9.817043784751418,-4.059793258374287
4.476522118573346,9.791448141714254,-4.069238446711301
4.477464643495669,9.765947302737509,-4.078595062624564
4.478407168417991,9.740540661062012,-4.087863704304324
4.479349693340316,9.715227615860345,-4.097044964054111
4.480292218262639,9.690007572160296,-4.10613942836741
4.481234743184961,9.664879940769085,-4.115147678003243
4.482177268107284,9.639844138199267,-4.124070288060398
4.483119793029607,9.61489958659561,-4.132907828050509
4.484062317951929,9.590045713663162,-4.14166086197001
4.485004842874254,9.56528195259644,-4.150329948370887
4.485947367796577,9.540607742009968,-4.158915640430284
4.486889892718899,9.516022525869449,-4.167418486019158
4.487832417641222,9.491525753424488,-4.1758390277696575
4.488774942563545,9.467116879142141,-4.184177803141563
4.489717467485869,9.44279536264151,-4.1924353444876665
4.490659992408192,9.418560668629592,-4.200612179118031
4.491602517330515,9.394412266837652,-4.208708829363465
4.4925450422528375,9.37034963195908,-4.216725812637758
4.49348756717516,9.346372243587933,-4.224663641499158
4.494430092097485,9.322479586158469,-4.232522823710776
4.495372617019807,9.298671148885807,-4.240303862300065
4.49631514194213,9.274946425707082,-4.248007255617505
4.497257666864453,9.2513049152239,-4.255633497394244
4.4982001917867755,9.227746120645492,-4.263183076798958
4.499142716709098,9.204269549732771,-4.270656478493774
4.500085241631423,9.180874714743153,-4.278054182689442
4.5010277665537455,9.15756113237649,-4.285376665199531
4.501970291476068,9.134328323721334,-4.292624397493988
4.502912816398391,9.111175814202465,-4.299797846751748
4.503855341320714,9.088103133528982,-4.306897475912605
4.504797866243038,9.065109815643197,-4.313923743728325
4.505740391165361,9.042195398670442,-4.320877104812954
4.506682916087684,9.019359424869254,-4.327758009692466
4.507625441010006,8.996601440582694,-4.334566904853582
4.508567965932329,8.973920996190182,-4.341304232791905
4.5095104908546535,8.951317646060042,-4.347970432059377
4.510453015776976,8.928790948502943,-4.354565937310958
4.511395540699299,8.9063404657256,-4.361091179350761
4.512338065621622,8.883965763785605,-4.36754658517735
4.513280590543944,8.861666412546644,-4.373932578028528
4.514223115466269,8.83944198563443,-4.380249577425356
4.515165640388592,8.817292060393418,-4.3864979992156075
4.516108165310914,8.795216217843787,-4.3926782556166035
4.517050690233237,8.773214042639413,-4.398790755257378
4.51799321515556,8.75128512302626,-4.404835903220276
4.5189357400778825,8.729429050801388,-4.410814101081952
4.519878265000207,8.707645421272534,-4.4167257469538095
4.52082078992253,8.685933833218439,-4.42257123552177
4.521763314844852,8.664293888849352,-4.428350958085632
4.522705839767175,8.642725193768484,-4.434065302597748
4.523648364689498,8.621227356933833,-4.4397146537012
4.524590889611822,8.599799990620484,-4.445299392767476
4.525533414534145,8.578442710383715,-4.450819897933504
4.526475939456468,8.557155135022148,-4.456276544138344
4.5274184643787905,8.535936886541887,-4.46166970315921
4.528360989301113,8.514787590120864,-4.466999743647079
4.529303514223438,8.493706874073762,-4.472267031161792
4.53024603914576,8.472694369817578,-4.477471928206614
4.531188564068083,8.45174971183727,-4.482614794262433
4.532131088990406,8.430872537652288,-4.487695985821388
4.533073613912729,8.410062487783339,-4.4927158564200695
4.534016138835051,8.389319205719682,-4.497674756672273
4.534958663757376,8.368642337886786,-4.502573034301319
4.5359011886796985,8.348031533614659,-4.507411034171879
4.536843713602021,8.327486445106201,-4.512189098321462
4.537786238524344,8.307006727406382,-4.516907565991383
4.538728763446667,8.286592038371628,-4.52156677365737
4.539671288368991,8.266242038639627,-4.526167055059762
4.540613813291314,8.245956391599757,-4.530708741233224
4.541556338213637,8.22573476336345,-4.535192160536223
4.542498863135959,8.205576822735448,-4.539617638679928
4.543441388058282,8.185482241185134,-4.543985498756877
4.5443839129806065,8.16545069281834,-4.54829606126916
4.545326437902929,8.145481854349649,-4.552549644156268
4.546268962825252,8.12557540507472,-4.556746562822621
4.547211487747575,8.105731026843351,-4.5608871301646605
4.548154012669897,8.0859484040327,-4.564971656597601
4.54909653759222,8.066227223520887,-4.569000450081897
4.550039062514545,8.046567174660929,-4.57297381614927
4.550981587436867,8.02696794925518,-4.576892057928457
4.55192411235919,8.007429241529728,-4.580755476170627
4.552866637281513,7.987950748109523,-4.584564369274437
4.5538091622038355,7.968532167993599,-4.5883190333107855
4.55475168712616,7.949173202530661,-4.592019762047258
4.555694212048483,7.929873555395125,-4.595666846972199
4.556636736970805,7.910632932563155,-4.599260577318572
4.557579261893128,7.891451042289303,-4.6028012400874445
4.558521786815451,7.87232759508332,-4.60628912007119
4.559464311737775,7.8532623036872495,-4.609724499876399
4.560406836660098,7.834254883052962,-4.613107659946489
4.561349361582421,7.815305050319664,-4.616438878584075
4.5622918865047435,7.796412524792019,-4.619718431972978
4.563234411427066,7.777577027918358,-4.622946594200034
4.564176936349391,7.758798283269187,-4.626123637276591
4.565119461271713,7.740076016516132,-4.629249831159709
4.566061986194036,7.721409955410792,-4.632325443773192
4.567004511116359,7.702799829764215,-4.635350741028232
4.567947036038682,7.684245371426429,-4.63832598684392
4.568889560961004,7.665746314266315,-4.6412514431673895
4.569832085883329,7.647302394151636,-4.644127369993798
4.5707746108056515,7.628913348929506,-4.646954025386025
4.571717135727974,7.610578918406784,-4.649731665494135
4.572659660650297,7.592298844331019,-4.652460544574585
4.57360218557262,7.574072870371468,-4.655140915009231
4.574544710494944,7.555900742100324,-4.657773027324082
4.575487235417267,7.5377822069744145,-4.6603571302077995
4.57642976033959,7.519717014316681,-4.662893470530046
4.577372285261912,7.501704915298301,-4.6653822933595475
4.578314810184235,7.483745662920849,-4.667823841981925
4.5792573351065595,7.465839011998617,-4.670218357917407
4.580199860028882,7.447984719141375,-4.6725660809382035
4.581142384951205,7.430182542736995,-4.674867249085776
4.582084909873528,7.412432242934591,-4.677122098687839
4.58302743479585,7.394733581627712,-4.679330864375179
4.583969959718173,7.377086322437774,-4.681493779098285
4.584912484640498,7.3594902306976415,-4.683611074143769
4.58585500956282,7.341945073435596,-4.685682979150554
4.586797534485143,7.324450619359109,-4.68770972212597
4.587740059407466,7.307006638839219,-4.689691529461562
4.5886825843297885,7.28961290389485,-4.691628625948766
4.589625109252113,7.272269188177358,-4.693521234794368
4.590567634174436,7.254975266955416,-4.695369577635815
4.591510159096758,7.237730917099746,-4.697173874556331
4.592452684019081,7.220535917068355,-4.6989343440998494
4.593395208941404,7.2033900468917755,-4.700651203285786
4.594337733863728,7.186293088158489,-4.702324667623648
4.595280258786051,7.169244824000682,-4.7039549511274235
4.596222783708374,7.152245039079816,-4.705542266329902
4.5971653086306965,7.135293519572742,-4.707086824296707
4.598107833553019,7.118390053157746,-4.708588834640286
4.599050358475344,7.101534429000814,-4.710048505533658
4.599992883397666,7.084726437742178,-4.711466043724037
4.600935408319989,7.067965871482707,-4.712841654546298
4.601877933242312,7.0512525237707955,-4.7141755419362905
4.602820458164635,7.034586189589191,-4.7154679084439906
4.603762983086957,7.0179666653420565,-4.716718955246531
4.604705508009282,7.0013937488421165,-4.717928882161033
4.6056480329316045,6.9848672392981195,-4.719097887657349
4.606590557853927,6.968386937302114,-4.720226168870645
4.60753308277625,6.951952644817205,-4.721313921613802
4.608475607698573,6.935564165165261,-4.722361340389762
4.609418132620897,6.919221303014799,-4.723368618403653
4.61036065754322,6.9029238643691135,-4.724335947574801
4.611303182465543,6.8866716565542685,-4.725263518548659
4.612245707387865,6.87046448820751,-4.726151520708546
4.613188232310188,6.85430216926566,-4.727000142187264
4.6141307572325125,6.838184510953641,-4.72780956987863
4.615073282154835,6.8221113257732755,-4.728579989448809
4.616015807077158,6.806082427491919,-4.7293115853475935
4.616958331999481,6.790097631131488,-4.730004540819525
4.617900856921803,6.7741567529575075,-4.7306590379148865
4.618843381844126,6.7582596104682615,-4.731275257500594
4.619785906766451,6.742406022384059,-4.73185337927097
4.620728431688773,6.726595808636771,-4.732393581758373
4.621670956611096,6.710828790359157,-4.732896042343748
4.622613481533419,6.695104789874623,-4.733360937267046
4.6235560064557415,6.679423630686962,-4.733788441637515
4.624498531378066,6.663785137470153,-4.734178729443916
4.625441056300389,6.648189136058473,-4.734531973564607
4.626383581222711,6.632635453436388,-4.734848345777496
4.627326106145034,6.6171239177288586,-4.735128016769968
4.628268631067357,6.6016543581915945,-4.735371156148594
4.629211155989681,6.586226605201439,-4.73557793244882
4.630153680912004,6.570840490246964,-4.735748513144543
4.631096205834327,6.555495845918893,-4.735883064657545
4.6320387307566495,6.540192505900942,-4.735981752366857
4.632981255678972,6.52493030496056,-4.73604474061804
4.633923780601297,6.509709078939808,-4.736072192732326
4.6348663055236194,6.494528664746469,-4.736064271015689
4.635808830445942,6.479388900344967,-4.73602113676783
4.636751355368265,6.464289624747648,-4.735942950291045
4.637693880290588,6.449230678006037,-4.735829870899007
4.63863640521291,6.434211901202202,-4.73568205692548
4.639578930135235,6.419233136440195,-4.735499665732888
4.6405214550575575,6.404294226837682,-4.735282853720877
4.64146397997988,6.389395016517438,-4.735031776334699
4.642406504902203,6.374535350599155,-4.734746588073577
4.643349029824526,6.35971507519125,-4.734427442498956
4.64429155474685,6.344934037382711,-4.734074492242658
4.645234079669173,6.330192085235177,-4.733687889014988
4.646176604591496,6.315489067774861,-4.733267783612733
4.647119129513818,6.300824834984774,-4.732814325927055
4.648061654436141,6.286199237796929,-4.732327664951381
4.6490041793584655,6.271612128084623,-4.731807948789112
4.649946704280788,6.25706335865491,-4.731255324661366
4.650889229203111,6.242552783240926,-4.730669938914506
4.651831754125434,6.228080256494498,-4.730051937027743
4.652774279047756,6.213645633978759,-4.729401463620537
4.653716803970079,6.199248772160818,-4.728718662459991
4.654659328892404,6.184889528404502,-4.728003676468156
4.655601853814726,6.170567760963296,-4.727256647729271
4.656544378737049,6.156283328973089,-4.726477717496891
4.657486903659372,6.142036092445261,-4.725667026200995
4.6584294285816945,6.127825912259707,-4.72482471345501
4.659371953504019,6.113652650157935,-4.723950918062719
4.660314478426342,6.099516168736341,-4.723045778025187
4.661257003348664,6.085416331439331,-4.72210943054754
4.662199528270987,6.071353002552737,-4.72114201204571
4.66314205319331,6.057326047197186,-4.720143658153114
4.664084578115634,6.043335331321531,-4.719114503727263
4.665027103037957,6.029380721696472,-4.718054682856312
4.66596962796028,6.015462085907982,-4.716964328865542
4.6669121528826025,6.001579292351076,-4.715843574323762
4.667854677804925,5.987732210223485,-4.714692551049682
4.66879720272725,5.973920709519412,-4.713511390118194
4.6697397276495725,5.960144661023446,-4.712300221866621
4.670682252571895,5.94640393630435,-4.711059175900869
4.671624777494218,5.932698407709067,-4.709788381101545
4.672567302416541,5.919027948356747,-4.708487965630022
4.673509827338863,5.905392432132805,-4.707158056934421
4.674452352261188,5.8917917336830214,-4.705798781755551
4.6753948771835105,5.878225728407852,-4.704410266132795
4.676337402105833,5.864694292456495,-4.702992635409932
4.677279927028156,5.8511973027213084,-4.701546014240891
4.678222451950479,5.837734636832134,-4.700070526595491
4.679164976872803,5.824306173150687,-4.698566295765081
4.680107501795126,5.810911790765117,-4.697033444368147
4.681050026717449,5.797551369484375,-4.6954720943558765
4.681992551639771,5.784224789832879,-4.693882367017633
4.682935076562094,5.770931933045118,-4.6922643829864406
4.683877601484419,5.7576726810602965,-4.690618262244344
4.684820126406741,5.7444469165171625,-4.688944124127778
4.685762651329064,5.731254522748622,-4.687242087332853
4.686705176251387,5.718095383776669,-4.685512269920615
4.687647701173709,5.704969384307238,-4.683754789322206
4.688590226096032,5.69187640972512,-4.681969762344046
4.689532751018357,5.678816346088913,-4.680157305172933
4.690475275940679,5.665789080126123,-4.678317533381096
4.691417800863002,5.652794499228103,-4.676450561931165
4.692360325785325,5.639832491445246,-4.674556505181177
4.6933028507076475,5.626902945482122,-4.672635476889465
4.694245375629972,5.614005750692655,-4.670687590219541
4.695187900552295,5.601140797075472,-4.6687129577449
4.6961304254746175,5.5883079752690366,-4.666711691453819
4.69707295039694,5.575507176547092,-4.664683902754092
4.698015475319263,5.56273829281402,-4.662629702477693
4.698958000241587,5.550001216600224,-4.660549200885463
4.69990052516391,5.537295841057696,-4.658442507671706
4.700843050086233,5.524622059955381,-4.656309731968738
4.7017855750085555,5.5119797676748234,-4.654150982351426
4.702728099930878,5.499368859205718,-4.651966366841674
4.703670624853201,5.486789230141563,-4.649755992912836
4.7046131497755255,5.474240776675272,-4.647519967494164
4.705555674697848,5.461723395595021,-4.64525839697513
4.706498199620171,5.44923698427981,-4.642971387209778
4.707440724542494,5.436781440695373,-4.640659043520984
4.708383249464816,5.424356663389995,-4.638321470704697
4.709325774387141,5.411962551490302,-4.6359587730341865
4.710268299309464,5.399599004697303,-4.633571054264182
4.711210824231786,5.38726592328217,-4.631158417635001
4.712153349154109,5.374963208082305,-4.628720965876659
4.713095874076432,5.362690760497343,-4.626258801212925
4.714038398998756,5.350448482485158,-4.623772025365335
4.714980923921079,5.338236276558048,-4.621260739557211
4.715923448843402,5.326054045778733,-4.618725044517565
4.716865973765724,5.313901693756558,-4.616165040485062
4.717808498688047,5.301779124643709,-4.613580827211873
4.718751023610372,5.289686243131375,-4.610972503967536
4.719693548532694,5.277622954446121,-4.608340169542782
4.720636073455017,5.2655891643460215,-4.605683922253288
4.72157859837734,5.253584779117089,-4.603003859943447
4.7225211232996624,5.2416097055696,-4.600300079990083
4.723463648221985,5.229663851034484,-4.59757267930612
4.72440617314431,5.217747123359722,-4.594821754344255
4.725348698066632,5.205859430906894,-4.5920474011005625
4.726291222988955,5.19400068254752,-4.589249715118079
4.727233747911278,5.182170787659658,-4.586428791490369
4.7281762728336005,5.170369656124452,-4.583584724865049
4.729118797755925,5.158597198322651,-4.580717609447282
4.730061322678248,5.146853325131332,-4.5778275390032475
4.7310038476005705,5.135137947920386,-4.5749146068635795
4.731946372522893,5.123450978549285,-4.57197890592674
4.732888897445216,5.111792329363734,-4.569020528662459
4.73383142236754,5.10016191319239,-4.566039567115008
4.734773947289863,5.088559643343698,-4.563036112906593
4.735716472212186,5.076985433602533,-4.560010257240588
4.7366589971345086,5.065439198227093,-4.556962090904822
4.737601522056831,5.053920851945721,-4.553891704274823
4.738544046979154,5.042430309953772,-4.550799187317009
4.7394865719014785,5.030967487910468,-4.547684629591849
4.740429096823801,5.0195323019359,-4.544548120257096
4.741371621746124,5.008124668607866,-4.541389748070808
4.742314146668447,4.996744504958894,-4.538209601394524
4.743256671590769,4.985391728473238,-4.535007768196311
4.744199196513094,4.974066257083875,-4.531784336053806
4.745141721435417,4.962768009169626,-4.528539392157259
4.746084246357739,4.951496903552123,-4.525273023312511
4.747026771280062,4.940252859492956,-4.521985315943983
4.747969296202385,4.929035796690816,-4.518676356097596
4.748911821124709,4.917845635278589,-4.51534622944373
4.749854346047032,4.9066822958206116,-4.511995021280098
4.750796870969355,4.895545699309772,-4.50862281653462
4.751739395891677,4.8844357671647725,-4.505229699768285
4.752681920814,4.873352421227365,-4.501815755177966
4.753624445736325,4.86229558375961,-4.498381066599228
4.754566970658647,4.851265177441229,-4.4949257175091155
4.75550949558097,4.840261125366801,-4.491449791028888
4.756452020503293,4.829283351043173,-4.487953369926776
4.7573945454256155,4.8183317783868,-4.48443653662068
4.758337070347938,4.807406331721127,-4.480899373180859
4.759279595270263,4.79650693577396,-4.477341961332592
4.760222120192585,4.785633515674966,-4.4737643824588575
4.761164645114908,4.774785996953018,-4.470166717602911
4.762107170037231,4.763964305533717,-4.466549047470897
4.7630496949595535,4.753168367736867,-4.462911452434445
4.763992219881878,4.742398110273959,-4.459254012533227
4.764934744804201,4.7316534602457825,-4.455576807477482
4.7658772697265235,4.720934345139851,-4.4518799166505465
4.766819794648846,4.710240692828051,-4.4481634191113315
4.767762319571169,4.69957243156421,-4.444427393596823
4.768704844493493,4.688929489981685,-4.440671918524519
4.769647369415816,4.678311797091074,-4.436897071994894
4.770589894338139,4.667719282277729,-4.43310293179377
4.771532419260462,4.657151875299527,-4.429289575394751
4.772474944182784,4.646609506284515,-4.425457079961587
4.773417469105107,4.636092105728627,-4.421605522350537
4.7743599940274315,4.625599604493381,-4.417734979112685
4.775302518949754,4.615131933803698,-4.413845526496317
4.776245043872077,4.604689025245562,-4.409937240449151
4.7771875687944,4.594270810763853,-4.406010196620664
4.778130093716722,4.5838772226601385,-4.402064470364348
4.779072618639047,4.5735081935904764,-4.39810013673995
4.78001514356137,4.5631636565633,-4.394117270515723
4.780957668483692,4.552843544937183,-4.390115946170593
4.781900193406015,4.542547792418753,-4.386096237896392
4.782842718328338,4.532276333060589,-4.38205821960001
4.783785243250662,4.52202910125908,-4.37800196490555
4.784727768172985,4.511806031752425,-4.3739275471565175
4.785670293095308,4.5016070596184585,-4.36983503941786
4.78661281801763,4.491432120272686,-4.365724514478141
4.787555342939953,4.481281149466215,-4.361596044851597
4.788497867862278,4.471154083283737,-4.35744970278022
4.7894403927846,4.461050858141592,-4.353285560235826
4.790382917706923,4.450971410785681,-4.349103688922065
4.791325442629246,4.440915678289576,-4.344904160276469
4.7922679675515685,4.430883598052533,-4.340687045472445
4.793210492473891,4.420875107797575,-4.336452415421281
4.794153017396216,4.410890145569546,-4.332200340774104
4.795095542318538,4.400928649733276,-4.32793089192387
