f_percent,K,pole_re,pole_im,zeta,stable,classification
-2.0,0.00016777185295673396,0.9999030132033881,0.0,1.0,True,non-ringing
-2.0,0.00018606424342159842,0.9998924399257113,0.0,1.0,True,non-ringing
-2.0,0.0002063510777876421,0.9998807141335828,0.0,1.0,True,non-ringing
-2.0,0.0002288498129521791,0.9998677102367579,0.0,1.0,True,non-ringing
-2.0,0.0002538016154301076,0.9998532889677959,0.0,1.0,True,non-ringing
-2.0,0.00028147394644535966,0.9998372958945236,0.0,1.0,True,non-ringing
-2.0,0.00031216342887834366,0.9998195597711452,0.0,1.0,True,non-ringing
-2.0,0.0003461990268005186,0.9997998907106359,0.0,1.0,True,non-ringing
-2.0,0.00038394557167789064,0.9997780781591288,0.0,1.0,True,non-ringing
-2.0,0.00042580767304121515,0.9997538886510504,0.0,1.0,True,non-ringing
-2.0,0.0004722340555418245,0.9997270633214237,0.0,1.0,True,non-ringing
-2.0,0.0005237223688824735,0.999697315149339,0.0,1.0,True,non-ringing
-2.0,0.0005808245221814102,0.9996643259038138,0.0,1.0,True,non-ringing
-2.0,0.0006441525999493224,0.9996277427602697,0.0,1.0,True,non-ringing
-2.0,0.0007143854230931981,0.9995871745525362,0.0,1.0,True,non-ringing
-2.0,0.0007922758252752512,0.9995421876217078,0.0,1.0,True,non-ringing
-2.0,0.0008786587226230274,0.9994923012190813,0.0,1.0,True,non-ringing
-2.0,0.0009744600632908472,0.9994369824161738,0.0,1.0,True,non-ringing
-2.0,0.0010807067528039549,0.9993756404699146,0.0,1.0,True,non-ringing
-2.0,0.001198537661576262,0.9993076205859991,0.0,1.0,True,non-ringing
-2.0,0.001329215832592545,0.999232197017601,0.0,1.0,True,non-ringing
-2.0,0.0014741420201106225,0.999148565430549,0.0,1.0,True,non-ringing
-2.0,0.001634869704506417,0.9990558344593067,0.0,1.0,True,non-ringing
-2.0,0.0018131217442077456,0.9989530163708538,0.0,1.0,True,non-ringing
-2.0,0.0020108088432108043,0.9988390167457935,0.0,1.0,True,non-ringing
-2.0,0.0022300500321347895,0.9987126230775111,0.0,1.0,True,non-ringing
-2.0,0.002473195382353419,0.998572492181416,0.0,1.0,True,non-ringing
-2.0,0.002742851196678697,0.9984171362965992,0.0,1.0,True,non-ringing
-2.0,0.0030419079466187894,0.998244907752345,0.0,1.0,True,non-ringing
-2.0,0.003373571255672634,0.9980539820613404,0.0,1.0,True,non-ringing
-2.0,0.0037413962607747778,0.9978423392906126,0.0,1.0,True,non-ringing
-2.0,0.004149325720214712,0.9976077435500854,0.0,1.0,True,non-ringing
-2.0,0.004601732276513801,0.9973477204275574,0.0,1.0,True,non-ringing
-2.0,0.005103465327280476,0.9970595321878619,0.0,1.0,True,non-ringing
-2.0,0.005659903006457729,0.996740150543783,0.0,1.0,True,non-ringing
-2.0,0.006277009833155804,0.9963862267967171,0.0,1.0,True,non-ringing
-2.0,0.00696140064601457,0.9959940591375154,0.0,1.0,True,non-ringing
-2.0,0.007720411508415302,0.9955595568923918,0.0,1.0,True,non-ringing
-2.0,0.008562178344582902,0.9950782014967515,0.0,1.0,True,non-ringing
-2.0,0.009495724149488028,0.9945450039822559,0.0,1.0,True,non-ringing
-2.0,0.010531055707361887,0.9939544587708748,0.0,1.0,True,non-ringing
-2.0,0.011679270855560683,0.9933004935862593,0.0,1.0,True,non-ringing
-2.0,0.012952677443553275,0.992576415319512,0.0,1.0,True,non-ringing
-2.0,0.014364925262166945,0.9917748517267466,0.0,1.0,True,non-ringing
-2.0,0.01593115235725613,-0.49340942062496346,0.8613110608878507,0.0035387708964562514,True,ringing
-2.0,0.017668147296146925,-0.49378707588462645,0.8626794055682433,0.002877217292141406,True,ringing
-2.0,0.019594529126209955,-0.49420726298023543,0.8641955387314326,0.0021445265240816313,True,ringing
-2.0,0.02173094695455825,-0.49467492864980117,0.8658752524494051,0.0013331733109962834,True,ringing
-2.0,0.02410030128818746,-0.4951956292730717,0.8677359871471012,0.0004348658574439656,True,ringing
-2.0,0.02672798950712899,-0.49577561317535135,0.8697969945761115,-0.0005595250157655962,False,unstable
-2.0,0.02964217810187076,-0.4964219154180076,0.8720795147523918,-0.0016600414548590776,False,unstable
-2.0,0.032874104593189374,-0.49714246719456473,0.8746069675188731,-0.0028777186649540107,False,unstable
-2.0,0.03645841237070733,-0.49794622233631003,0.8774051592713108,-0.0042246691117586305,False,unstable
-2.0,0.040433522039347726,-0.4988433038857737,0.8805025052057788,-0.005714170179960281,False,unstable
-2.0,0.04484204325419173,-0.4998451742305694,0.8839302671928487,-0.007360754304846754,False,unstable
-2.0,0.04973123145824381,-0.50096483291522,0.8877228070364375,-0.009180300169622912,False,unstable
-2.0,0.05515349441892861,-0.5022170469755062,0.8919178544096329,-0.011190123021962671,False,unstable
-2.0,0.061166953992942745,-0.5036186194786252,0.8965567881448115,-0.013409061485584382,False,unstable
-2.0,0.06783606914108303,-0.5051887029102351,0.9016849287532763,-0.015857557399328936,False,unstable
-2.0,0.0752323268712176,-0.5069491651287226,0.9073518390151837,-0.018557724179407518,False,unstable
-2.0,0.08343500851569784,-0.5089250168018573,0.9136116281591671,-0.0215333979428131,False,unstable
-2.0,0.09253203955702538,-0.5111449105324979,0.9205232534795295,-0.024810164128860928,False,unstable
-2.0,0.10262093211115302,-0.5136417232304298,0.9281508111451406,-0.028415350599871183,False,unstable
-2.0,0.11380983017100621,-0.5164532346313218,0.9365638053598455,-0.03237797619991426,False,unstable
-2.0,0.12621866881430865,-0.5196229160993832,0.9458373818602395,-0.03672864154571197,False,unstable
-2.0,0.1399804598013949,-0.5232008448275547,0.9560525079122985,-0.0414993465129553,False,unstable
-2.0,0.15524271734347939,-0.5272447590596627,0.9672960764475823,-0.046723216639777895,False,unstable
-2.0,0.17216903932435343,-0.531821269728606,0.9796609067656626,-0.052434118781016524,False,unstable
-2.0,0.1909408609248092,-0.5370072425936052,0.9932456084083734,-0.05866614523736652,False,unstable
-2.0,0.21175939944708896,-0.5428913621787221,1.0081542685978415,-0.06545294584710076,False,unstable
-2.0,0.23484781118615636,-0.5495758841677751,1.0244959174172228,-0.07282688993943508,False,unstable
-2.0,0.2604535834675404,-0.5571785760727817,1.0423837193194316,-0.08081804553658471,False,unstable
-2.0,0.28885118749227573,-0.5658348368386765,1.0619338354438426,-0.08945297274821495,False,unstable
-2.0,0.3203450204250925,-0.5756999748264957,1.0832638996903579,-0.09875334279556364,False,unstable
-2.0,0.35527266826243264,-0.5869516111659256,1.1064910537206767,-0.10873441397137582,False,unstable
-2.0,0.3940085244553465,-0.5997921634011079,1.131729493023476,-0.11940342067180859,False,unstable
-2.0,0.43696780307570626,-0.6144513551575397,1.159087488276727,-0.13075795968525045,False,unstable
-2.0,0.4846109895433208,-0.6311886944583803,1.188663862670242,-0.1427844857331174,False,unstable
-2.0,0.5374487766218056,-0.650295869804431,1.2205439240626048,-0.15545705059446166,False,unstable
-2.0,0.5960475385927138,-0.6720990320826248,1.2547948661607335,-0.1687364305256958,False,unstable
-2.0,0.6610354022862212,-0.6969609628959759,1.2914606586472566,-0.18256977867570923,False,unstable
-2.0,0.733108980044444,-0.7252831742505811,1.3305564344897567,-0.19689090839272758,False,unstable
-2.0,0.8130408367887928,-0.7575080355044956,1.3720623460328438,-0.21162125950852478,False,unstable
-2.0,0.9016877712317013,-0.7941210729805032,1.4159167944834874,-0.22667152830500173,False,unstable
-2.0,1.0,-0.8356536264139629,1.462008837950392,-0.24194386384563843,False,unstable
-1.0,0.0001,0.9999427667021272,0.0,1.0,True,non-ringing
-1.0,0.00011090313431155938,0.9999365269421643,0.0,1.0,True,non-ringing
-1.0,0.0001229950520012778,0.9999296069593393,0.0,1.0,True,non-ringing
-1.0,0.0001364053677175493,0.9999219326125449,0.0,1.0,True,non-ringing
-1.0,0.00015127782816797016,0.9999134216825928,0.0,1.0,True,non-ringing
-1.0,0.00016777185295673396,0.9999039829927721,0.0,1.0,True,non-ringing
-1.0,0.00018606424342159842,0.9998935154337453,0.0,1.0,True,non-ringing
-1.0,0.0002063510777876421,0.9998819068826007,0.0,1.0,True,non-ringing
-1.0,0.0002288498129521791,0.9998690330043837,0.0,1.0,True,non-ringing
-1.0,0.0002538016154301076,0.9998547559235984,0.0,1.0,True,non-ringing
-1.0,0.00028147394644535966,0.9998389227514952,0.0,1.0,True,non-ringing
-1.0,0.00031216342887834366,0.9998213639536419,0.0,1.0,True,non-ringing
-1.0,0.0003461990268005186,0.9998018915405372,0.0,1.0,True,non-ringing
-1.0,0.00038394557167789064,0.999780297062208,0.0,1.0,True,non-ringing
-1.0,0.00042580767304121515,0.9997563493857176,0.0,1.0,True,non-ringing
-1.0,0.0004722340555418245,0.9997297922322761,0.0,1.0,True,non-ringing
-1.0,0.0005237223688824735,0.9997003414481554,0.0,1.0,True,non-ringing
-1.0,0.0005808245221814102,0.9996676819809718,0.0,1.0,True,non-ringing
-1.0,0.0006441525999493224,0.9996314645298325,0.0,1.0,True,non-ringing
-1.0,0.0007143854230931981,0.9995913018346505,0.0,1.0,True,non-ringing
-1.0,0.0007922758252752512,0.9995467645662435,0.0,1.0,True,non-ringing
-1.0,0.0008786587226230274,0.9994973767749775,0.0,1.0,True,non-ringing
-1.0,0.0009744600632908472,0.9994426108513133,0.0,1.0,True,non-ringing
-1.0,0.0010807067528039549,0.9993818819469116,0.0,1.0,True,non-ringing
-1.0,0.001198537661576262,0.9993145417997963,0.0,1.0,True,non-ringing
-1.0,0.001329215832592545,0.9992398719014413,0.0,1.0,True,non-ringing
-1.0,0.0014741420201106225,0.9991570759374385,0.0,1.0,True,non-ringing
-1.0,0.001634869704506417,0.9990652714269387,0.0,1.0,True,non-ringing
-1.0,0.0018131217442077456,0.9989634804786258,0.0,1.0,True,non-ringing
-1.0,0.0020108088432108043,0.9988506195734796,0.0,1.0,True,non-ringing
-1.0,0.0022300500321347895,0.9987254882760792,0.0,1.0,True,non-ringing
-1.0,0.002473195382353419,0.9985867567673903,0.0,1.0,True,non-ringing
-1.0,0.002742851196678697,0.9984329520825586,0.0,1.0,True,non-ringing
-1.0,0.0030419079466187894,0.9982624429272235,0.0,1.0,True,non-ringing
-1.0,0.003373571255672634,0.9980734229354259,0.0,1.0,True,non-ringing
-1.0,0.0037413962607747778,0.9978638922214695,0.0,1.0,True,non-ringing
-1.0,0.004149325720214712,0.9976316370669689,0.0,1.0,True,non-ringing
-1.0,0.004601732276513801,0.9973742075732848,0.0,1.0,True,non-ringing
-1.0,0.005103465327280476,0.9970888930986315,0.0,1.0,True,non-ringing
-1.0,0.005659903006457729,0.9967726952887868,0.0,1.0,True,non-ringing
-1.0,0.006277009833155804,0.9964222985009854,0.0,1.0,True,non-ringing
-1.0,0.00696140064601457,0.9960340374127234,0.0,1.0,True,non-ringing
-1.0,0.007720411508415302,-0.49666213655506314,0.8634285748155552,0.0018751282207069072,True,ringing
-1.0,0.008562178344582902,-0.49684473761274717,0.8640882659268481,0.0015573650846504457,True,ringing
-1.0,0.009495724149488028,-0.4970475636621128,0.8648195597043788,0.0012051842389767357,True,ringing
-1.0,0.010531055707361887,-0.49727289221902493,0.8656301886458665,0.0008148858957365514,True,ringing
-1.0,0.011679270855560683,-0.4975232656660063,0.8665287112677584,0.0003823791240658942,True,ringing
-1.0,0.012952677443553275,-0.4978015239011395,0.8675245982604485,-9.685794357248303e-05,False,unstable
-1.0,0.014364925262166945,-0.4981108414006246,0.8686283271447112,-0.0006278215754668576,False,unstable
-1.0,0.01593115235725613,-0.49845476936756283,0.8698514861529567,-0.0012160298173928222,False,unstable
-1.0,0.017668147296146925,-0.4988372837550191,0.8712068880916976,-0.0018675740132245242,False,unstable
-1.0,0.019594529126209955,-0.49926284008828026,0.8727086949675024,-0.002589174679221362,False,unstable
-1.0,0.02173094695455825,-0.499736436173809,0.8743725541746025,-0.003388241906923754,False,unstable
-1.0,0.02410030128818746,-0.5002636839753241,0.876215747044315,-0.004272940417077565,False,unstable
-1.0,0.02672798950712899,-0.5008508921664803,0.8782573505393517,-0.005252259311691819,False,unstable
-1.0,0.02964217810187076,-0.5015051611413275,0.8805184128336311,-0.006336086466770227,False,unstable
-1.0,0.032874104593189374,-0.5022344925855633,0.883022143442076,-0.007535287366342893,False,unstable
-1.0,0.03645841237070733,-0.5030479160922146,0.8857941184451249,-0.008861787989397409,False,unstable
-1.0,0.040433522039347726,-0.5039556357542976,0.8888625011762402,-0.01032866111296964,False,unstable
-1.0,0.04484204325419173,-0.5049692001945352,0.8922582784917301,-0.011950215072499477,False,unstable
-1.0,0.04973123145824381,-0.5061017001093593,0.8960155124007928,-0.013742083607180067,False,unstable
-1.0,0.05515349441892861,-0.5073679981219692,0.9001716063751258,-0.015721314893072727,False,unstable
-1.0,0.061166953992942745,-0.5087849965669806,0.9047675850513797,-0.017906457206897992,False,unstable
-1.0,0.06783606914108303,-0.5103719497746341,0.9098483852491337,-0.020317637842958907,False,unstable
-1.0,0.0752323268712176,-0.5121508284880625,0.9154631552069697,-0.022976630897337823,False,unstable
-1.0,0.08343500851569784,-0.5141467452275994,0.9216655576362135,-0.025906908311044124,False,unstable
-1.0,0.09253203955702538,-0.5163884506936127,0.928514070543532,-0.029133667105227985,False,unstable
-1.0,0.10262093211115302,-0.5189089126377209,0.9360722777088125,-0.03268382403547086,False,unstable
-1.0,0.11380983017100621,-0.5217459899689864,0.9444091381465433,-0.03658596694667958,False,unstable
-1.0,0.12621866881430865,-0.5249432160988514,0.9535992207488005,-0.04087024996622725,False,unstable
-1.0,0.1399804598013949,-0.5285507065217845,0.9637228865354901,-0.04556821742273927,False,unstable
-1.0,0.15524271734347939,-0.5326262061772207,0.9748663964754744,-0.05071253918842529,False,unstable
-1.0,0.17216903932435343,-0.5372362919773426,0.9871219176899108,-0.056336638284922136,False,unstable
-1.0,0.1909408609248092,-0.5424577446859482,1.0005873950854363,-0.06247419047224297,False,unstable
-1.0,0.21175939944708896,-0.5483791017176385,1.0153662492904787,-0.06915847572564995,False,unstable
-1.0,0.23484781118615636,-0.555102398005769,1.0315668555552588,-0.07642156373806246,False,unstable
-1.0,0.2604535834675404,-0.5627450955381346,1.0493017526140294,-0.08429332075820313,False,unstable
-1.0,0.28885118749227573,-0.5714421933429252,1.0686865262278076,-0.09280023414609045,False,unstable
-1.0,0.3203450204250925,-0.5813484988395637,1.0898383102730325,-0.10196406484899019,False,unstable
-1.0,0.35527266826243264,-0.5926410293212914,1.1128738499578563,-0.11180035702798065,False,unstable
-1.0,0.3940085244553465,-0.6055215004279291,1.1379070780186438,-0.1223168579576546,False,unstable
-1.0,0.43696780307570626,-0.6202188491641433,1.1650461659937197,-0.13351192848615134,False,unstable
-1.0,0.4846109895433208,-0.636991735424796,1.1943900281986477,-0.14537305155216215,False,unstable
-1.0,0.5374487766218056,-0.6561309715126514,1.226024273469097,-0.15787556855931623,False,unstable
-1.0,0.5960475385927138,-0.6779618466706457,1.2600166146637213,-0.17098178459435362,False,unstable
-1.0,0.6610354022862212,-0.7028463444768162,1.2964117519045075,-0.18464057726256428,False,unstable
-1.0,0.733108980044444,-0.731185293625152,1.335225734893951,-0.19878761581527668,False,unstable
-1.0,0.8130408367887928,-0.7634205423860841,1.3764397748514765,-0.21334624665140986,False,unstable
-1.0,0.9016877712317013,-0.8000372962287433,1.4199934119607729,-0.22822903295276195,False,unstable
-1.0,1.0,-0.8415667976859533,1.4657768470964403,-0.24333986030388802,False,unstable
0.0,0.0001,-0.5000216685555132,0.8661033441463025,-3.7400060192217436e-05,False,unstable
0.0,0.00011090313431155938,-0.5000240313356163,0.8661118418559361,-4.1477675566359164e-05,False,unstable
0.0,0.0001229950520012778,-0.5000266517853251,0.8661212660287557,-4.59998412411149e-05,False,unstable
0.0,0.0001364053677175493,-0.5000295580107789,0.8661317176659821,-5.101501849038224e-05,False,unstable
0.0,0.00015127782816797016,-0.5000327811853424,0.8661433087783049,-5.657695039799588e-05,False,unstable
0.0,0.00016777185295673396,-0.5000363558846718,0.8661561635856133,-6.27452372852282e-05,False,unstable
0.0,0.00018606424342159842,-0.5000403204584514,0.8661704198473744,-6.958597476776013e-05,False,unstable
0.0,0.0002063510777876421,-0.5000447174428515,0.8661862303378929,-7.717246125813749e-05,False,unstable
0.0,0.0002288498129521791,-0.5000495940181691,0.8662037644821848,-8.55859824420206e-05,False,unstable
0.0,0.0002538016154301076,-0.5000550025166492,0.8662232101699437,-9.491668109956768e-05,False,unstable
0.0,0.00028147394644535966,-0.5000610009860009,0.8662447757669297,-0.00010526452151357815,False,unstable
0.0,0.00031216342887834366,-0.5000676538147786,0.8662686923452627,-0.00011674035874514344,False,unstable
0.0,0.0003461990268005186,-0.5000750324264374,0.866295216156341,-0.00012946712411228935,False,unstable
0.0,0.00038394557167789064,-0.5000832160497186,0.8663246313727874,-0.00014358113949834332,False,unstable
0.0,0.00042580767304121515,-0.5000922925737634,0.8663572531285259,-0.000159233574382517,False,unstable
0.0,0.0004722340555418245,-0.5001023594974339,0.8663934308893956,-0.0001765920610775583,False,unstable
0.0,0.0005237223688824735,-0.5001135249832869,0.8664335521900669,-0.0001958424852335117,False,unstable
0.0,0.0005808245221814102,-0.5001259090279007,0.866478046776938,-0.00021719097053622522,False,unstable
0.0,0.0006441525999493224,-0.5001396447615509,0.8665273912009499,-0.0002408660785388138,False,unstable
0.0,0.0007143854230931981,-0.5001548798917694,0.866582113908972,-0.00026712124679747096,False,unstable
0.0,0.0007922758252752512,-0.5001717783069346,0.8666428008875732,-0.0002962374909156468,False,unstable
0.0,0.0008786587226230274,-0.5001905218579833,0.8667101019188234,-0.0003285263988528345,False,unstable
0.0,0.0009744600632908472,-0.5002113123384025,0.8667847375140811,-0.0003643334488161677,False,unstable
0.0,0.0010807067528039549,-0.5002343736850341,0.8668675065987248,-0.0004040416853356032,False,unstable
0.0,0.001198537661576262,-0.5002599544249198,0.8669592950285698,-0.0004480757917715234,False,unstable
0.0,0.001329215832592545,-0.5002883303963991,0.8670610850272363,-0.0004969066014685716,False,unstable
0.0,0.0014741420201106225,-0.5003198077760648,0.867173965643083,-0.0005510560941144659,False,unstable
0.0,0.001634869704506417,-0.5003547264470538,0.8672991443347734,-0.0006111029287064171,False,unstable
0.0,0.0018131217442077456,-0.5003934637484604,0.8674379598058493,-0.0006776885697260422,False,unstable
0.0,0.0020108088432108043,-0.5004364386506172,0.8675918962212531,-0.0007515240688870965,False,unstable
0.0,0.0022300500321347895,-0.5004841164065916,0.8677625989524663,-0.0008333975710745622,False,unstable
0.0,0.002473195382353419,-0.5005370137366194,0.8679518920130188,-0.0009241826199143532,False,unstable
0.0,0.002742851196678697,-0.5005957046094931,0.868161797362622,-0.001024847345818669,False,unstable
0.0,0.0030419079466187894,-0.5006608266932457,0.8683945562762276,-0.0011364646273829917,False,unstable
0.0,0.003373571255672634,-0.5007330885570238,0.868652652994034,-0.0012602233256789842,False,unstable
0.0,0.0037413962607747778,-0.5008132777169942,0.8689388408898763,-0.0013974407003025271,False,unstable
0.0,0.004149325720214712,-0.5009022696317473,0.8692561714188052,-0.0015495761260243153,False,unstable
0.0,0.004601732276513801,-0.5010010377672551,0.869608026129907,-0.0017182462395274208,False,unstable
0.0,0.005103465327280476,-0.5011106648682246,0.8699981520577087,-0.001905241656928605,False,unstable
0.0,0.005659903006457729,-0.5012323555922766,0.8704307008349512,-0.0021125454146109814,False,unstable
0.0,0.006277009833155804,-0.5013674506860324,0.8709102719009791,-0.0023423532980979835,False,unstable
0.0,0.00696140064601457,-0.5015174429086517,0.8714419602136563,-0.002597096236278566,False,unstable
0.0,0.007720411508415302,-0.5016839949392327,0.8720314089083232,-0.0028794649508978383,False,unstable
0.0,0.008562178344582902,-0.501868959540597,0.8726848673848314,-0.00319243706366298,False,unstable
0.0,0.009495724149488028,-0.5020744022943922,0.8734092553428376,-0.003539306875138492,False,unstable
0.0,0.010531055707361887,-0.5023026272722031,0.874212233325909,-0.0039237180402691306,False,unstable
0.0,0.011679270855560683,-0.5025562060660433,0.8751022803760491,-0.004349699374205083,False,unstable
0.0,0.012952677443553275,-0.5028380106707336,0.8760887794412108,-0.004821704028127744,False,unstable
0.0,0.014364925262166945,-0.5031512507924756,0.8771821112182935,-0.005344652276901794,False,unstable
0.0,0.01593115235725613,-0.5034995162545609,0.8783937571514007,-0.005923978156885543,False,unstable
0.0,0.017668147296146925,-0.5038868252857597,0.8797364123381849,-0.006565680181315,False,unstable
0.0,0.019594529126209955,-0.5043176796127365,0.8812241091234467,-0.0072763763397398025,False,unstable
0.0,0.02173094695455825,-0.5047971274389383,0.8828723521756596,-0.008063363553798454,False,unstable
0.0,0.02410030128818746,-0.5053308355835675,0.8846982658449866,-0.008934681710257998,False,unstable
0.0,0.02672798950712899,-0.5059251722810036,0.8867207545854392,-0.00989918231853263,False,unstable
0.0,0.02964217810187076,-0.5065873024099018,0.888960677182991,-0.010966601737671361,False,unstable
0.0,0.032874104593189374,-0.5073252972394848,0.8914410354574065,-0.01214763877912695,False,unstable
0.0,0.03645841237070733,-0.5081482611568331,0.8941871779884315,-0.013454036306976338,False,unstable
0.0,0.040433522039347726,-0.5090664782825236,0.8972270192440401,-0.01489866621490196,False,unstable
0.0,0.04484204325419173,-0.5100915824030356,0.9005912742437561,-0.016495616844936573,False,unstable
0.0,0.04973123145824381,-0.5112367542577809,0.9043137085542802,-0.01826028151003213,False,unstable
0.0,0.05515349441892861,-0.5125169509269245,0.908431402963022,-0.020209446270993726,False,unstable
0.0,0.061166953992942745,-0.513949172883352,0.9129850315780178,-0.022361374475845217,False,unstable
0.0,0.06783606914108303,-0.5155527752054236,0.9180191513233585,-0.024735884771229347,False,unstable
0.0,0.0752323268712176,-0.5173498304994161,0.9235824997933813,-0.027354418314688312,False,unstable
0.0,0.08343500851569784,-0.5193655522470166,0.9297282971439843,-0.030240089728153667,False,unstable
0.0,0.09253203955702538,-0.5216287885570374,0.9365145460737404,-0.03341771491529773,False,unstable
0.0,0.10262093211115302,-0.5241725976271032,0.9440043219112715,-0.03691380720738261,False,unstable
0.0,0.11380983017100621,-0.5270349175506586,0.9522660423024322,-0.040756531411281834,False,unstable
0.0,0.12621866881430865,-0.5302593443428905,0.961373702903592,-0.044975603248221835,False,unstable
0.0,0.1399804598013949,-0.5338960330673908,0.9714070617654751,-0.049602119480137666,False,unstable
0.0,0.15524271734347939,-0.5380027375299429,0.9824517506871749,-0.05466830188155184,False,unstable
0.0,0.17216903932435343,-0.5426460039108867,0.9945992867279217,-0.06020713638697645,False,unstable
0.0,0.1909408609248092,-0.5479025326148396,1.0079469513564292,-0.06625188761461197,False,unstable
0.0,0.21175939944708896,-0.5538607201583359,1.02259749858234,-0.07283546907968598,False,unstable
0.0,0.23484781118615636,-0.5606223887122046,1.0386586472034822,-0.07998965147572437,False,unstable
0.0,0.2604535834675404,-0.5683047046437166,1.0562423065772018,-0.08774409627678191,False,unstable
0.0,0.28885118749227573,-0.5770422789138071,1.0754634808788173,-0.09612521052514963,False,unstable
0.0,0.3203450204250925,-0.5869894316603668,1.0964387946513166,-0.10515483185111142,False,unstable
0.0,0.35527266826243264,-0.5983225914515288,1.119284583685757,-0.11484877099377518,False,unstable
0.0,0.3940085244553465,-0.611242787951442,1.1441145008750673,-0.12521526208182074,False,unstable
0.0,0.43696780307570626,-0.6259781873557746,1.1710365971053311,-0.13625339723576588,False,unstable
0.0,0.4846109895433208,-0.6427866159105047,1.2001498518941285,-0.14795164865738614,False,unstable
0.0,0.5374487766218056,-0.6619580214512387,1.2315401451597374,-0.1602866035973551,False,unstable
0.0,0.5960475385927138,-0.6838168390937485,1.2652756760137114,-0.17322204949093303,False,unstable
0.0,0.6610354022862212,-0.7087242563905646,1.3014018406354635,-0.18670854200069814,False,unstable
0.0,0.733108980044444,-0.7370804143039796,1.3399355716021872,-0.20068356315749952,False,unstable
0.0,0.8130408367887928,-0.7693266288923575,1.3808591079731842,-0.2150723292840356,False,unstable
0.0,0.9016877712317013,-0.8059477674009383,1.4241131030208682,-0.22978924305728088,False,unstable
0.0,1.0,-0.8474749527446053,1.4695888816601745,-0.24473991030754605,False,unstable
1.0,0.0001,-0.5050219499824697,0.8747628630106803,-0.004787717461677512,False,unstable
1.0,0.00011090313431155938,-0.5050243434436783,0.8747712805679136,-0.0047917338026402575,False,unstable
1.0,0.0001229950520012778,-0.5050269979189472,0.874780615850257,-0.004796188013448912,False,unstable
1.0,0.0001364053677175493,-0.5050299418788939,0.8747909689064454,-0.00480112782708415,False,unstable
1.0,0.00015127782816797016,-0.505033206901061,0.8748024506908912,-0.004806606178950732,False,unstable
1.0,0.00016777185295673396,-0.5050368280093023,0.8748151842521028,-0.004812681773651931,False,unstable
1.0,0.00018606424342159842,-0.5050408440503078,0.8748293060505358,-0.0048194197134553245,False,unstable
1.0,0.0002063510777876421,-0.505045298111368,0.8748449674199541,-0.004826892195156269,False,unstable
1.0,0.0002288498129521791,-0.5050502379839017,0.8748623361878946,-0.004835179282758357,False,unstable
1.0,0.0002538016154301076,-0.5050557166777936,0.8748815984725501,-0.00484436976421324,False,unstable
1.0,0.00028147394644535966,-0.505061792992139,0.8749029606752241,-0.004854562101325659,False,unstable
1.0,0.00031216342887834366,-0.5050685321486336,0.8749266516896252,-0.004865865482945592,False,unstable
1.0,0.0003461990268005186,-0.5050760064945121,0.8749529253515226,-0.004878400992619665,False,unstable
1.0,0.00038394557167789064,-0.5050842962827526,0.8749820631548761,-0.004892302903117409,False,unstable
1.0,0.00042580767304121515,-0.5050934905380947,0.8750143772633275,-0.004907720111545848,False,unstable
1.0,0.0004722340555418245,-0.5051036880184369,0.8750502138491306,-0.004924817730287606,False,unstable
1.0,0.0005237223688824735,-0.5051149982821646,0.8750899567949083,-0.004943778850541003,False,unstable
1.0,0.0005808245221814102,-0.5051275428732935,0.8751340317976528,-0.004964806497160713,False,unstable
1.0,0.0006441525999493224,-0.5051414566375385,0.8751829109183832,-0.004988125795359956,False,unstable
1.0,0.0007143854230931981,-0.5051568891840219,0.8752371176257304,-0.00501398637213211,False,unstable
1.0,0.0007922758252752512,-0.505174006508962,0.8752972323867537,-0.005042665017599118,False,unstable
1.0,0.0008786587226230274,-0.5051929927996224,0.8753638988640796,-0.005074468634211405,False,unstable
1.0,0.0009744600632908472,-0.5052140524389015,0.8754378307846864,-0.005109737504629896,False,unstable
1.0,0.0010807067528039549,-0.5052374122333618,0.8755198195526772,-0.005148848912394576,False,unstable
1.0,0.001198537661576262,-0.5052633238901736,0.875610742685997,-0.005192221153020315,False,unstable
1.0,0.001329215832592545,-0.5052920667714713,0.8757115731655373,-0.005240317977087032,False,unstable
1.0,0.0014741420201106225,-0.505323950958094,0.8758233897944084,-0.0052936535112096,False,unstable
1.0,0.001634869704506417,-0.5053593206584741,0.8759473886753735,-0.00535279770745187,False,unstable
1.0,0.0018131217442077456,-0.5053985580029089,0.8760848959258134,-0.005418382376970923,False,unstable
1.0,0.0020108088432108043,-0.5054420872683203,0.8762373817618951,-0.005491107869252918,False,unstable
1.0,0.0022300500321347895,-0.5054903795843316,0.8764064760973667,-0.005571750464539203,False,unstable
1.0,0.002473195382353419,-0.5055439581778645,0.8765939858172573,-0.0056611705537012065,False,unstable
1.0,0.002742851196678697,-0.5056034042207912,0.8768019139031759,-0.005760321687132416,False,unstable
1.0,0.0030419079466187894,-0.5056693633535436,0.8770324806048071,-0.005870260582131871,False,unstable
1.0,0.003373571255672634,-0.5057425529671646,0.8772881468717197,-0.0059921581867610286,False,unstable
1.0,0.0037413962607747778,-0.5058237703372999,0.877571640280947,-0.006127311907364826,False,unstable
1.0,0.004149325720214712,-0.5059139017162194,0.8778859837188517,-0.006277159116707037,False,unstable
1.0,0.004601732276513801,-0.5060139325036539,0.8782345271009913,-0.006443292070200069,False,unstable
