K,max_abs_root,excess
-2.0954878186343637e-08,1.0000000118744312,1.1874431216085668e-08
-1.9460617942055623e-08,1.0000000110276837,1.1027683655129294e-08
-1.807291110541828e-08,1.000000010241318,1.0241318015857814e-08
-1.6784159516254817e-08,1.0000000095110244,9.511024412489633e-09
-1.5587306827544245e-08,1.0000000088328103,8.832810260983592e-09
-1.447579986955596e-08,1.0000000082029552,8.202955203984175e-09
-1.3443552769048173e-08,1.0000000076180158,7.618015773758202e-09
-1.2484913627071785e-08,1.0000000070747854,7.0747854241659525e-09
-1.1594633572928544e-08,1.0000000065702923,6.570292310215109e-09
-1.0767838024844433e-08,1.0000000061017782,6.101778193823293e-09
-1e-08,1.000000005666669,5.666668911885608e-09
0.0,1.0000000000000002,2.220446049250313e-16
1e-08,1.0000000078333349,7.83333486964466e-09
1.0767838024844433e-08,1.0000000084348066,8.434806630930325e-09
1.1594633572928544e-08,1.0000000090824621,9.082462115728163e-09
1.2484913627071785e-08,1.0000000097798494,9.77984937478027e-09
1.3443552769048173e-08,1.0000000105307836,1.0530783578488467e-08
1.447579986955596e-08,1.0000000113393768,1.1339376770891363e-08
1.5587306827544245e-08,1.0000000122100579,1.221005785367879e-08
1.6784159516254817e-08,1.0000000131475923,1.3147592348161652e-08
1.807291110541828e-08,1.000000014157114,1.4157113925605813e-08
1.9460617942055623e-08,1.0000000152441515,1.5244151496673908e-08
2.0954878186343637e-08,1.0000000164146536,1.6414653636331877e-08
2.256387341408937e-08,1.000000017675035,1.76750349911714e-08
2.4296413413600792e-08,1.0000000190321907,1.9032190712309216e-08
2.6161984422231043e-08,1.0000000204935549,2.0493554853118212e-08
2.8170801066708716e-08,1.000000022067127,2.2067127014580024e-08
3.0333862291643364e-08,1.0000000237615259,2.3761525858034815e-08
3.266301158243521e-08,1.0000000255860257,2.5586025742541096e-08
3.517100181232793e-08,1.0000000275506196,2.7550619563498913e-08
3.787156506866572e-08,1.0000000296660605,2.9666060497035573e-08
4.077948784067481e-08,1.0000000319439326,3.194393261019002e-08
4.3910691980449947e-08,1.000000034396709,3.4396709036599304e-08
4.728232188043195e-08,1.0000000370378204,3.703782036623693e-08
5.091283834470491e-08,1.000000039881723,3.988172303515114e-08
5.482211966808713e-08,1.0000000429439944,4.294399436055585e-08
5.903157047645993e-08,1.0000000462413976,4.624139759989987e-08
6.356423892427093e-08,1.0000000497919872,4.979198720000966e-08
6.844494289090597e-08,1.0000000536152058,5.361520583058166e-08
7.370040586690031e-08,1.0000000577319852,5.7731985192432944e-08
7.935940327400753e-08,1.0000000621648657,6.216486569954327e-08
8.545292002028221e-08,1.000000066938121,6.693812104607844e-08
9.201432015283831e-08,1.0000000720778843,7.207788432772588e-08
9.907952953719418e-08,1.0000000776122977,7.761229769975841e-08
1.0668723256342968e-07,1.0000000835716647,8.357166469963317e-08
1.148790839561917e-07,1.0000000899886166,8.998861655840074e-08
1.2369993684827746e-07,1.0000000968982836,9.68982836191401e-08
1.3319808836657373e-07,1.0000001043385018,1.0433850183844129e-07
1.4342554407501815e-07,1.0000001123500093,1.1235000929588068e-07
1.5443830272249786e-07,1.0000001209766698,1.209766697929382e-07
1.6629666285477482e-07,1.000000130265718,1.3026571799024111e-07
1.7906555296923755e-07,1.0000001402680145,1.4026801453681514e-07
1.9281488702019513e-07,1.0000001510383254,1.5103832540219742e-07
2.0761994722121406e-07,1.000000162635624,1.6263562407914378e-07
2.2356179624047784e-07,1.0000001751234053,1.7512340533265558e-07
2.4072772104607357e-07,1.0000001885700451,1.8857004513428421e-07
2.5921171083140547e-07,1.000000203049171,2.0304917103253217e-07
2.7911497163753877e-07,1.0000002186400576,2.186400576142944e-07
3.0054648049020594e-07,1.0000002354280708,2.3542807081611272e-07
3.2362358208556055e-07,1.0000002535051353,2.535051353280693e-07
3.4847263129172557e-07,1.0000002729702215,2.729702215376051e-07
3.752296849840637e-07,1.0000002939299115,2.9392991152121795e-07
4.0404124700217913e-07,1.000000316498969,3.1649896903296337e-07
4.3506507030756264e-07,1.0000003408009623,3.4080096233957136e-07
4.6847102073393807e-07,1.0000003669689554,3.669689554453015e-07
5.044420070596583e-07,1.0000003951462255,3.9514622551806156e-07
5.431749824945833e-07,1.0000004254870538,4.2548705381229013e-07
5.848820230649372e-07,1.0000004581575674,4.58157567440054e-07
6.297914888006557e-07,1.0000004933366458,4.933366457571253e-07
6.781492740831088e-07,1.0000005312169082,5.312169082394291e-07
7.302201539992749e-07,1.00000057200576,5.720057600910877e-07
7.862892340741134e-07,1.000000615926535,6.159265351080023e-07
8.466635113189044e-07,1.0000006632197131,6.632197131484219e-07
9.116735551427986e-07,1.0000007141442417,7.141442417424315e-07
9.816753173311736e-07,1.00000076897895,7.689789500719968e-07
1.0570520810009838e-06,1.0000008280240715,8.280240715308196e-07
1.1382165592043308e-06,1.0000008916029046,8.91602904617983e-07
1.2256131546707963e-06,1.0000009600635595,9.600635595408136e-07
1.3197203930613743e-06,1.0000010337808842,1.0337808842297846e-06
1.421053543056891e-06,1.0000011131585045,1.1131585044843462e-06
1.5301674376267865e-06,1.0000011986310384,1.1986310384237697e-06
1.6476595119256451e-06,1.0000012906664781,1.290666478137581e-06
1.7741730744509583e-06,1.0000013897687452,1.3897687451969176e-06
1.910400829372818e-06,1.0000014964804613,1.4964804613271099e-06
2.0570886693214978e-06,1.0000016113859056,1.6113859055977287e-06
2.2150397593996614e-06,1.0000017351142243,1.7351142242993944e-06
2.3851189347805893e-06,1.0000018683428706,1.8683428706367522e-06
2.568257435970688e-06,1.0000020118013166,2.011801316648132e-06
2.7654580076634642e-06,1.000002166275043,2.1662750429030098e-06
2.9778003891029117e-06,1.0000023326098462,2.332609846167344e-06
3.2064472260178816e-06,1.0000025117164617,2.511716461706115e-06
3.45265043649723e-06,1.0000027045755577,2.7045755577326247e-06
3.717758065661061e-06,1.0000029122431022,2.912243102226597e-06
4.003221666659726e-06,1.0000031358561425,3.1358561425332e-06
4.310604248413962e-06,1.0000033766390317,3.3766390317158113e-06
4.641588833612773e-06,1.0000036359101367,3.6359101367455793e-06
4.997987673826894e-06,1.00000391508905,3.915089050066101e-06
5.381752172193701e-06,1.0000042157043674,4.215704367371842e-06
5.794983568003634e-06,1.0000045394020556,4.539402055581121e-06
6.239944441689807e-06,1.000004887954462,4.887954462073907e-06
6.7190711032144176e-06,1.0000052632700256,5.263270025590572e-06
7.234986931682564e-06,1.0000056674037183,5.667403718323527e-06
7.790516739222392e-06,1.0000061025683014,6.1025683013582466e-06
8.388702237778593e-06,1.000006571146441,6.571146440981224e-06
9.032818693504975e-06,1.0000070757037496,7.075703749581663e-06
9.726392859944849e-06,1.0000076190028382,7.619002838188393e-06
1.0473222288188954e-05,1.0000082040184428,8.204018442814487e-06
1.1277396119740903e-05,1.0000088339537054,8.833953705433828e-06
1.2143317475937892e-05,1.0000095122577166,9.512257716615125e-06
1.3075727566516196e-05,1.0000102426444017,1.0242644401747825e-05
