zeta,x_omegaT,re,im
0.3,2.2127375791930644,-0.2647275590614442,0.4416116040762176
0.3,2.2147382460820273,-0.2654105513610449,0.44084089155657563
0.3,2.2167389129709902,-0.26609166257588446,0.44006934016479554
0.3,2.2187395798599536,-0.2667708922380372,0.43929695399366536
0.3,2.2207402467489166,-0.2674482398876653,0.4385237371344029
0.3,2.2227409136378795,-0.2681237050730109,0.4377496936766407
0.3,2.2247415805268425,-0.26879728735038905,0.4369748277084113
0.3,2.2267422474158054,-0.26946898628417904,0.4361991433161333
0.3,2.2287429143047683,-0.2701388014468161,0.43542264458459723
0.3,2.2307435811937313,-0.27080673241878467,0.43464533559695023
0.3,2.2327442480826942,-0.2714727787886094,0.4338672204346822
0.3,2.234744914971657,-0.2721369401528476,0.4330883031776122
0.3,2.23674558186062,-0.2727992161160808,0.4323085879038725
0.3,2.2387462487495835,-0.27345960629090793,0.43152807868989546
0.3,2.2407469156385464,-0.2741181102979348,0.4307467796103998
0.3,2.2427475825275094,-0.2747747277657688,0.42996469473837423
0.3,2.2447482494164723,-0.2754294583310093,0.4291818281450655
0.3,2.2467489163054353,-0.27608230163823927,0.428398183899963
0.3,2.248749583194398,-0.2767332573400182,0.4276137660707845
0.3,2.250750250083361,-0.2773823250968727,0.426828578723463
0.3,2.252750916972324,-0.2780295045772894,0.42604262592213143
0.3,2.254751583861287,-0.27867479545770635,0.42525591172910926
0.3,2.25675225075025,-0.279318197422504,0.4244684402048885
0.3,2.2587529176392134,-0.27995971016399834,0.4236802154081187
0.3,2.2607535845281763,-0.2805993333824315,0.42289124139559436
0.3,2.2627542514171393,-0.28123706678596366,0.4221015222222402
0.3,2.264754918306102,-0.2818729100906652,0.42131106194109635
0.3,2.266755585195065,-0.28250686302050815,0.4205198646033059
0.3,2.268756252084028,-0.28313892530735707,0.41972793425810034
0.3,2.270756918972991,-0.2837690966909619,0.41893527495278515
0.3,2.272757585861954,-0.28439737691894873,0.41814189073272656
0.3,2.274758252750917,-0.28502376574681115,0.41734778564133773
0.3,2.27675891963988,-0.28564826293790274,0.41655296372006456
0.3,2.2787595865288433,-0.28627086826342807,0.4157574290083714
0.3,2.280760253417806,-0.2868915815024332,0.41496118554372935
0.3,2.282760920306769,-0.28751040244179915,0.4141642373615997
0.3,2.284761587195732,-0.2881273308762321,0.41336658849542174
0.3,2.286762254084695,-0.2887423666082547,0.4125682429765996
0.3,2.288762920973658,-0.2893555094481981,0.411769204834487
0.3,2.290763587862621,-0.28996675921419285,0.41096947809637474
0.3,2.292764254751584,-0.29057611573216063,0.4101690667874767
0.3,2.294764921640547,-0.29118357883580576,0.4093679749309162
0.3,2.2967655885295097,-0.29178914836660547,0.4085662065477127
0.3,2.298766255418473,-0.2923928241738026,0.4077637656567675
0.3,2.300766922307436,-0.29299460611439604,0.4069606562748512
0.3,2.302767589196399,-0.293594494053132,0.4061568824165897
0.3,2.304768256085362,-0.29419248786249586,0.4053524480944506
0.3,2.306768922974325,-0.29478858742270275,0.4045473573187293
0.3,2.308769589863288,-0.295382792621689,0.4037416140975373
0.3,2.310770256752251,-0.29597510335510335,0.4029352224367865
0.3,2.3127709236412137,-0.2965655195262983,0.40212818634017733
0.3,2.3147715905301767,-0.2971540410463206,0.4013205098091852
0.3,2.3167722574191396,-0.2977406678339032,0.40051219684304673
0.3,2.318772924308103,-0.29832539981545625,0.39970325143874624
0.3,2.320773591197066,-0.29890823692505675,0.3988936775910039
0.3,2.322774258086029,-0.299489179104442,0.39808347929226057
0.3,2.324774924974992,-0.3000682263029991,0.39727266053266547
0.3,2.3267755918639548,-0.3006453784777558,0.39646122530006334
0.3,2.3287762587529177,-0.3012206355933727,0.39564917757998047
0.3,2.3307769256418807,-0.301793997622133,0.39483652135561237
0.3,2.3327775925308436,-0.3023654645439342,0.39402326060780957
0.3,2.3347782594198065,-0.30293503634627905,0.3932093993150653
0.3,2.3367789263087695,-0.30350271302426585,0.3923949414535027
0.3,2.338779593197733,-0.30406849458058016,0.3915798909968604
0.3,2.340780260086696,-0.3046323810254852,0.39076425191648123
0.3,2.3427809269756588,-0.3051943723768124,0.3899480281812978
0.3,2.3447815938646217,-0.3057544686599533,0.3891312237578202
0.3,2.3467822607535846,-0.3063126699078498,0.38831384261012275
0.3,2.3487829276425476,-0.3068689761609842,0.3874958886998315
0.3,2.3507835945315105,-0.3074233874673712,0.38667736598611063
0.3,2.3527842614204735,-0.3079759038825484,0.3858582784256502
0.3,2.3547849283094364,-0.30852652546956627,0.38503862997265303
0.3,2.3567855951983994,-0.3090752522989799,0.384218424578822
0.3,2.3587862620873628,-0.3096220844488395,0.3833976661933464
0.3,2.3607869289763257,-0.31016702200467966,0.3825763587628912
0.3,2.3627875958652886,-0.3107100650595126,0.38175450623158197
0.3,2.3647882627542516,-0.31125121371381703,0.380932112540993
0.3,2.3667889296432145,-0.31179046807552874,0.3801091816301356
0.3,2.3687895965321775,-0.31232782826003247,0.37928571743544365
0.3,2.3707902634211404,-0.3128632943901509,0.3784617238907625
0.3,2.3727909303101034,-0.313396866596137,0.3776372049273355
0.3,2.3747915971990663,-0.3139285450156632,0.3768121644737912
0.3,2.3767922640880292,-0.314458329793812,0.37598660645613174
0.3,2.3787929309769926,-0.3149862210830678,0.3751605347977192
0.3,2.3807935978659556,-0.31551221904330595,0.374333953419264
0.3,2.3827942647549185,-0.31603632384178376,0.37350686623881196
0.3,2.3847949316438815,-0.3165585356531313,0.3726792771717315
0.3,2.3867955985328444,-0.31707885465934177,0.37185119013070145
0.3,2.3887962654218073,-0.3175972810497612,0.37102260902569945
0.3,2.3907969323107703,-0.31811381502107977,0.37019353776398795
0.3,2.3927975991997332,-0.3186284567773221,0.36936398025010314
0.3,2.394798266088696,-0.3191412065298367,0.3685339403858422
0.3,2.3967989329776596,-0.3196520644972878,0.36770342207025053
0.3,2.3987995998666225,-0.32016103090564474,0.3668724291996104
0.3,2.4008002667555854,-0.3206681059881719,0.3660409656674279
0.3,2.4028009336445484,-0.32117328998542055,0.3652090353644208
0.3,2.4048016005335113,-0.3216765831452178,0.3643766421785064
0.3,2.4068022674224743,-0.32217798572265693,0.36354378999478987
0.3,2.408802934311437,-0.3226774979800889,0.36271048269555095
0.3,2.4108036012004,-0.32317512018711064,0.3618767241602331
0.3,2.412804268089363,-0.3236708526205572,0.3610425182654304
0.3,2.414804934978326,-0.32416469556449096,0.36020786888487566
0.3,2.4168056018672894,-0.32465664931019156,0.3593727798894288
0.3,2.4188062687562524,-0.3251467141561467,0.35853725514706486
0.3,2.4208069356452153,-0.3256348904080426,0.35770129852286076
0.3,2.4228076025341783,-0.32612117837875265,0.35686491387898506
0.3,2.424808269423141,-0.3266055783883294,0.3560281050746846
0.3,2.426808936312104,-0.3270880907639933,0.35519087596627313
0.3,2.428809603201067,-0.3275687158401235,0.35435323040711986
0.3,2.43081027009003,-0.32804745395824747,0.35351517224763673
0.3,2.432810936978993,-0.32852430546703165,0.35267670533526674
0.3,2.434811603867956,-0.32899927072227075,0.35183783351447284
0.3,2.4368122707569193,-0.32947235008687836,0.350998560626725
0.3,2.4388129376458823,-0.32994354393087677,0.3501588905104897
0.3,2.440813604534845,-0.3304128526313868,0.34931882700121714
0.3,2.442814271423808,-0.330880276572618,0.3484783739313298
0.3,2.444814938312771,-0.3313458161458586,0.34763753513021073
0.3,2.446815605201734,-0.33180947174946523,0.34679631442419245
0.3,2.448816272090697,-0.33227124378885325,0.34595471563654434
0.3,2.45081693897966,-0.332731132676486,0.345112742587462
0.3,2.452817605868623,-0.33318913883186546,0.3442703990940546
0.3,2.454818272757586,-0.3336452626815218,0.34342768897033404
0.3,2.456818939646549,-0.3340995046590029,0.34258461602720364
0.3,2.458819606535512,-0.3345518652048646,0.34174118407244597
0.3,2.460820273424475,-0.3350023447666607,0.34089739691071136
0.3,2.462820940313438,-0.3354509437989322,0.34005325834350725
0.3,2.464821607202401,-0.3358976627631975,0.3392087721691856
0.3,2.466822274091364,-0.33634250212794237,0.3383639421829324
0.3,2.468822940980327,-0.33678546236860896,0.33751877217675613
0.3,2.47082360786929,-0.33722654396758633,0.3366732659394759
0.3,2.4728242747582527,-0.3376657474142001,0.3358274272567106
0.3,2.4748249416472157,-0.3381030732047013,0.33498125991086763
0.3,2.476825608536179,-0.3385385218422575,0.33413476768113104
0.3,2.478826275425142,-0.3389720938369413,0.3332879543434511
0.3,2.480826942314105,-0.33940378970572044,0.3324408236705328
0.3,2.482827609203068,-0.3398336099724476,0.33159337943182393
0.3,2.484828276092031,-0.34026155516784995,0.33074562539350466
0.3,2.4868289429809938,-0.34068762582951856,0.32989756531847664
0.3,2.4888296098699567,-0.3411118225018985,0.32904920296635104
0.3,2.4908302767589197,-0.34153414573627755,0.3282005420934383
0.3,2.4928309436478826,-0.34195459609077705,0.32735158645273615
0.3,2.4948316105368455,-0.3423731741303406,0.3265023397939192
0.3,2.496832277425809,-0.3427898804267234,0.32565280586332807
0.3,2.498832944314772,-0.3432047155584826,0.32480298840395827
0.3,2.500833611203735,-0.3436176801109664,0.32395289115544834
0.3,2.5028342780926978,-0.3440287746763033,0.32310251785407057
0.3,2.5048349449816607,-0.34443799985339224,0.3222518722327187
0.3,2.5068356118706236,-0.34484535624789164,0.3214009580208973
0.3,2.5088362787595866,-0.3452508444722086,0.320549778944712
0.3,2.5108369456485495,-0.3456544651454891,0.319698338726857
0.3,2.5128376125375125,-0.3460562188936071,0.31884664108660526
0.3,2.5148382794264754,-0.3464561063491534,0.3179946897397982
0.3,2.516838946315439,-0.3468541281514262,0.31714248839883347
0.3,2.5188396132044018,-0.3472502849464193,0.3162900407726555
0.3,2.5208402800933647,-0.3476445773868123,0.31543735056674455
0.3,2.5228409469823276,-0.3480370061319597,0.31458442148310545
0.3,2.5248416138712906,-0.3484275718478804,0.31373125722025746
0.3,2.5268422807602535,-0.34881627520724645,0.31287786147322383
0.3,2.5288429476492165,-0.3492031168893735,0.31202423793352074
0.3,2.5308436145381794,-0.3495880975802086,0.3111703902891474
0.3,2.5328442814271424,-0.34997121797232106,0.3103163222245742
0.3,2.5348449483161053,-0.35035247876489095,0.3094620374207339
0.3,2.5368456152050687,-0.3507318806636979,0.30860753955500986
0.3,2.5388462820940316,-0.35110942438111137,0.3077528323012266
0.3,2.5408469489829946,-0.35148511063607946,0.3068979193296381
0.3,2.5428476158719575,-0.3518589401541176,0.3060428043069188
0.3,2.5448482827609205,-0.35223091366729886,0.3051874908961522
0.3,2.5468489496498834,-0.3526010319142425,0.30433198275682083
0.3,2.5488496165388463,-0.35296929564010265,0.3034762835447962
0.3,2.5508502834278093,-0.35333570559655875,0.3026203969123283
0.3,2.5528509503167722,-0.35370026254180376,0.30176432650803486
0.3,2.554851617205735,-0.35406296724053343,0.3009080759768923
0.3,2.5568522840946986,-0.3544238204639359,0.30005164896022407
0.3,2.5588529509836615,-0.35478282298968045,0.2991950490956918
0.3,2.5608536178726244,-0.35513997560190624,0.29833828001728424
0.3,2.5628542847615874,-0.35549527909121265,0.29748134535530746
0.3,2.5648549516505503,-0.3558487342546471,0.2966242487363744
0.3,2.5668556185395133,-0.3562003418956944,0.29576699378339566
0.3,2.568856285428476,-0.35655010282426663,0.2949095841155684
0.3,2.570856952317439,-0.35689801785669084,0.29405202334836716
0.3,2.572857619206402,-0.3572440878156995,0.29319431509353333
0.3,2.574858286095365,-0.3575883135304186,0.2923364629590651
0.3,2.5768589529843284,-0.35793069583635667,0.2914784705492083
0.3,2.5788596198732914,-0.35827123557539414,0.2906203414644458
0.3,2.5808602867622543,-0.3586099335957726,0.2897620793014874
0.3,2.5828609536512173,-0.3589467907520828,0.2889036876532609
0.3,2.58486162054018,-0.3592818079052545,0.2880451701089013
0.3,2.586862287429143,-0.3596149859225453,0.2871865302537414
0.3,2.588862954318106,-0.359946325677529,0.2863277716693025
0.3,2.590863621207069,-0.36027582805008507,0.2854688979332836
0.3,2.592864288096032,-0.36060349392638774,0.28460991261955243
0.3,2.594864954984995,-0.360929324198894,0.28375081929813584
0.3,2.5968656218739583,-0.36125331976633357,0.2828916215352093
0.3,2.5988662887629213,-0.36157548153369723,0.2820323228930884
0.3,2.600866955651884,-0.3618958104122253,0.2811729269302184
0.3,2.602867622540847,-0.36221430731939736,0.2803134372011647
0.3,2.60486828942981,-0.36253097317892097,0.2794538572566035
0.3,2.606868956318773,-0.3628458089207193,0.2785941906433126
0.3,2.608869623207736,-0.36315881548092194,0.2777344409041607
0.3,2.610870290096699,-0.36346999380185163,0.2768746115780998
0.3,2.612870956985662,-0.36377934483201474,0.2760147062001537
0.3,2.614871623874625,-0.3640868695260894,0.2751547283014099
0.3,2.616872290763588,-0.36439256884491367,0.27429468140900987
0.3,2.618872957652551,-0.36469644375547533,0.2734345690461398
0.3,2.620873624541514,-0.3649984952309004,0.2725743947320205
0.3,2.622874291430477,-0.36529872425044113,0.2717141619818995
0.3,2.62487495831944,-0.36559713179946574,0.27085387430704017
0.3,2.626875625208403,-0.36589371886944655,0.26999353521471336
0.3,2.628876292097366,-0.36618848645794866,0.26913314820818846
0.3,2.630876958986329,-0.3664814355686191,0.2682727167867232
0.3,2.6328776258752917,-0.3667725672111751,0.267412244445555
0.3,2.6348782927642547,-0.3670618824013929,0.2665517346758925
0.3,2.636878959653218,-0.3673493821610964,0.2656911909649046
0.3,2.638879626542181,-0.367635067518146,0.26483061679571357
0.3,2.640880293431144,-0.3679189395064268,0.2639700156473844
0.3,2.642880960320107,-0.3682009991658377,0.26310939099491615
0.3,2.64488162720907,-0.3684812475422802,0.262248746309233
0.3,2.6468822940980328,-0.3687596856876457,0.2613880850571757
0.3,2.6488829609869957,-0.36903631465980624,0.2605274107014916
0.3,2.6508836278759587,-0.3693111355226011,0.25966672670082686
0.3,2.6528842947649216,-0.3695841493458264,0.25880603650971634
0.3,2.6548849616538845,-0.3698553572052238,0.2579453435785756
0.3,2.656885628542848,-0.3701247601824684,0.2570846513536921
0.3,2.658886295431811,-0.37039235936515763,0.25622396327721564
0.3,2.660886962320774,-0.3706581558468002,0.25536328278714987
0.3,2.6628876292097368,-0.37092215072680373,0.2545026133173441
0.3,2.6648882960986997,-0.371184345110464,0.25364195829748337
0.3,2.6668889629876626,-0.3714447401089536,0.2527813211530808
0.3,2.6688896298766256,-0.37170333683930945,0.2519207053054685
0.3,2.6708902967655885,-0.3719601364244223,0.2510601141717887
0.3,2.6728909636545515,-0.37221513999302513,0.2501995511649853
0.3,2.6748916305435144,-0.37246834867968054,0.24933901969379557
0.3,2.676892297432478,-0.3727197636247708,0.24847852316274063
0.3,2.6788929643214408,-0.3729693859744852,0.24761806497211808
0.3,2.6808936312104037,-0.37321721688080867,0.24675764851799278
0.3,2.6828942980993666,-0.37346325750151066,0.24589727719218823
0.3,2.6848949649883296,-0.3737075090001332,0.24503695438227802
0.3,2.6868956318772925,-0.3739499725459794,0.2441766834715786
0.3,2.6888962987662555,-0.3741906493141019,0.24331646783913882
0.3,2.6908969656552184,-0.374429540485291,0.24245631085973357
0.3,2.6928976325441814,-0.3746666472460636,0.24159621590385383
0.3,2.6948982994331443,-0.3749019707886512,0.24073618633769897
0.3,2.6968989663221077,-0.37513551231098824,0.2398762255231688
0.3,2.6988996332110706,-0.37536727301670064,0.239016336817855
0.3,2.7009003001000336,-0.37559725411509415,0.23815652357503198
0.3,2.7029009669889965,-0.3758254568211424,0.23729678914365032
0.3,2.7049016338779595,-0.3760518823554759,0.2364371368683271
0.3,2.7069023007669224,-0.3762765319443696,0.23557757008933827
0.3,2.7089029676558853,-0.3764994068197317,0.23471809214261105
0.3,2.7109036345448483,-0.37672050821909175,0.23385870635971465
0.3,2.7129043014338112,-0.3769398373855893,0.23299941606785293
0.3,2.714904968322774,-0.37715739556796146,0.2321402245898567
0.3,2.7169056352117376,-0.3773731840205321,0.23128113524417418
0.3,2.7189063021007005,-0.3775872040031995,0.2304221513448649
0.3,2.7209069689896634,-0.37779945678142485,0.2295632762015905
0.3,2.7229076358786264,-0.3780099436262203,0.22870451311960666
0.3,2.7249083027675893,-0.3782186658141378,0.22784586539975574
0.3,2.7269089696565523,-0.37842562462725654,0.22698733633845897
0.3,2.728909636545515,-0.37863082135317183,0.2261289292277077
0.3,2.730910303434478,-0.378834257284983,0.22527064735505675
0.3,2.732910970323441,-0.37903593372128164,0.22441249400361546
0.3,2.7349116372124045,-0.3792358519661401,0.22355447245204016
0.3,2.7369123041013674,-0.37943401332909943,0.22269658597452777
0.3,2.7389129709903304,-0.3796304191251574,0.22183883784080557
0.3,2.7409136378792933,-0.3798250706747573,0.22098123131612524
0.3,2.7429143047682563,-0.38001796930377546,0.2201237696612551
0.3,2.744914971657219,-0.38020911634350996,0.21926645613247167
0.3,2.746915638546182,-0.3803985131306686,0.21840929398155243
0.3,2.748916305435145,-0.38058616100735654,0.21755228645576855
0.3,2.750916972324108,-0.3807720613210656,0.2166954367978767
0.3,2.752917639213071,-0.3809562154246615,0.2158387482461116
0.3,2.7549183061020344,-0.38113862467637205,0.214982224034179
0.3,2.7569189729909973,-0.3813192904397758,0.21412586739124806
0.3,2.7589196398799603,-0.38149821408378964,0.21326968154194278
0.3,2.760920306768923,-0.38167539698265723,0.2124136697063364
0.3,2.762920973657886,-0.38185084051593715,0.21155783509994242
0.3,2.764921640546849,-0.3820245460684906,0.21070218093370766
0.3,2.766922307435812,-0.38219651503047,0.20984671041400565
0.3,2.768922974324775,-0.3823667487973067,0.20899142674262797
0.3,2.770923641213738,-0.3825352487696993,0.20813633311677832
0.3,2.772924308102701,-0.3827020163536016,0.20728143272906402
0.3,2.7749249749916642,-0.382867052960211,0.206426728767489
0.3,2.776925641880627,-0.38303036000595575,0.20557222441544815
0.3,2.77892630876959,-0.3831919389124839,0.20471792285171753
0.3,2.780926975658553,-0.38335179110665096,0.2038638272504487
0.3,2.782927642547516,-0.38350991802050793,0.203009940781162
0.3,2.784928309436479,-0.3836663210912894,0.2021562666087381
0.3,2.786928976325442,-0.3838210017614016,0.20130280789341165
0.3,2.788929643214405,-0.38397396147841034,0.2004495677907647
0.3,2.790930310103368,-0.384125201695029,0.19959654945171842
0.3,2.7929309769923307,-0.38427472386910694,0.19874375602252708
0.3,2.794931643881294,-0.38442252946361677,0.19789119064477073
0.3,2.796932310770257,-0.3845686199466431,0.19703885645534858
0.3,2.79893297765922,-0.3847129967913701,0.196186756586471
0.3,2.800933644548183,-0.3848556614760695,0.1953348941656542
0.3,2.802934311437146,-0.38499661548408876,0.19448327231571197
0.3,2.804934978326109,-0.3851358603038391,0.1936318941547493
0.3,2.8069356452150718,-0.38527339742878314,0.19278076279615625
0.3,2.8089363121040347,-0.38540922835742314,0.19192988134859978
0.3,2.8109369789929977,-0.38554335459328865,0.19107925291601846
0.3,2.8129376458819606,-0.385675777644925,0.19022888059761445
0.3,2.814938312770924,-0.385806499025881,0.18937876748784715
0.3,2.816938979659887,-0.38593552025469635,0.1885289166764278
0.3,2.81893964654885,-0.3860628428548904,0.18767933124831065
0.3,2.820940313437813,-0.38618846835494985,0.1868300142836875
0.3,2.8229409803267758,-0.38631239828831615,0.1859809688579816
0.3,2.8249416472157387,-0.3864346341933742,0.1851321980418398
0.3,2.8269423141047016,-0.3865551776134397,0.18428370490112683
0.3,2.8289429809936646,-0.38667403009674717,0.18343549249691887
0.3,2.8309436478826275,-0.38679119319643823,0.1825875638854965
0.3,2.8329443147715905,-0.38690666847054905,0.18173992211833828
0.3,2.834944981660554,-0.38702045748199826,0.180892570242115
0.3,2.836945648549517,-0.38713256179857525,0.18004551129868274
0.3,2.8389463154384798,-0.3872429829929276,0.17919874832507598
0.3,2.8409469823274427,-0.38735172264254925,0.17835228435350253
0.3,2.8429476492164056,-0.3874587823297681,0.17750612241133576
0.3,2.8449483161053686,-0.38756416364173446,0.1766602655211092
0.3,2.8469489829943315,-0.3876678681704081,0.1758147167005103
0.3,2.8489496498832945,-0.38776989751254676,0.17496947896237333
0.3,2.8509503167722574,-0.3878702532696936,0.17412455531467444
0.3,2.8529509836612204,-0.3879689370481653,0.17327994876052405
0.3,2.8549516505501837,-0.38806595045904,0.1724356622981613
0.3,2.8569523174391467,-0.3881612951181448,0.17159169892094905
0.3,2.8589529843281096,-0.38825497264604364,0.17074806161736542
0.3,2.8609536512170726,-0.38834698466802553,0.16990475337099922
0.3,2.8629543181060355,-0.3884373328140921,0.16906177716054419
0.3,2.8649549849949985,-0.38852601871894515,0.16821913595979168
0.3,2.8669556518839614,-0.3886130440219753,0.16737683273762544
0.3,2.8689563187729243,-0.3886984103672486,0.16653487045801593
0.3,2.8709569856618873,-0.3887821194034956,0.16569325208001345
0.3,2.8729576525508502,-0.38886417278409835,0.16485198055774278
0.3,2.8749583194398136,-0.3889445721670784,0.16401105884039735
0.3,2.8769589863287766,-0.3890233192150845,0.16317048987223332
0.3,2.8789596532177395,-0.38910041559538106,0.16233027659256305
0.3,2.8809603201067024,-0.3891758629798346,0.1614904219357505
0.3,2.8829609869956654,-0.38924966304490316,0.16065092883120408
0.3,2.8849616538846283,-0.3893218174716227,0.15981180020337213
0.3,2.8869623207735913,-0.38939232794559586,0.1589730389717362
0.3,2.888962987662554,-0.38946119615697916,0.15813464805080565
0.3,2.890963654551517,-0.38952842380047087,0.15729663035011252
0.3,2.89296432144048,-0.3895940125752991,0.15645898877420494
0.3,2.8949649883294435,-0.3896579641852091,0.15562172622264156
0.3,2.8969656552184064,-0.3897202803384514,0.15478484558998754
0.3,2.8989663221073694,-0.3897809627477695,0.15394834976580657
0.3,2.9009669889963323,-0.38984001313038746,0.15311224163465653
0.3,2.9029676558852953,-0.3898974332079977,0.15227652407608458
0.3,2.904968322774258,-0.38995322470674904,0.15144119996462035
0.3,2.906968989663221,-0.39000738935723406,0.15060627216977102
0.3,2.908969656552184,-0.39005992889447677,0.14977174355601647
0.3,2.910970323441147,-0.3901108450579211,0.14893761698280278
0.3,2.91297099033011,-0.3901601395914179,0.14810389530453735
0.3,2.9149716572190734,-0.39020781424321277,0.1472705813705838
0.3,2.9169723241080363,-0.390253870765934,0.1464376780252564
0.3,2.9189729909969993,-0.3902983109165804,0.14560518810781417
0.3,2.920973657885962,-0.3903411364565087,0.14477311445245677
0.3,2.922974324774925,-0.3903823491514214,0.14394145988831789
0.3,2.924974991663888,-0.3904219507713547,0.1431102272394614
0.3,2.926975658552851,-0.3904599430906659,0.14227941932487487
0.3,2.928976325441814,-0.3904963278880213,0.1414490389584649
0.3,2.930976992330777,-0.39053110694638393,0.14061908894905265
0.3,2.93297765921974,-0.39056428205300125,0.13978957210036738
0.3,2.9349783261087032,-0.39059585499939276,0.13896049121104198
0.3,2.936978992997666,-0.3906258275813376,0.13813184907460888
0.3,2.938979659886629,-0.3906542015988629,0.13730364847949295
0.3,2.940980326775592,-0.3906809788562306,0.13647589220900788
0.3,2.942980993664555,-0.39070616116192564,0.13564858304135127
0.3,2.944981660553518,-0.3907297503286437,0.1348217237495987
0.3,2.946982327442481,-0.3907517481732789,0.1339953171016994
0.3,2.948982994331444,-0.39077215651691083,0.13316936586047176
0.3,2.950983661220407,-0.3907909771847935,0.13234387278359735
0.3,2.9529843281093697,-0.3908082120063419,0.1315188406236167
0.3,2.954984994998333,-0.39082386281512016,0.13069427212792464
0.3,2.956985661887296,-0.3908379314488292,0.12987017003876533
0.3,2.958986328776259,-0.3908504197492947,0.12904653709322678
0.3,2.960986995665222,-0.39086132956245395,0.12822337602323736
0.3,2.962987662554185,-0.39087066273834464,0.1274006895555597
0.3,2.964988329443148,-0.39087842113109134,0.12657848041178732
0.3,2.9669889963321108,-0.39088460659889446,0.12575675130833883
0.3,2.9689896632210737,-0.3908892210040169,0.1249355049564536
0.3,2.9709903301100367,-0.3908922662127721,0.1241147440621879
0.3,2.9729909969989996,-0.3908937440955121,0.12329447132640903
0.3,2.974991663887963,-0.3908936565266143,0.12247468944479113
0.3,2.976992330776926,-0.39089200538447,0.12165540110781208
0.3,2.978992997665889,-0.3908887925514717,0.12083660900074648
0.3,2.980993664554852,-0.3908840199140007,0.1200183158036627
0.3,2.9829943314438148,-0.39087768936241507,0.11920052419141865
0.3,2.9849949983327777,-0.3908698027910369,0.11838323683365617
0.3,2.9869956652217406,-0.39086036209814035,0.11756645639479733
0.3,2.9889963321107036,-0.3908493691859391,0.11675018553404042
0.3,2.9909969989996665,-0.3908368259605741,0.1159344269053546
0.3,2.9929976658886295,-0.39082273433210124,0.11511918315747598
0.3,2.994998332777593,-0.39080709621447873,0.1143044569339038
0.3,2.996998999666556,-0.3907899135255553,0.11349025087289567
0.3,2.9989996665555188,-0.3907711881870577,0.1126765676074629
0.3,3.0010003334444817,-0.3907509221245776,0.11186340976536728
0.3,3.0030010003334446,-0.3907291172675606,0.11105077996911568
0.3,3.0050016672224076,-0.3907057755492926,0.11023868083595714
0.3,3.0070023341113705,-0.3906808989068884,0.10942711497787759
0.3,3.0090030010003335,-0.390654489281279,0.10861608500159607
0.3,3.0110036678892964,-0.39062654861719887,0.10780559350856132
0.3,3.0130043347782594,-0.39059707886317435,0.10699564309494654
0.3,3.0150050016672227,-0.3905660819715108,0.1061862363516457
0.3,3.0170056685561857,-0.39053355989828037,0.10537737586427086
0.3,3.0190063354451486,-0.3904995146033097,0.10456906421314581
0.3,3.0210070023341116,-0.3904639480501676,0.1037613039733035
0.3,3.0230076692230745,-0.39042686220615264,0.10295409771448251
0.3,3.0250083361120375,-0.39038825904228086,0.10214744800112183
0.3,3.0270090030010004,-0.3903481405332732,0.10134135739235761
0.3,3.0290096698899633,-0.3903065086575437,0.10053582844201991
0.3,3.0310103367789263,-0.39026336539718637,0.09973086369862766
0.3,3.0330110036678892,-0.3902187127379637,0.0989264657053854
0.3,3.0350116705568526,-0.3901725526692936,0.0981226370001798
0.3,3.0370123374458156,-0.39012488718423755,0.09731938011557563
0.3,3.0390130043347785,-0.390075718279488,0.09651669757881147
0.3,3.0410136712237414,-0.390025047955356,0.09571459191179706
0.3,3.0430143381127044,-0.38997287821575893,0.09491306563110839
0.3,3.0450150050016673,-0.38991921106820837,0.09411212124798543
0.3,3.0470156718906303,-0.3898640485237974,0.09331176126832706
0.3,3.049016338779593,-0.38980739259718833,0.09251198819268822
0.3,3.051017005668556,-0.38974924530660077,0.09171280451627671
0.3,3.053017672557519,-0.38968960867379854,0.09091421272894856
0.3,3.0550183394464825,-0.38962848472407813,0.09011621531520494
0.3,3.0570190063354454,-0.3895658754862557,0.08931881475418979
0.3,3.0590196732244084,-0.3895017829926552,0.08852201351968425
0.3,3.0610203401133713,-0.38943620927909595,0.08772581408010442
0.3,3.0630210070023343,-0.38936915638487984,0.08693021889849827
0.3,3.065021673891297,-0.3893006263527797,0.08613523043254119
0.3,3.06702234078026,-0.3892306212290266,0.08534085113453314
0.3,3.069023007669223,-0.38915914306329724,0.08454708345139578
0.3,3.071023674558186,-0.38908619390870247,0.08375392982466812
0.3,3.073024341447149,-0.38901177582177376,0.08296139269050364
0.3,3.0750250083361124,-0.38893589086245206,0.08216947447966755
0.3,3.0770256752250753,-0.38885854109407475,0.08137817761753298
0.3,3.0790263421140383,-0.38877972858336335,0.08058750452407734
0.3,3.081027009003001,-0.38869945540041145,0.07979745761388027
0.3,3.083027675891964,-0.3886177236186723,0.07900803929611912
0.3,3.085028342780927,-0.38853453531494636,0.07821925197456714
0.3,3.08702900966989,-0.38844989256936924,0.07743109804758917
0.3,3.089029676558853,-0.388363797465399,0.076643579908139
0.3,3.091030343447816,-0.38827625208980404,0.07585669994375685
0.3,3.0930310103367793,-0.388187258532651,0.07507046053656513
0.3,3.0950316772257422,-0.3880968188872921,0.07428486406326654
0.3,3.097032344114705,-0.3880049352503527,0.07349991289514061
0.3,3.099033011003668,-0.3879116097217198,0.0727156093980404
