K,theta_rad,S_mag_dB
0.05,2.230481028967522,-1.0957530487329716
0.05,2.230638115454526,-1.094518581957766
0.05,2.2307952019415294,-1.0932874065005973
0.05,2.2309522884285333,-1.092059509964206
0.05,2.2311093749155373,-1.0908348800110976
0.05,2.2312664614025413,-1.0896135043631763
0.05,2.231423547889545,-1.0883953708014131
0.05,2.2315806343765487,-1.0871804671654879
0.05,2.2317377208635527,-1.0859687813534544
0.05,2.2318948073505567,-1.0847603013214084
0.05,2.23205189383756,-1.0835550150831443
0.05,2.232208980324564,-1.0823529107098075
0.05,2.232366066811568,-1.0811539763295877
0.05,2.2325231532985716,-1.0799582001273706
0.05,2.2326802397855756,-1.0787655703444141
0.05,2.2328373262725796,-1.0775760752780266
0.05,2.2329944127595835,-1.0763897032812406
0.05,2.233151499246587,-1.0752064427624919
0.05,2.233308585733591,-1.074026282185297
0.05,2.233465672220595,-1.0728492100679412
0.05,2.2336227587075985,-1.0716752149831652
0.05,2.2337798451946025,-1.07050428555784
0.05,2.2339369316816065,-1.0693364104726775
0.05,2.2340940181686104,-1.0681715784619012
0.05,2.234251104655614,-1.0670097783129535
0.05,2.234408191142618,-1.0658509988661837
0.05,2.234565277629622,-1.0646952290145433
0.05,2.2347223641166254,-1.0635424577033112
0.05,2.2348794506036294,-1.0623926739297413
0.05,2.2350365370906333,-1.0612458667428275
0.05,2.2351936235776373,-1.0601020252429738
0.05,2.235350710064641,-1.0589611385817062
0.05,2.2355077965516448,-1.0578231959613835
0.05,2.2356648830386487,-1.0566881866349178
0.05,2.2358219695256523,-1.055556099905485
0.05,2.2359790560126562,-1.0544269251262144
0.05,2.23613614249966,-1.0533006516999526
0.05,2.236293228986664,-1.0521772690789388
0.05,2.2364503154736677,-1.05105676676457
0.05,2.2366074019606716,-1.049939134307061
0.05,2.2367644884476756,-1.0488243613052366
0.05,2.236921574934679,-1.0477124374062128
0.05,2.237078661421683,-1.0466033523051461
0.05,2.237235747908687,-1.0454970957449496
0.05,2.237392834395691,-1.0443936575160424
0.05,2.2375499208826946,-1.0432930274560714
0.05,2.2377070073696985,-1.042195195449632
0.05,2.2378640938567025,-1.0411001514280434
0.05,2.238021180343706,-1.0400078853690582
0.05,2.23817826683071,-1.0389183872965948
0.05,2.238335353317714,-1.0378316472805134
0.05,2.238492439804718,-1.0367476554363346
0.05,2.2386495262917214,-1.0356664019249933
0.05,2.2388066127787254,-1.0345878769525734
0.05,2.2389636992657294,-1.033512070770081
0.05,2.239120785752733,-1.0324389736731752
0.05,2.239277872239737,-1.0313685760019233
0.05,2.239434958726741,-1.0303008681405532
0.05,2.2395920452137448,-1.0292358405172248
0.05,2.2397491317007483,-1.0281734836037715
0.05,2.2399062181877523,-1.0271137879154442
0.05,2.2400633046747562,-1.02605674401071
0.05,2.2402203911617597,-1.0250023424909893
0.05,2.2403774776487637,-1.023950574000406
0.05,2.2405345641357677,-1.022901429225588
0.05,2.2406916506227716,-1.021854898895401
0.05,2.240848737109775,-1.0208109737807314
0.05,2.241005823596779,-1.0197696446942555
0.05,2.241162910083783,-1.0187309024902027
0.05,2.241319996570787,-1.0176947380641297
0.05,2.2414770830577906,-1.0166611423527139
0.05,2.2416341695447946,-1.0156301063334872
0.05,2.2417912560317985,-1.0146016210246525
0.05,2.241948342518802,-1.0135756774848383
0.05,2.242105429005806,-1.0125522668128841
0.05,2.24226251549281,-1.0115313801476231
0.05,2.242419601979814,-1.010513008667671
0.05,2.2425766884668175,-1.0094971435911915
0.05,2.2427337749538214,-1.008483776175695
0.05,2.2428908614408254,-1.0074728977178202
0.05,2.243047947927829,-1.0064644995531251
0.05,2.243205034414833,-1.00545857305587
0.05,2.243362120901837,-1.0044551096388128
0.05,2.243519207388841,-1.0034541007530007
0.05,2.2436762938758443,-1.0024555378875686
0.05,2.2438333803628483,-1.001459412569507
0.05,2.2439904668498523,-1.0004657163634914
0.05,2.244147553336856,-0.9994744408716661
0.05,2.2443046398238597,-0.9984855777334324
0.05,2.2444617263108637,-0.9974991186252585
0.05,2.2446188127978677,-0.9965150552604864
0.05,2.244775899284871,-0.9955333793891146
0.05,2.244932985771875,-0.9945540827976198
0.05,2.245090072258879,-0.9935771573087483
0.05,2.2452471587458827,-0.9926025947813365
0.05,2.2454042452328866,-0.991630387110094
0.05,2.2455613317198906,-0.9906605262254365
0.05,2.2457184182068946,-0.9896930040932818
0.05,2.245875504693898,-0.988727812714869
0.05,2.246032591180902,-0.987764944126551
0.05,2.246189677667906,-0.9868043903996291
0.05,2.2463467641549095,-0.9858461436401621
0.05,2.2465038506419135,-0.9848901959887677
0.05,2.2466609371289175,-0.9839365396204535
0.05,2.2468180236159214,-0.9829851667444417
0.05,2.246975110102925,-0.9820360696039545
0.05,2.247132196589929,-0.9810892404760703
0.05,2.247289283076933,-0.9801446716715178
0.05,2.2474463695639364,-0.9792023555345253
0.05,2.2476034560509404,-0.9782622844426115
0.05,2.2477605425379443,-0.9773244508064384
0.05,2.2479176290249483,-0.9763888470696154
0.05,2.248074715511952,-0.9754554657085428
0.05,2.248231801998956,-0.9745242992322233
0.05,2.2483888884859597,-0.9735953401821014
0.05,2.2485459749729633,-0.972668581131887
0.05,2.2487030614599672,-0.9717440146873955
0.05,2.248860147946971,-0.9708216334863611
0.05,2.249017234433975,-0.9699014301982889
0.05,2.2491743209209787,-0.9689833975242812
0.05,2.2493314074079827,-0.9680675281968644
0.05,2.2494884938949866,-0.9671538149798352
0.05,2.24964558038199,-0.9662422506680957
0.05,2.249802666868994,-0.9653328280874829
0.05,2.249959753355998,-0.964425540094621
0.05,2.250116839843002,-0.9635203795767482
0.05,2.2502739263300056,-0.9626173394515658
0.05,2.2504310128170095,-0.9617164126670761
0.05,2.2505880993040135,-0.9608175922014218
0.05,2.2507451857910175,-0.9599208710627387
0.05,2.250902272278021,-0.9590262422889908
0.05,2.251059358765025,-0.9581336989478246
0.05,2.251216445252029,-0.9572432341364057
0.05,2.2513735317390324,-0.9563548409812784
0.05,2.2515306182260364,-0.9554685126381924
0.05,2.2516877047130404,-0.9545842422919828
0.05,2.2518447912000443,-0.9537020231563857
0.05,2.252001877687048,-0.9528218484739331
0.05,2.252158964174052,-0.9519437115157474
0.05,2.252316050661056,-0.951067605581454
0.05,2.2524731371480593,-0.9501935239989828
0.05,2.2526302236350633,-0.9493214601244614
0.05,2.2527873101220672,-0.9484514073420542
0.05,2.252944396609071,-0.9475833590638117
0.05,2.2531014830960747,-0.9467173087295444
0.05,2.2532585695830787,-0.9458532498066661
0.05,2.2534156560700827,-0.9449911757900671
0.05,2.253572742557086,-0.9441310802019519
0.05,2.25372982904409,-0.943272956591733
0.05,2.253886915531094,-0.9424167985358514
0.05,2.254044002018098,-0.9415625996376796
0.05,2.2542010885051016,-0.940710353527352
0.05,2.2543581749921056,-0.9398600538616486
0.05,2.2545152614791095,-0.9390116943238515
0.05,2.254672347966113,-0.9381652686236109
0.05,2.254829434453117,-0.9373207704968151
0.05,2.254986520940121,-0.9364781937054485
0.05,2.255143607427125,-0.9356375320374781
0.05,2.2553006939141285,-0.9347987793066964
0.05,2.2554577804011324,-0.9339619293526124
0.05,2.2556148668881364,-0.9331269760403104
0.05,2.25577195337514,-0.9322939132603286
0.05,2.255929039862144,-0.9314627349285199
0.05,2.256086126349148,-0.9306334349859338
0.05,2.256243212836152,-0.9298060073986851
0.05,2.2564002993231553,-0.9289804461578404
0.05,2.2565573858101593,-0.9281567452792667
0.05,2.2567144722971633,-0.9273348988035248
0.05,2.256871558784167,-0.9265149007957564
0.05,2.2570286452711708,-0.9256967453455305
0.05,2.2571857317581747,-0.9248804265667421
0.05,2.2573428182451787,-0.9240659385974956
0.05,2.257499904732182,-0.9232532755999705
0.05,2.257656991219186,-0.9224424317602966
0.05,2.25781407770619,-0.9216334012884492
0.05,2.2579711641931937,-0.9208261784181342
0.05,2.2581282506801976,-0.9200207574066387
0.05,2.2582853371672016,-0.9192171325347533
0.05,2.2584424236542056,-0.918415298106632
0.05,2.258599510141209,-0.9176152484496793
0.05,2.258756596628213,-0.916816977914437
0.05,2.258913683115217,-0.9160204808744616
0.05,2.259070769602221,-0.9152257517262402
0.05,2.2592278560892245,-0.9144327848890317
0.05,2.2593849425762285,-0.9136415748047853
0.05,2.2595420290632324,-0.9128521159380226
0.05,2.259699115550236,-0.912064402775723
0.05,2.25985620203724,-0.9112784298272086
0.05,2.260013288524244,-0.9104941916240437
0.05,2.260170375011248,-0.9097116827199209
0.05,2.2603274614982514,-0.908930897690555
0.05,2.2604845479852553,-0.9081518311335586
0.05,2.2606416344722593,-0.9073744776683625
0.05,2.260798720959263,-0.9065988319360913
0.05,2.260955807446267,-0.905824888599453
0.05,2.2611128939332708,-0.9050526423426442
0.05,2.2612699804202747,-0.9042820878712421
0.05,2.2614270669072782,-0.9035132199120942
0.05,2.261584153394282,-0.9027460332132209
0.05,2.261741239881286,-0.9019805225437092
0.05,2.2618983263682897,-0.9012166826936128
0.05,2.2620554128552937,-0.9004545084738449
0.05,2.2622124993422976,-0.8996939947160811
0.05,2.2623695858293016,-0.8989351362726538
0.05,2.262526672316305,-0.8981779280164626
0.05,2.262683758803309,-0.8974223648408495
0.05,2.262840845290313,-0.8966684416595387
0.05,2.2629979317773166,-0.8959161534065019
0.05,2.2631550182643205,-0.8951654950358711
0.05,2.2633121047513245,-0.8944164615218565
0.05,2.2634691912383285,-0.8936690478586256
0.05,2.263626277725332,-0.8929232490602246
0.05,2.263783364212336,-0.8921790601604698
0.05,2.26394045069934,-0.8914364762128613
0.05,2.2640975371863434,-0.8906954922904887
0.05,2.2642546236733474,-0.8899561034859295
0.05,2.2644117101603514,-0.8892183049111507
0.05,2.2645687966473553,-0.8884820916974363
0.05,2.264725883134359,-0.8877474589952806
0.05,2.264882969621363,-0.887014401974287
0.05,2.265040056108367,-0.8862829158230972
0.05,2.2651971425953703,-0.8855529957492827
0.05,2.2653542290823743,-0.8848246369792674
0.05,2.2655113155693782,-0.8840978347582162
0.05,2.265668402056382,-0.8833725843499796
0.05,2.2658254885433857,-0.8826488810369741
0.05,2.2659825750303897,-0.8819267201201043
0.05,2.2661396615173937,-0.8812060969186721
0.05,2.266296748004397,-0.8804870067703002
0.05,2.266453834491401,-0.8797694450308322
0.05,2.266610920978405,-0.8790534070742455
0.05,2.266768007465409,-0.8783388882925748
0.05,2.2669250939524126,-0.8776258840958223
0.05,2.2670821804394166,-0.876914389911867
0.05,2.2672392669264205,-0.876204401186385
0.05,2.267396353413424,-0.8754959133827721
0.05,2.267553439900428,-0.8747889219820432
0.05,2.267710526387432,-0.8740834224827575
0.05,2.267867612874436,-0.8733794104009401
0.05,2.2680246993614395,-0.8726768812700052
0.05,2.2681817858484434,-0.8719758306406453
0.05,2.2683388723354474,-0.8712762540807786
0.05,2.2684959588224514,-0.8705781471754636
0.05,2.268653045309455,-0.8698815055268034
0.05,2.268810131796459,-0.8691863247538794
0.05,2.268967218283463,-0.8684926004926702
0.05,2.2691243047704663,-0.8678003283959648
0.05,2.2692813912574703,-0.8671095041332946
0.05,2.2694384777444743,-0.8664201233908331
0.05,2.2695955642314782,-0.8657321818713575
0.05,2.2697526507184818,-0.8650456752941325
0.05,2.2699097372054857,-0.8643605993948444
0.05,2.2700668236924897,-0.8636769499255355
0.05,2.270223910179493,-0.8629947226545248
0.05,2.270380996666497,-0.8623139133663096
0.05,2.270538083153501,-0.8616345178615287
0.05,2.270695169640505,-0.8609565319568503
0.05,2.2708522561275086,-0.8602799514849255
0.05,2.2710093426145126,-0.8596047722942937
0.05,2.2711664291015166,-0.8589309902493175
0.05,2.27132351558852,-0.8582586012301209
0.05,2.271480602075524,-0.8575876011324851
0.05,2.271637688562528,-0.8569179858678116
0.05,2.271794775049532,-0.8562497513630225
0.05,2.2719518615365355,-0.8555828935605102
0.05,2.2721089480235395,-0.8549174084180445
0.05,2.2722660345105434,-0.8542532919087177
0.05,2.272423120997547,-0.8535905400208692
0.05,2.272580207484551,-0.852929148758015
0.05,2.272737293971555,-0.852269114138771
0.05,2.272894380458559,-0.8516104321968014
0.05,2.2730514669455624,-0.8509530989807286
0.05,2.2732085534325663,-0.8502971105540731
0.05,2.2733656399195703,-0.8496424629951969
0.05,2.273522726406574,-0.8489891523972111
0.05,2.273679812893578,-0.8483371748679267
0.05,2.2738368993805818,-0.8476865265297857
0.05,2.2739939858675857,-0.8470372035197898
0.05,2.2741510723545892,-0.8463892019894266
0.05,2.274308158841593,-0.8457425181046192
0.05,2.274465245328597,-0.8450971480456472
0.05,2.2746223318156007,-0.8444530880070942
0.05,2.2747794183026047,-0.8438103341977654
0.05,2.2749365047896086,-0.8431688828406336
0.05,2.2750935912766126,-0.8425287301727863
0.05,2.275250677763616,-0.8418898724453303
0.05,2.27540776425062,-0.8412523059233584
0.05,2.275564850737624,-0.840616026885863
0.05,2.2757219372246276,-0.8399810316256999
0.05,2.2758790237116315,-0.8393473164494852
0.05,2.2760361101986355,-0.8387148776775828
0.05,2.2761931966856395,-0.8380837116440033
0.05,2.276350283172643,-0.8374538146963573
0.05,2.276507369659647,-0.8368251831957889
0.05,2.276664456146651,-0.83619781351692
0.05,2.2768215426336544,-0.8355717020477914
0.05,2.2769786291206584,-0.8349468451897867
0.05,2.2771357156076624,-0.8343232393575978
0.05,2.2772928020946663,-0.8337008809791422
0.05,2.27744988858167,-0.8330797664955167
0.05,2.277606975068674,-0.8324598923609279
0.05,2.277764061555678,-0.8318412550426397
0.05,2.2779211480426818,-0.8312238510209198
0.05,2.2780782345296853,-0.830607676788975
0.05,2.2782353210166892,-0.829992728852883
0.05,2.278392407503693,-0.8293790037315576
0.05,2.2785494939906967,-0.8287664979566796
0.05,2.2787065804777007,-0.8281552080726274
0.05,2.2788636669647047,-0.8275451306364435
0.05,2.2790207534517086,-0.8269362622177614
0.05,2.279177839938712,-0.8263285993987588
0.05,2.279334926425716,-0.8257221387740956
0.05,2.27949201291272,-0.8251168769508599
0.05,2.2796490993997236,-0.8245128105485153
0.05,2.2798061858867276,-0.8239099361988407
0.05,2.2799632723737315,-0.8233082505458783
0.05,2.2801203588607355,-0.8227077502458877
0.05,2.280277445347739,-0.8221084319672769
0.05,2.280434531834743,-0.8215102923905553
0.05,2.280591618321747,-0.820913328208278
0.05,2.2807487048087505,-0.8203175361250059
0.05,2.2809057912957544,-0.8197229128572292
0.05,2.2810628777827584,-0.8191294551333271
0.05,2.2812199642697624,-0.8185371596935263
0.05,2.281377050756766,-0.8179460232898285
0.05,2.28153413724377,-0.8173560426859644
0.05,2.281691223730774,-0.8167672146573539
0.05,2.2818483102177773,-0.8161795359910473
0.05,2.2820053967047813,-0.8155930034856561
0.05,2.2821624831917853,-0.8150076139513394
0.05,2.2823195696787892,-0.8144233642097196
0.05,2.2824766561657928,-0.8138402510938565
0.05,2.2826337426527967,-0.813258271448168
0.05,2.2827908291398007,-0.8126774221284174
0.05,2.282947915626804,-0.8120977000016332
0.05,2.283105002113808,-0.811519101946076
0.05,2.283262088600812,-0.8109416248511805
0.05,2.283419175087816,-0.8103652656175182
0.05,2.2835762615748196,-0.8097900211567355
0.05,2.2837333480618236,-0.809215888391511
0.05,2.2838904345488276,-0.8086428642555081
0.05,2.284047521035831,-0.808070945693333
0.05,2.284204607522835,-0.8075001296604744
0.05,2.284361694009839,-0.8069304131232669
0.05,2.284518780496843,-0.8063617930588349
0.05,2.2846758669838465,-0.8057942664550566
0.05,2.2848329534708505,-0.8052278303105093
0.05,2.2849900399578544,-0.8046624816344178
0.05,2.285147126444858,-0.8040982174466362
0.05,2.285304212931862,-0.8035350347775563
0.05,2.285461299418866,-0.8029729306681045
0.05,2.28561838590587,-0.802411902169673
0.05,2.2857754723928734,-0.8018519463440809
0.05,2.2859325588798773,-0.80129306026353
0.05,2.2860896453668813,-0.8007352410105545
0.05,2.286246731853885,-0.8001784856779934
0.05,2.286403818340889,-0.7996227913689163
0.05,2.2865609048278928,-0.7990681551966093
0.05,2.2867179913148967,-0.7985145742845188
0.05,2.2868750778019002,-0.7979620457662024
0.05,2.287032164288904,-0.7974105667852882
0.05,2.287189250775908,-0.7968601344954439
0.05,2.287346337262912,-0.7963107460603189
0.05,2.2875034237499157,-0.7957623986535123
0.05,2.2876605102369196,-0.7952150894585075
0.05,2.2878175967239236,-0.7946688156686731
0.05,2.287974683210927,-0.7941235744871746
0.05,2.288131769697931,-0.7935793631269615
0.05,2.288288856184935,-0.7930361788107192
0.05,2.288445942671939,-0.7924940187708198
0.05,2.2886030291589425,-0.7919528802492906
0.05,2.2887601156459465,-0.7914127604977641
0.05,2.2889172021329505,-0.7908736567774459
0.05,2.289074288619954,-0.7903355663590752
0.05,2.289231375106958,-0.7897984865228664
0.05,2.289388461593962,-0.7892624145584886
0.05,2.289545548080966,-0.7887273477650232
0.05,2.2897026345679694,-0.7881932834509136
0.05,2.2898597210549734,-0.787660218933935
0.05,2.2900168075419773,-0.7871281515411437
0.05,2.290173894028981,-0.7865970786088539
0.05,2.290330980515985,-0.7860669974825889
0.05,2.290488067002989,-0.7855379055170391
0.05,2.2906451534899928,-0.7850098000760374
0.05,2.2908022399769963,-0.7844826785324986
0.05,2.2909593264640002,-0.7839565382684048
0.05,2.291116412951004,-0.7834313766747498
0.05,2.2912734994380077,-0.7829071911515096
0.05,2.2914305859250117,-0.782383979107601
0.05,2.2915876724120157,-0.78186173796085
0.05,2.2917447588990196,-0.7813404651379425
0.05,2.291901845386023,-0.7808201580744085
0.05,2.292058931873027,-0.7803008142145557
0.05,2.292216018360031,-0.7797824310114545
0.05,2.2923731048470346,-0.7792650059268995
0.05,2.2925301913340386,-0.7787485364313695
0.05,2.2926872778210425,-0.7782330200039798
0.05,2.2928443643080465,-0.7777184541324693
0.05,2.29300145079505,-0.7772048363131447
0.05,2.293158537282054,-0.7766921640508553
0.05,2.293315623769058,-0.776180434858949
0.05,2.2934727102560615,-0.7756696462592592
0.05,2.2936297967430654,-0.7751597957820316
0.05,2.2937868832300694,-0.7746508809659193
0.05,2.2939439697170734,-0.7741428993579423
0.05,2.294101056204077,-0.7736358485134507
0.05,2.294258142691081,-0.7731297259960751
0.05,2.294415229178085,-0.7726245293777229
0.05,2.2945723156650883,-0.7721202562385221
0.05,2.2947294021520923,-0.7716169041667831
0.05,2.2948864886390963,-0.7711144707589863
0.05,2.2950435751261002,-0.7706129536197317
0.05,2.2952006616131038,-0.7701123503617155
0.05,2.2953577481001077,-0.7696126586056786
0.05,2.2955148345871117,-0.7691138759803945
0.05,2.295671921074115,-0.7686160001226319
0.05,2.295829007561119,-0.7681190286771096
0.05,2.295986094048123,-0.7676229592964752
0.05,2.296143180535127,-0.7671277896412727
0.05,2.2963002670221306,-0.7666335173799006
0.05,2.2964573535091346,-0.7661401401885891
0.05,2.2966144399961386,-0.765647655751363
0.05,2.2967715264831425,-0.7651560617600129
0.05,2.296928612970146,-0.7646653559140631
0.05,2.29708569945715,-0.764175535920737
0.05,2.297242785944154,-0.7636865994949262
0.05,2.2973998724311575,-0.7631985443591629
0.05,2.2975569589181615,-0.7627113682435851
0.05,2.2977140454051654,-0.7622250688859079
0.05,2.2978711318921694,-0.761739644031389
0.05,2.298028218379173,-0.7612550914328008
0.05,2.298185304866177,-0.7607714088504035
0.05,2.298342391353181,-0.760288594051904
0.05,2.2984994778401844,-0.7598066448124379
0.05,2.2986565643271883,-0.7593255589145326
0.05,2.2988136508141923,-0.7588453341480701
0.05,2.2989707373011963,-0.7583659683102768
0.05,2.2991278237882,-0.7578874592056826
0.05,2.2992849102752038,-0.7574098046460795
0.05,2.2994419967622077,-0.7569330024505134
0.05,2.2995990832492113,-0.7564570504452441
0.05,2.299756169736215,-0.7559819464637101
0.05,2.299913256223219,-0.7555076883465186
0.05,2.300070342710223,-0.7550342739413924
0.05,2.3002274291972267,-0.7545617011031658
0.05,2.3003845156842306,-0.7540899676937317
0.05,2.3005416021712346,-0.7536190715820328
0.05,2.300698688658238,-0.7531490106440247
0.05,2.300855775145242,-0.7526797827626431
0.05,2.301012861632246,-0.75221138582779
0.05,2.30116994811925,-0.7517438177362892
0.05,2.3013270346062535,-0.7512770763918775
0.05,2.3014841210932575,-0.7508111597051437
0.05,2.3016412075802615,-0.7503460655935483
0.05,2.301798294067265,-0.7498817919813551
0.05,2.301955380554269,-0.7494183367996294
0.05,2.302112467041273,-0.7489556979861939
0.05,2.302269553528277,-0.7484938734856099
0.05,2.3024266400152804,-0.7480328612491561
0.05,2.3025837265022844,-0.7475726592347895
0.05,2.3027408129892883,-0.7471132654071178
0.05,2.302897899476292,-0.7466546777373989
0.05,2.303054985963296,-0.7461968942034765
0.05,2.3032120724503,-0.7457399127897858
0.05,2.3033691589373038,-0.7452837314873026
0.05,2.3035262454243073,-0.7448283482935347
0.05,2.3036833319113112,-0.7443737612124928
0.05,2.303840418398315,-0.7439199682546573
0.05,2.3039975048853187,-0.7434669674369594
0.05,2.3041545913723227,-0.7430147567827536
0.05,2.3043116778593267,-0.7425633343217894
0.05,2.3044687643463306,-0.7421126980901915
0.05,2.304625850833334,-0.7416628461304342
0.05,2.304782937320338,-0.7412137764913096
0.05,2.304940023807342,-0.7407654872279085
0.05,2.3050971102943456,-0.7403179764015964
0.05,2.3052541967813496,-0.7398712420799807
0.05,2.3054112832683535,-0.7394252823368991
0.05,2.3055683697553575,-0.7389800952523796
0.05,2.305725456242361,-0.7385356789126376
0.05,2.305882542729365,-0.7380920314100259
0.05,2.306039629216369,-0.7376491508430287
0.05,2.306196715703373,-0.737207035316223
0.05,2.3063538021903764,-0.7367656829402837
0.05,2.3065108886773804,-0.7363250918319182
0.05,2.3066679751643844,-0.7358852601138768
0.05,2.306825061651388,-0.7354461859149193
0.05,2.306982148138392,-0.7350078673697714
0.05,2.307139234625396,-0.7345703026191375
0.05,2.3072963211124,-0.7341334898096459
0.05,2.3074534075994033,-0.7336974270938507
0.05,2.3076104940864073,-0.7332621126301828
0.05,2.3077675805734112,-0.7328275445829507
0.05,2.3079246670604148,-0.7323937211222996
0.05,2.3080817535474187,-0.7319606404242042
0.05,2.3082388400344227,-0.7315283006704333
0.05,2.3083959265214267,-0.7310967000485312
0.05,2.30855301300843,-0.7306658367518051
0.05,2.308710099495434,-0.7302357089792852
0.05,2.308867185982438,-0.7298063149357061
0.05,2.3090242724694416,-0.7293776528315081
0.05,2.3091813589564456,-0.7289497208827843
0.05,2.3093384454434496,-0.7285225173112719
0.05,2.3094955319304535,-0.7280960403443286
0.05,2.309652618417457,-0.7276702882149231
0.05,2.309809704904461,-0.7272452591615884
0.05,2.309966791391465,-0.7268209514284205
0.05,2.3101238778784685,-0.7263973632650539
0.05,2.3102809643654725,-0.7259744929266327
0.05,2.3104380508524764,-0.7255523386737955
0.05,2.3105951373394804,-0.7251308987726521
0.05,2.310752223826484,-0.7247101714947602
0.05,2.310909310313488,-0.7242901551171183
0.05,2.311066396800492,-0.7238708479221156
0.05,2.3112234832874954,-0.7234522481975459
0.05,2.3113805697744993,-0.7230343542365592
0.05,2.3115376562615033,-0.7226171643376629
0.05,2.3116947427485073,-0.72220067680468
0.05,2.311851829235511,-0.7217848899467498
0.05,2.3120089157225148,-0.721369802078287
0.05,2.3121660022095187,-0.7209554115189785
0.05,2.3123230886965223,-0.7205417165937543
0.05,2.312480175183526,-0.7201287156327689
0.05,2.31263726167053,-0.719716406971391
0.05,2.312794348157534,-0.7193047889501569
0.05,2.3129514346445377,-0.7188938599147883
0.05,2.3131085211315416,-0.7184836182161372
0.05,2.3132656076185456,-0.7180740622101887
0.05,2.313422694105549,-0.717665190258048
0.05,2.313579780592553,-0.7172570007258771
0.05,2.313736867079557,-0.7168494919849395
0.05,2.313893953566561,-0.7164426624115243
0.05,2.3140510400535645,-0.7160365103869617
0.05,2.3142081265405685,-0.715631034297594
0.05,2.3143652130275725,-0.7152262325347459
0.05,2.314522299514576,-0.7148221034947237
0.05,2.31467938600158,-0.7144186455787873
0.05,2.314836472488584,-0.7140158571931257
0.05,2.314993558975588,-0.7136137367488589
0.05,2.3151506454625914,-0.7132122826619859
0.05,2.3153077319495954,-0.7128114933534008
0.05,2.3154648184365993,-0.7124113672488528
0.05,2.3156219049236033,-0.7120119027789356
0.05,2.315778991410607,-0.7116130983790665
0.05,2.315936077897611,-0.7112149524894719
0.05,2.3160931643846148,-0.7108174635551684
0.05,2.3162502508716183,-0.7104206300259407
0.05,2.3164073373586223,-0.7100244503563208
0.05,2.316564423845626,-0.7096289230055909
0.05,2.31672151033263,-0.7092340464377342
0.05,2.3168785968196337,-0.708839819121445
0.05,2.3170356833066377,-0.7084462395300926
0.05,2.3171927697936416,-0.708053306141714
0.05,2.317349856280645,-0.7076610174389966
0.05,2.317506942767649,-0.7072693719092514
0.05,2.317664029254653,-0.7068783680444037
0.05,2.317821115741657,-0.7064880043409745
0.05,2.3179782022286606,-0.7060982793000687
0.05,2.3181352887156645,-0.7057091914273368
0.05,2.3182923752026685,-0.7053207392329924
0.05,2.318449461689672,-0.7049329212317643
0.05,2.318606548176676,-0.7045457359428963
0.05,2.31876363466368,-0.7041591818901203
0.05,2.318920721150684,-0.7037732576016503
0.05,2.3190778076376874,-0.7033879616101664
0.05,2.3192348941246914,-0.7030032924527763
0.05,2.3193919806116954,-0.7026192486710303
0.05,2.319549067098699,-0.7022358288108794
0.05,2.319706153585703,-0.7018530314226762
0.05,2.319863240072707,-0.7014708550611495
0.05,2.320020326559711,-0.7010892982853885
0.05,2.3201774130467143,-0.7007083596588269
0.05,2.3203344995337183,-0.7003280377492365
0.05,2.3204915860207223,-0.699948331128694
0.05,2.3206486725077258,-0.6995692383735783
0.05,2.3208057589947297,-0.6991907580645538
0.05,2.3209628454817337,-0.6988128887865429
0.05,2.3211199319687377,-0.6984356291287255
0.05,2.321277018455741,-0.6980589776845207
0.05,2.321434104942745,-0.6976829330515565
0.05,2.321591191429749,-0.697307493831667
0.05,2.3217482779167526,-0.6969326586308909
0.05,2.3219053644037566,-0.6965584260594129
0.05,2.3220624508907606,-0.6961847947316034
0.05,2.3222195373777645,-0.6958117632659528
0.05,2.322376623864768,-0.695439330285098
0.05,2.322533710351772,-0.6950674944157762
0.05,2.322690796838776,-0.6946962542888252
0.05,2.3228478833257795,-0.6943256085391681
0.05,2.3230049698127835,-0.6939555558057977
0.05,2.3231620562997874,-0.6935860947317471
0.05,2.3233191427867914,-0.6932172239641045
0.05,2.323476229273795,-0.6928489421539672
0.05,2.323633315760799,-0.6924812479564559
0.05,2.323790402247803,-0.6921141400306681
0.05,2.3239474887348064,-0.6917476170396968
0.05,2.3241045752218104,-0.6913816776505926
0.05,2.3242616617088143,-0.6910163205343546
0.05,2.3244187481958183,-0.6906515443659228
0.05,2.324575834682822,-0.6902873478241625
0.05,2.3247329211698258,-0.6899237295918371
0.05,2.3248900076568297,-0.6895606883556133
0.05,2.3250470941438337,-0.6891982228060323
0.05,2.3252041806308372,-0.6888363316375089
0.05,2.325361267117841,-0.6884750135482941
0.05,2.325518353604845,-0.6881142672404881
0.05,2.3256754400918487,-0.687754091420018
0.05,2.3258325265788526,-0.6873944847966141
0.05,2.3259896130658566,-0.6870354460838044
0.05,2.3261466995528606,-0.6866769739989019
0.05,2.326303786039864,-0.6863190672629883
0.05,2.326460872526868,-0.6859617246008973
0.05,2.326617959013872,-0.6856049447412128
0.05,2.3267750455008755,-0.6852487264162377
0.05,2.3269321319878795,-0.684893068361997
0.05,2.3270892184748835,-0.6845379693182163
0.05,2.3272463049618874,-0.6841834280283093
0.05,2.327403391448891,-0.6838294432393603
0.05,2.327560477935895,-0.6834760137021298
0.05,2.327717564422899,-0.6831231381710119
0.05,2.3278746509099024,-0.6827708154040429
0.05,2.3280317373969064,-0.6824190441628887
0.05,2.3281888238839104,-0.6820678232128135
