M_dB,seq,re,im,mag_dB,phase_deg
-6,103,0.7514502015139533,0.5243282483338236,-0.7592885427270892,34.90560670655649
-6,104,0.7468523846972794,0.5279435188345111,-0.7752738660237415,35.25616143287292
-6,105,0.7422231507747554,0.5315184724794388,-0.7914280810111917,35.60708763253742
-6,106,0.7375628532617662,0.5350528362642318,-0.8077516175854232,35.95839061357504
-6,107,0.7328718480458942,0.5385463402841939,-0.824244910262522,36.31007574337856
-6,108,0.728150493359742,0.54199871775492,-0.8409083981826015,36.662148449783665
-6,109,0.7233991497535749,0.5454097050326688,-0.85774252511306,37.01461422216255
-6,110,0.7186181800677878,0.5487790416344962,-0.8747477394511354,37.36747861253652
-6,111,0.7138079494051962,0.5521064702581475,-0.8919244942257294,37.720747236707865
-6,112,0.7089688251031553,0.5553917368017063,-0.9092732470984528,38.07442577541138
-6,113,0.7041011767055074,0.5586345903829992,-0.9267944603638538,38.4285199754861
-6,114,0.6992053759343615,0.5618347833587551,-0.9444886009487863,38.783035651067586
-6,115,0.6942817966617068,0.5649920713435159,-0.9623561404108942,39.13797868480107
-6,116,0.6893308148808615,0.5681062132282999,-0.9803975549361148,39.49335502907614
-6,117,0.6843528086777589,0.5711769711990138,-0.9986133253352323,39.84917070728329
-6,118,0.6793481582020764,0.574204110754614,-1.01700393703935,40.20543181509266
-6,119,0.674317245638203,0.5771874007250141,-1.0355698800943007,40.56214452175567
-6,120,0.6692604551760548,0.5801266132887387,-1.054311649153898,40.91931507142996
-6,121,0.6641781729817355,0.583021523990321,-1.0732297434719884,41.27694978452793
-6,122,0.659070787168047,0.5858719117574435,-1.092324666893259,41.63505505908956
-6,123,0.6539386877648496,0.5886775589178204,-1.111596927842726,41.993637372180146
-6,124,0.6487822666892789,0.5914382512158206,-1.1310470393138443,42.35270328131302
-6,125,0.6436019177158147,0.5941537778288292,-1.150675518855193,42.71225942589819
-6,126,0.6383980364462116,0.5968239313833472,-1.1704828885556424,43.072312528717326
-6,127,0.6331710202792882,0.5994485079708277,-1.1904696750279724,43.432869397425456
-6,128,0.6279212683805788,0.6020273071632477,-1.2106364093908326,43.79393692608024
-6,129,0.6226491816518515,0.6045601320284142,-1.2309836272489858,44.155522096699066
-6,130,0.6173551627004923,0.6070467891450023,-1.251511868671792,44.51763198084475
-6,131,0.6120396158087601,0.6094870886173269,-1.2722216781697917,44.880273741240366
-6,132,0.6067029469029139,0.6118808440898437,-1.2931136046693439,45.24345463341376
-6,133,0.6013455635222127,0.6142278727613802,-1.3141882014852588,45.60718200737246
-6,134,0.5959678747877939,0.6165279953990964,-1.3354460262912717,45.971463309309485
-6,135,0.5905702913714308,0.618781036352171,-1.3568876410883224,46.3363060833407
-6,136,0.5851532254641707,0.6209868235652155,-1.3785136121705266,46.701717973274505
-6,137,0.5797170907448583,0.623145188591414,-1.4003245100887303,47.06770672441423
-6,138,0.5742623023485443,0.6252559666053856,-1.4223209096115648,47.43428018539421
-6,139,0.5687892768347829,0.6273189964157726,-1.4445033896838848,47.801446310049975
-6,140,0.5632984321558214,0.629334120477549,-1.4668725333824804,48.1692131593234
-6,141,0.5577901876246832,0.6313011849040523,-1.4894289278689485,48.537588903203414
-6,142,0.5522649638831456,0.633220039478735,-1.5121731643396106,48.906581822703025
-6,143,0.5467231828696184,0.6350905376666354,-1.5351058379723512,49.2762003118733
-6,144,0.5411652677869212,0.6369125366255691,-1.5582275478702408,49.64645287985531
-6,145,0.5355916430699654,0.6386858972170362,-1.581538897001832,50.017348152970364
-6,146,0.5300027343533421,0.640410484016847,-1.6050404921379675,50.38889487684966
-6,147,0.5243989684388181,0.6420861653254641,-1.628732943784976,50.76110191860387
-6,148,0.5187807732627427,0.6437128131780594,-1.6526168661140899,51.133978269033655
-6,149,0.5131485778633682,0.6452903033542864,-1.676692876886958,51.50753304488175
-6,150,0.5075028123480854,0.6468185153877665,-1.7009615973770678,51.881775491127485
-6,151,0.501843907860579,0.6482973325752879,-1.7254236522869206,52.256714983324486
-6,152,0.49617229654790224,0.6497266419857188,-1.7500796696607945,52.632361029982626
-6,153,0.49048841152747585,0.6511063344686305,-1.7749302807929193,53.00872327499471
-6,154,0.48479268685401306,0.6524363046626336,-1.7999761201308453,53.38581150010903
-6,155,0.4790855574863718,0.6537164510034228,-1.825217825173896,53.76363562744852
-6,156,0.4733674592543395,0.6549466757315345,-1.8506560363663755,54.14220572207753
-6,157,0.46763882882534996,0.6561268848998113,-1.876291396985465,54.521531994616836
-6,158,0.46190010367113726,0.6572569883805761,-1.9021245530235078,54.90162480390811
-6,159,0.456151722034328,0.6583368998725159,-1.92815615306446,55.282494659728464
-6,160,0.45039412289497405,0.6593665369072712,-1.9543868481543372,55.66415222555622
-6,161,0.4446277459370297,0.6603458208557342,-1.9808172916653506,56.04660832138872
-6,162,0.43885303151477484,0.6612746769340536,-2.007448139153531,56.42987392661304
-6,163,0.4330704206191868,0.662153034209345,-2.034280048209552,56.81396018293081
-6,164,0.42728035484426424,0.6629808256051081,-2.061313678302516,57.198878397337694
-6,165,0.42148327635330357,0.6637579879063491,-2.0885496906163827,57.58464004515889
-6,166,0.4156796278451334,0.664484461764408,-2.115988747878816,57.97125677314146
-6,167,0.4098698525203072,0.6651601917014909,-2.1436315141820814,58.35874040260422
-6,168,0.404054394047258,0.6657851261149065,-2.1714786547957345,58.747102932646705
-6,169,0.39823369652841767,0.6663592172810068,-2.199530835970758,59.13635654341758
-6,170,0.39240820446630165,0.6668824213588318,-2.2277887247348094,59.526513599444
-6,171,0.3865783627295652,0.6673546983934573,-2.256252988678274,59.917586653022596
-6,172,0.38074461651902997,0.6677760123190458,-2.2849242957306846,60.309588447673036
-6,173,0.3749074113336861,0.6681463309616011,-2.3138033139272425,60.70253192165558
-6,174,0.36906719293667123,0.6684656260414252,-2.342890711164941,61.09643021155292
-6,175,0.36322440732122985,0.6687338731752779,-2.372187154947991,61.491296655918006
-6,176,0.3573795006766538,0.6689510518782386,-2.401693312122074,61.887144798988274
-6,177,0.3515329193542093,0.6691171455652709,-2.431409848597002,62.28398839446754
-6,178,0.34568510983305073,0.6692321415524892,-2.461337429057365,62.68184140937651
-6,179,0.3398365186861248,0.6692960310581273,-2.4914767166606553,63.08071802797267
-6,180,0.3339875925460682,0.6693088092032087,-2.5218283727224406,63.480632655740685
-6,181,0.32813877807109915,0.6692704750119193,-2.552393056388068,63.88159992345422
-6,182,0.32229052191090873,0.6691810314116825,-2.5831714242903447,64.28363469130986
-6,183,0.3164432706725516,0.6690404852329346,-2.614164130192739,64.68675205313436
-6,184,0.31059747088634104,0.6688488472086044,-2.645371824617466,65.09096734066574
-6,185,0.3047535689717485,0.6686061319732922,-2.6767951544579534,65.49629612790943
-6,186,0.2989120112033135,0.6683123580621536,-2.708434762575029,65.90275423556976
-6,187,0.2930732436765623,0.6679675479094831,-2.740291287376251,66.31035773555821
-6,188,0.2872377122739421,0.6675717278470013,-2.7723653623777484,66.71912295557851
-6,189,0.28140586263077094,0.6671249281018437,-2.804657615747856,67.1290664837898
-6,190,0.27557814010120574,0.6666271827942527,-2.8371686698319163,67.54020517354816
-6,191,0.26975498972423345,0.6660785299349722,-2.8698991406574974,67.95255614822723
-6,192,0.26393685618968427,0.6654790114223443,-2.9028496374193087,68.36613680611858
-6,193,0.25812418380427316,0.66482867303911,-2.9360207619430234,68.78096482541193
-6,194,0.2523174164576696,0.664127564448913,-2.969413108127257,69.19705816925627
-6,195,0.24651699758859985,0.6633757391925068,-3.0030272613628317,69.6144350909014
-6,196,0.2407233701509835,0.6625732546836668,-3.036863797928511,70.03311413892102
-6,197,0.23493697658010645,0.6617201722048046,-3.070923284362326,70.4531141625168
-6,198,0.22915825875883422,0.6608165569022891,-3.1052062768075475,70.87445431690406
-6,199,0.22338765798386728,0.6598624777814716,-3.139713320332378,71.29715406877864
-6,200,0.2176256149320408,0.6588580077014151,-3.1744449482224315,71.72123320186529
-6,201,0.21187256962667247,0.6578032233693317,-3.2094016812448993,72.14671182254668
-6,202,0.20612896140395912,0.6566982053347239,-3.2445840268834285,72.57361036557347
-6,203,0.20039522887942685,0.6555430379832333,-3.2799924785426153,73.00194959985423
-6,204,0.1946718099144356,0.6543378095301972,-3.3156275147209513,73.43175063432493
-6,205,0.18895914158274166,0.6530826120139113,-3.3514895981511423,73.86303492389712
-6,206,0.1832576601371199,0.6517775412886012,-3.387579174906534,74.29582427548381
-6,207,0.1775678009760495,0.6504226970171029,-3.4238966734724077,74.73014085410183
-6,208,0.17188999861046358,0.6490181826632508,-3.460442503780955,75.16600718904942
-6,209,0.16622468663056802,0.6475641054839784,-3.4972170562084655,75.60344618015736
-6,210,0.16057229767272974,0.6460605765211257,-3.534220700533502,76.04248110411189
-6,211,0.15493326338643795,0.6445077105929605,-3.571453784854559,76.48313562084748
-6,212,0.14930801440134137,0.64290562628541,-3.6089166344657837,76.92543378000694
-6,213,0.14369698029436223,0.6412544459430047,-3.6466095506892655,77.36940002746658
-6,214,0.13810058955689147,0.6395542956595356,-3.684532809662309,77.81505921192331
-6,215,0.1325192695620667,0.6378053052684246,-3.7226866610781357,78.26243659154052
-6,216,0.12695344653213547,0.6360076083328104,-3.761071326878312,78.71155784064946
-6,217,0.12140354550590637,0.6341613421353481,-3.7996869998952576,79.16244905650194
-6,218,0.11586999030629094,0.6322666476677261,-3.8385338424430326,79.6151367660704
-6,219,0.11035320350793734,0.6303236696198983,-3.877611984854644,80.06964793289029
-6,220,0.10485360640496078,0.6283325563690356,-3.916921523963964,80.5260099639402
-6,221,0.09937161897877064,0.6262934599681947,-3.9564625215303866,80.98425071655367
-6,222,0.09390765986599828,0.6242065361347062,-3.9962350026042563,81.44439850535706
-6,223,0.08846214632652799,0.6220719442382832,-4.036238953831005,81.90648210922647
-6,224,0.0830354942116317,0.6198898472888511,-4.076474321691965,82.37053077825728
-6,225,0.07762811793221286,0.617660411924099,-4.11694101067972,82.8365742407378
-6,226,0.07224043042715916,0.6153838083967544,-4.1576388814057506,83.30464271011942
-6,227,0.06687284313180841,0.6130602105615816,-4.19856774863823,83.77476689197384
-6,228,0.06152576594652909,0.6106897958621051,-4.239727379267547,84.24697799092796
-6,229,0.05619960720541717,0.6082727453170593,-4.2811174901973095,84.72130771756596
-6,230,0.050894773645113967,0.6058092435065644,-4.322737746158344,85.19778829528732
-6,231,0.045611670373745916,0.603299478558031,-4.364587757443256,85.67645246710879
-6,232,0.04035070083998615,0.6007436421317934,-4.406667077559035,86.15733350239775
-6,233,0.035112266802247494,0.598141929406474,-4.448975200795099,86.64046520352237
-6,234,0.029896768297999254,0.5954945390640773,-4.491511559704213,87.12588191240485
-6,235,0.024704603613220077,0.5928016732748181,-4.534275522493573,87.61361851696095
-6,236,0.019536169251981594,0.5900635376816825,-4.577266390323333,88.10371045740953
-6,237,0.014391859906168314,0.5872803413847231,-4.6204833945098684,88.59619373243403
-6,238,0.009272068425338453,0.584452296925092,-4.6639256936308975,89.09110490517614
-6,239,0.00417718578672166,0.5815796202688093,-4.70759237052973,89.58848110904188
-6,240,-0.0008923989346363848,0.5786625307902707,-4.751482429215653,90.08836005329755
-6,241,-0.005936298595587863,0.5757012512554947,-4.795594791657704,90.59078002843297
-6,242,-0.010954128014445896,0.572696007805111,-4.839928294468782,91.09577991126663
-6,243,-0.01594550400039968,0.5696470299370916,-4.884481685477226,91.60339916976699
-6,244,-0.020910045382777964,0.5665545504892239,-4.9292536201829815,92.11367786756172
-6,245,-0.02584737304015594,0.5634188056213308,-4.974242658095268,92.62665666810543
-6,246,-0.03075710992930908,0.5602400347972355,-5.019447258948976,93.14237683847449
-6,247,-0.035638881114004484,0.5570184807664751,-5.064865778796738,93.66088025275556
-6,248,-0.04049231379363405,0.5537543895457628,-5.110496465973878,94.18220939499273
-6,249,-0.045317037331684684,0.5504480104002003,-5.156337456933349,94.70640736165605
-6,250,-0.05011268328404006,0.5470995958242427,-5.2023867719478565,95.23351786359186
-6,251,-0.05487888542711933,0.5437094015224162,-5.248642310676448,95.76358522741371
-6,252,-0.0596152797858428,0.5402776863897918,-5.2951018475928615,96.29665439628937
-6,253,-0.06432150466142728,0.536804712492214,-5.34176302727316,96.83277093007817
-6,254,-0.0689972006590086,0.5332907450462872,-5.388623359540118,97.37198100476954
-6,255,-0.07364201071508542,0.5297360523991242,-5.435680214462072,97.91433141117126
-6,256,-0.0782555801247885,0.5261409060078512,-5.482930817204116,98.45986955279375
-6,257,-0.08283755656896641,0.52250558041888,-5.530372242729568,99.00864344287267
-6,258,-0.08738759014109138,0.5188303532469404,-5.5780014103500175,99.56070170047109
-6,259,-0.09190533337398105,0.5151155051538805,-5.625815078122348,100.11609354559782
-6,260,-0.09639044126633112,0.5113613198272342,-5.673809837091425,100.67486879327599
-6,261,-0.10084257130906399,0.5075680839585561,-5.721982105377489,101.23707784649373
-6,262,-0.10526138351148279,0.5037360872215291,-5.770328122107518,101.80277168796385
-6,263,-0.10964654042723582,0.49986562224984277,-5.818843941190237,102.37200187061796
-6,264,-0.11399770718008662,0.4959569846148456,-5.867525424934876,102.94482050675562
-6,265,-0.11831455148948572,0.4920104728029747,-5.916368237514094,103.52128025576654
-6,266,-0.12259674369594681,0.4880263881929603,-5.96536783827213,104.1014343103405
-6,267,-0.12684395678622062,0.48400503503281156,-6.014519474879632,104.68533638107495
-6,268,-0.1310558664182675,0.47994672041658254,-6.063818176337238,105.27304067938866
-6,269,-0.1352321509460272,0.4758517542609194,-6.113258745830659,105.86460189864458
-6,270,-0.1393724914439799,0.47172044928139545,-6.162835753440561,106.46007519338178
-6,271,-0.14347657173150308,0.4675531209686279,-6.212543528711482,107.05951615655437
-6,272,-0.1475440783970156,0.46335008756418744,-6.262376153084578,107.66298079466904
-6,273,-0.15157470082191182,0.45911167003629433,-6.312327452200109,108.27052550071261
-6,274,-0.15556813120428298,0.45483819205530684,-6.362390988076307,108.88220702475496
-6,275,-0.1595240645824219,0.4505299799690054,-6.41256005117235,109.49808244211117
-6,276,-0.1634421988581125,0.4461873627776692,-6.462827652344324,110.11820911894326
-6,277,-0.16732223481969855,0.44181067210895303,-6.51318651470401,110.74264467517843
-6,278,-0.17116387616493478,0.4374002421925614,-6.563629065391784,111.37144694461944
-6,279,-0.17496682952361298,0.4329564098347255,-6.614147427276071,112.00467393211868
-6,280,-0.1787308044799657,0.4284795143924825,-6.6647334105933,112.64238376768715
-6,281,-0.18245551359484502,0.4239698977477592,-6.71537850454372,113.28463465740663
-6,282,-0.18614067242767174,0.41942790428126603,-6.766073868860017,113.93148483101261
-6,283,-0.18978599955815834,0.414853880846196,-6.816810325367434,114.58299248601503
-6,284,-0.19339121660779823,0.4102481767417385,-6.867578349555696,115.23921572822258
-6,285,-0.19695604826112567,0.4056111436864043,-6.918368062184994,115.90021250853839
-6,286,-0.20048022228674023,0.4009431357911652,-6.969169220950216,116.56604055589418
-6,287,-0.2039634695580954,0.39624450953241425,-7.0199712122295335,117.2367573061926
-6,288,-0.20740552407405155,0.3915156237247407,-7.07076304294573,117.91241982713083
-6,289,-0.21080612297918855,0.38675683949353085,-7.121533332570666,118.5930847387801
-6,290,-0.21416500658387883,0.38196852024738925,-7.1722703053057195,119.27880812980203
-6,291,-0.21748191838412023,0.3771510316503866,-7.2229617824732735,119.96964546918831
-6,292,-0.22075660508112216,0.3723047415941368,-7.273595175156768,120.66565151341487
-6,293,-0.22398881660065062,0.36743002016970044,-7.324157477129367,121.36688020891329
-6,294,-0.22717830611212408,0.36252723963932465,-7.374635258113724,122.07338458976791
-6,295,-0.23032483004746374,0.3575967744080142,-7.425014657417966,122.78521667056104
-6,296,-0.23342814811969392,0.35263900099493845,-7.475281377995625,123.5024273342997
-6,297,-0.2364880233412907,0.3476542980046807,-7.525420680979716,124.2250662153709
-6,298,-0.23950422204228117,0.3426430460983229,-7.575417380743968,124.95318157749074
-6,299,-0.24247651388808655,0.3376056279643787,-7.625255840546561,125.68682018662743
-6,300,-0.24540467189711213,0.33254242828956765,-7.67491996881445,126.42602717890063
-6,301,-0.24828847245808217,0.3274538337294381,-7.724393216128604,127.17084592348021
-6,302,-0.2511276953471139,0.3223402328788412,-7.773658572973049,127.92131788053074
-6,303,-0.2539221237445376,0.31720201624225386,-7.8226985683126085,128.67748245427615
-6,304,-0.2566715442514519,0.3120395762039594,-7.871495269066493,129.4393768412848
-6,305,-0.2593757469060224,0.3068533069980807,-7.920030280546614,130.20703587410875
-6,306,-0.2620345251995134,0.3016436046784763,-7.9682847479311905,130.98049186044045
-6,307,-0.2646476760920595,0.2964108670884941,-8.016239358845588,131.75977441798867
-6,308,-0.267215000028171,0.2911554938305894,-8.063874347123344,132.54491030531082
-6,309,-0.2697363009519721,0.2858778862358106,-8.111169497820997,133.33592324887874
-6,310,-0.2722113863221739,0.28057844733314896,-8.158104153560778,134.13283376669813
-6,311,-0.27464006712677735,0.27525758181876303,-8.204657222274793,134.93565898884347
-6,312,-0.2770221578975074,0.2699156960250727,-8.25080718642394,135.74441247531877
-6,313,-0.2793574767239769,0.2645531978897287,-8.29653211376338,136.55910403169938
-6,314,-0.2816458452675775,0.2591704969244617,-8.341809669724716,137.37973952306044
-6,315,-0.2838870887750998,0.2537680041838076,-8.386617131482467,138.20632068674777
-6,316,-0.28608103609207747,0.248346132233719,-8.430931403769378,139.038844944597
-6,317,-0.2882275196758576,0.24290529512005812,-8.47472903650115,139.87730521525972
-6,318,-0.29032637560839625,0.23744590833697726,-8.517986244266538,140.7216897273464
-6,319,-0.2923774436087754,0.23196838879519124,-8.56067892773324,141.57198183414653
-6,320,-0.2943805670454429,0.22647315479013705,-8.602782697013788,142.42815983073962
-6,321,-0.29633559294817435,0.2209606259700328,-8.644272897028202,143.29019677435625
-6,322,-0.298242372019754,0.21543122330382974,-8.685124634892343,144.15806030889888
-6,323,-0.30010075864737673,0.20988536904906396,-8.725312809351639,145.03171249457586
-6,324,-0.30191061091376714,0.20432348671961215,-8.76481214227002,145.9111096436414
-6,325,-0.3036717906080183,0.19874600105334742,-8.803597212173072,146.79620216327567
-6,326,-0.30538416323614503,0.1931533379797059,-8.841642489832662,147.68693440666766
-6,327,-0.3070475980313552,0.1875459245871593,-8.87892237586774,148.58324453339398
-6,328,-0.30866196796403644,0.18192418909059907,-8.915411240322603,149.48506438020553
-6,329,-0.31022714975145604,0.1762885607986375,-8.951083464169857,150.39231934334836
-6,330,-0.3117430238671758,0.17063947008082087,-8.98591348267056,151.30492827355263
-6,331,-0.31320947455017967,0.16497734833476596,-9.01987583050855,152.2228033848184
-6,332,-0.3146263898137144,0.15930262795321498,-9.052945188600356,153.1458501781184
-6,333,-0.3159936614538409,0.15361574229101493,-9.085096432465892,154.07396738111487
-6,334,-0.3173111850576976,0.14791712563202591,-9.11630468202873,155.00704690495573
-6,335,-0.3185788600114744,0.14220721315595433,-9.146545352698556,155.94497381917438
-6,336,-0.3197965895080954,0.13648644090512227,-9.175794207572158,156.8876263456621
-6,337,-0.3209642805546118,0.13075524575116768,-9.204027410573307,157.83487587261766
-6,338,-0.3220818439793043,0.1250140653616815,-9.23122158033666,158.78658698930258
-6,339,-0.3231491944384911,0.11926333816678686,-9.257353844626085,159.74261754234087
-6,340,-0.32416625042304725,0.11350350332565562,-9.282401895064027,160.70281871420434
-6,341,-0.3251329342646273,0.10773500069297395,-9.306344041936004,161.66703512441262
-6,342,-0.3260491721415979,0.10195827078535015,-9.329159268822961,162.63510495385725
-6,343,-0.32691489408467433,0.09617375474767623,-9.350827286804499,163.60686009252782
-6,344,-0.3277300339822642,0.09038189431943863,-9.371328587967978,164.58212631077916
-6,345,-0.32849452958551595,0.08458313180098356,-9.39064449795243,165.56072345413196
-6,346,-0.32920832251307297,0.0787779100197424,-9.408757227252066,166.54246566144323
-6,347,-0.32987135825553127,0.0729666722964124,-9.425649921002657,167.5271616061284
-6,348,-0.3304835861796026,0.0671498624111043,-9.441306706974274,168.51461475994978
-6,349,-0.33104495953198076,0.061327924569451644,-9.455712741497223,169.5046236787257
-6,350,-0.33155543544291244,0.05550130336868793,-9.468854253053333,170.49698230914848
-6,351,-0.33201497492947074,0.049670443763696476,-9.480718583272935,171.4914803157375
-6,352,-0.3324235428985317,0.04383579103302877,-9.491294225088527,172.48790342679436
-6,353,-0.33278110814945516,0.037997790744902456,-9.50057085780913,173.48603379807503
-6,354,-0.3330876433764667,0.03215688872317428,-9.508539378895154,174.48565039274717
-6,355,-0.3333431251707428,0.026313531013293406,-9.515191932231277,175.48652937606522
-6,356,-0.33354753402219917,0.02046816384824093,-9.520521932715038,176.48844452307088
-6,357,-0.33370085432098007,0.014621233614450507,-9.524524087000927,177.49116763751474
-6,358,-0.3338030743586504,0.008773186817721752,-9.527194410263544,178.49446898009649
-6,359,-0.33385418632909003,0.0029244700491215577,-9.528530238868807,179.49811770404074
-6,360,-0.33385418632909003,-0.0029244700491210967,-9.528530238868807,-179.49811770404082
-6,361,-0.3338030743586504,-0.00877318681772129,-9.527194410263544,-178.4944689800966
-6,362,-0.33370085432098007,-0.014621233614450047,-9.524524087000927,-177.4911676375148
-6,363,-0.33354753402219917,-0.020468163848240472,-9.520521932715038,-176.48844452307097
-6,364,-0.3333431251707428,-0.026313531013292944,-9.515191932231277,-175.4865293760653
-6,365,-0.3330876433764667,-0.03215688872317382,-9.508539378895154,-174.48565039274726
-6,366,-0.3327811081494553,-0.037997790744902,-9.500570857809128,-173.4860337980751
-6,367,-0.3324235428985317,-0.04383579103302831,-9.491294225088527,-172.48790342679445
-6,368,-0.33201497492947074,-0.04967044376369572,-9.480718583272939,-171.4914803157376
-6,369,-0.33155543544291255,-0.05550130336868748,-9.468854253053333,-170.49698230914856
-6,370,-0.3310449595319809,-0.06132792456945119,-9.455712741497221,-169.50462367872575
-6,371,-0.3304835861796026,-0.06714986241110382,-9.441306706974276,-168.51461475994984
-6,372,-0.3298713582555314,-0.07296667229641193,-9.425649921002657,-167.52716160612852
-6,373,-0.3292083225130731,-0.07877791001974165,-9.40875722725207,-166.54246566144334
-6,374,-0.32849452958551606,-0.0845831318009831,-9.39064449795243,-165.56072345413205
-6,375,-0.3277300339822642,-0.09038189431943817,-9.37132858796798,-164.58212631077927
-6,376,-0.32691489408467445,-0.09617375474767578,-9.350827286804497,-163.60686009252788
-6,377,-0.326049172141598,-0.1019582707853497,-9.329159268822961,-162.63510495385736
-6,378,-0.3251329342646275,-0.10773500069297319,-9.306344041936004,-161.66703512441273
-6,379,-0.32416625042304736,-0.11350350332565515,-9.282401895064027,-160.70281871420443
-6,380,-0.3231491944384912,-0.1192633381667864,-9.257353844626087,-159.74261754234095
-6,381,-0.3220818439793043,-0.12501406536168103,-9.231221580336666,-158.78658698930266
-6,382,-0.3209642805546119,-0.1307552457511672,-9.20402741057331,-157.83487587261774
-6,383,-0.31979658950809553,-0.13648644090512183,-9.17579420757216,-156.8876263456622
-6,384,-0.3185788600114746,-0.1422072131559539,-9.146545352698556,-155.94497381917446
-6,385,-0.31731118505769784,-0.14791712563202547,-9.116304682028728,-155.00704690495579
-6,386,-0.315993661453841,-0.1536157422910145,-9.085096432465896,-154.07396738111495
-6,387,-0.3146263898137145,-0.15930262795321454,-9.05294518860036,-153.14585017811845
-6,388,-0.3132094745501798,-0.16497734833476552,-9.019875830508553,-152.2228033848185
-6,389,-0.3117430238671759,-0.17063947008082042,-8.985913482670565,-151.30492827355275
-6,390,-0.31022714975145615,-0.17628856079863706,-8.95108346416986,-150.39231934334848
-6,391,-0.30866196796403667,-0.18192418909059863,-8.915411240322603,-149.4850643802056
-6,392,-0.3070475980313554,-0.18754592458715885,-8.878922375867743,-148.58324453339407
-6,393,-0.30538416323614515,-0.19315333797970546,-8.841642489832665,-147.68693440666772
-6,394,-0.3036717906080184,-0.19874600105334697,-8.803597212173077,-146.7962021632757
-6,395,-0.30191061091376736,-0.2043234867196117,-8.764812142270024,-145.91110964364145
-6,396,-0.30010075864737684,-0.20988536904906352,-8.725312809351644,-145.03171249457594
-6,397,-0.2982423720197541,-0.2154312233038293,-8.685124634892345,-144.15806030889897
-6,398,-0.29633559294817446,-0.22096062597003235,-8.644272897028207,-143.2901967743563
-6,399,-0.294380567045443,-0.2264731547901366,-8.602782697013794,-142.4281598307397
-6,400,-0.2923774436087755,-0.2319683887951908,-8.560678927733246,-141.57198183414658
-6,401,-0.29032637560839636,-0.23744590833697687,-8.517986244266543,-140.72168972734644
-6,402,-0.2882275196758577,-0.2429052951200577,-8.474729036501156,-139.87730521525975
-6,403,-0.2860810360920776,-0.2483461322337186,-8.430931403769383,-139.03884494459703
-6,404,-0.28388708877510005,-0.25376800418380724,-8.38661713148247,-138.20632068674783
-6,405,-0.28164584526757785,-0.25917049692446104,-8.341809669724721,-137.37973952306052
-6,406,-0.27935747672397704,-0.26455319788972825,-8.296532113763387,-136.55910403169943
-6,407,-0.2770221578975075,-0.2699156960250723,-8.250807186423943,-135.74441247531882
-6,408,-0.2746400671267776,-0.2752575818187626,-8.204657222274797,-134.93565898884353
-6,409,-0.2722113863221741,-0.2805784473331486,-8.15810415356078,-134.13283376669818
-6,410,-0.26973630095197243,-0.2858778862358099,-8.111169497821002,-133.33592324887886
-6,411,-0.2672150000281712,-0.29115549383058903,-8.063874347123347,-132.54491030531088
-6,412,-0.26464767609205975,-0.29641086708849373,-8.016239358845596,-131.75977441798872
-6,413,-0.26203452519951365,-0.3016436046784759,-7.968284747931195,-130.98049186044054
-6,414,-0.2593757469060226,-0.30685330699808033,-7.920030280546616,-130.2070358741088
-6,415,-0.25667154425145233,-0.3120395762039587,-7.871495269066498,-129.43937684128488
-6,416,-0.2539221237445378,-0.31720201624225347,-7.822698568312613,-128.67748245427617
-6,417,-0.2511276953471141,-0.32234023287884084,-7.773658572973051,-127.92131788053078
-6,418,-0.2482884724580824,-0.3274538337294377,-7.724393216128609,-127.17084592348027
-6,419,-0.24540467189711235,-0.3325424282895673,-7.674919968814452,-126.42602717890067
-6,420,-0.24247651388808678,-0.3376056279643783,-7.625255840546567,-125.68682018662749
-6,421,-0.2395042220422815,-0.3426430460983225,-7.57541738074397,-124.95318157749081
-6,422,-0.23648802334129093,-0.3476542980046803,-7.525420680979719,-124.22506621537097
-6,423,-0.23342814811969415,-0.35263900099493806,-7.47528137799563,-123.50242733429977
-6,424,-0.23032483004746396,-0.3575967744080138,-7.425014657417971,-122.78521667056108
-6,425,-0.2271783061121243,-0.36252723963932426,-7.374635258113727,-122.07338458976795
-6,426,-0.22398881660065084,-0.3674300201697,-7.324157477129373,-121.36688020891334
-6,427,-0.2207566050811225,-0.3723047415941364,-7.273595175156771,-120.66565151341494
-6,428,-0.21748191838412045,-0.37715103165038627,-7.222961782473279,-119.96964546918836
-6,429,-0.21416500658387916,-0.38196852024738887,-7.172270305305722,-119.2788081298021
-6,430,-0.21080612297918877,-0.3867568394935304,-7.12153333257067,-118.59308473878016
-6,431,-0.20740552407405188,-0.39151562372474036,-7.070763042945733,-117.91241982713093
-6,432,-0.20396346955809586,-0.3962445095324137,-7.019971212229539,-117.23675730619267
-6,433,-0.20048022228674056,-0.4009431357911649,-6.969169220950216,-116.56604055589423
-6,434,-0.1969560482611259,-0.40561114368640394,-6.918368062184998,-115.90021250853844
-6,435,-0.19339121660779846,-0.4102481767417382,-6.8675783495557,-115.23921572822263
-6,436,-0.18978599955815867,-0.4148538808461956,-6.816810325367438,-114.58299248601506
-6,437,-0.1861406724276723,-0.4194279042812655,-6.766073868860022,-113.9314848310127
-6,438,-0.18245551359484535,-0.4239698977477588,-6.715378504543726,-113.28463465740668
-6,439,-0.17873080447996603,-0.4284795143924821,-6.664733410593304,-112.64238376768719
-6,440,-0.1749668295236132,-0.4329564098347251,-6.614147427276075,-112.00467393211873
