K,stable,pole1_real,pole1_imag,pole2_real,pole2_imag,pole3_real,pole3_imag
0.00639162405334401,1,-12.040095667669,0,-0.011910286432245,0.390688330510604,-0.011910286432245,-0.390688330510604
0.00657105754603627,1,-12.0412233119395,0,-0.0122436317604214,0.391849923351214,-0.0122436317604214,-0.391849923351214
0.00675552831533165,1,-12.0423827282348,0,-0.0125862774592481,0.393040024438046,-0.0125862774592481,-0.393040024438046
0.0069451777738237,1,-12.0435748150569,0,-0.0129384813406825,0.394259240034178,-0.0129384813406825,-0.394259240034178
0.0071401513040134,1,-12.0448004965039,0,-0.0133005082681135,0.395508185120639,-0.0133005082681135,-0.395508185120639
0.00734059836975721,1,-12.04606072301,0,-0.0136726303437652,0.396787483344437,-0.0136726303437652,-0.396787483344437
0.00754667263084389,1,-12.0473564721069,0,-0.0140551271007627,0.398097766958142,-0.0140551271007627,-0.398097766958142
0.00775853206078784,1,-12.048688749208,0,-0.0144482856999611,0.399439676750816,-0.0144482856999611,-0.399439676750816
0.00797633906792928,1,-12.050058588416,0,-0.0148524011316338,0.400813861970119,-0.0148524011316338,-0.400813861970119
0.00820026061993413,1,-12.0514670533551,0,-0.0152677764221183,0.402220980235404,-0.0152677764221183,-0.402220980235404
0.00843046837178897,1,-12.0529152380269,0,-0.0156947228455218,0.403661697441628,-0.0156947228455218,-0.403661697441628
0.00866713879738923,1,-12.0544042676927,0,-0.0161335601405839,0.405136687653924,-0.0161335601405839,-0.405136687653924
0.00891045332482151,1,-12.0559352997826,0,-0.0165846167327986,0.406646632992675,-0.0165846167327986,-0.406646632992675
0.00916059847544371,1,-12.0575095248306,0,-0.0170482299618978,0.408192223508949,-0.0170482299618978,-0.408192223508949
0.00941776600686952,1,-12.0591281674391,0,-0.0175247463147939,0.409774157050156,-0.0175247463147939,-0.409774157050156
0.00968215305996709,1,-12.0607924872715,0,-0.0180145216640864,0.411393139115807,-0.0180145216640864,-0.411393139115807
0.00995396230998423,1,-12.0625037800754,0,-0.0185179215122333,0.413049882703257,-0.0185179215122333,-0.413049882703257
0.0102334021219164,1,-12.0642633787362,0,-0.0190353212414842,0.414745108143321,-0.0190353212414842,-0.414745108143321
0.0105206867102362,1,-12.066072654363,0,-0.0195671063696858,0.416479542925671,-0.0195671063696858,-0.416479542925671
0.0108160363031071,1,-12.067933017407,0,-0.0201136728120447,0.418253921513926,-0.0201136728120447,-0.418253921513926
0.011119677311207,1,-12.0698459188141,0,-0.0206754271489633,0.420068985150351,-0.0206754271489633,-0.420068985150351
0.0114318425012915,1,-12.0718128512128,0,-0.021252786900036,0.421925481650103,-0.021252786900036,-0.421925481650103
0.0117527711746295,1,-12.0738353501377,0,-0.0218461808043047,0.423824165184943,-0.0218461808043047,-0.423824165184943
0.0120827093504478,1,-12.0759149952907,0,-0.0224560491068739,0.425765796056388,-0.0224560491068739,-0.425765796056388
0.0124219099545262,1,-12.0780534118413,0,-0.0230828438519756,0.427751140458223,-0.0230828438519756,-0.427751140458223
0.0127706330130864,1,-12.0802522717657,0,-0.0237270291825736,0.429780970228345,-0.0237270291825736,-0.429780970228345
0.0131291458521247,1,-12.082513295228,0,-0.0243890816466044,0.431856062589915,-0.0243890816466044,-0.431856062589915
0.0134977233023394,1,-12.0848382520035,0,-0.0250694905099323,0.433977199881745,-0.0250694905099323,-0.433977199881745
0.0138766479098131,1,-12.0872289629459,0,-0.0257687580761092,0.43614516927794,-0.0257687580761092,-0.43614516927794
0.0142662101526074,1,-12.0896873015001,0,-0.0264874000130156,0.438360762496718,-0.0264874000130156,-0.438360762496718
0.0146667086634397,1,-12.0922151952615,0,-0.0272259456864632,0.440624775498413,-0.0272259456864632,-0.440624775498413
0.0150784504586105,1,-12.0948146275845,0,-0.0279849385008271,0.442938008172616,-0.0279849385008271,-0.442938008172616
0.0155017511733577,1,-12.09748763924,0,-0.0287649362467744,0.445301264014421,-0.0287649362467744,-0.445301264014421
