theta_rad,plant_dB,filt1_dB,filt2_dB,casc1_dB,casc2_dB
0.02848618226447681,25.98138526611791,-0.0026426562265901388,-1.6090192100076722e-06,25.97874260989132,25.981383657098704
0.029271501757747575,25.745590098104675,-0.0027903461385930077,-1.7939519600097596e-06,25.742799751966082,25.74558830415271
0.030056821251018342,25.51606054808843,-0.0029420493660015897,-1.994388318179719e-06,25.513118498722424,25.516058553700105
0.030842140744289107,25.29247395483936,-0.0030977656752595693,-2.211171863079721e-06,25.289376189164102,25.292471743667498
0.03162746023755987,25.074531999740017,-0.0032574948266407364,-2.445168571885728e-06,25.071274504913376,25.07452955457145
0.03241277973083064,24.861958318060374,-0.0034212365742748007,-2.697266831978965e-06,24.8585370814861,24.86195562079354
0.033198099224101406,24.654496396234947,-0.0035889906661268553,-2.968377437109697e-06,24.650907405568816,24.65449342785751
0.03398341871737217,24.45190771500956,-0.00376075684401247,-3.2594335960989017e-06,24.44814695816555,24.451904455575967
0.034768738210642934,24.25397010474551,-0.0039365348435866886,-3.5713909434703126e-06,24.25003356990192,24.25396653335456
0.035554057703913705,24.06047628444118,-0.004116324394363838,-3.905227543333975e-06,24.056359960046812,24.060472379213635
0.03633937719718447,23.871232560382442,-0.004300125219708347,-4.261943894236005e-06,23.866932435162735,23.871228298438545
0.03712469669045523,23.686057663938836,-0.004487937036832253,-4.642562931117359e-06,23.68156972690201,23.686053021375905
0.037910016183726,23.50478171102514,-0.004679759556810995,-5.048130042703891e-06,23.500101951468327,23.504776662895097
0.03869533567699677,23.3272452682574,-0.004875592484575026,-5.4797130551471185e-06,23.322369675772826,23.32723978854435
0.03948065517026753,23.15329851293857,-0.005075435518913912,-5.93840227256258e-06,23.148223077419658,23.153292574536298
0.0402659746635383,22.982800475782863,-0.005279288352490036,-6.42531046067519e-06,22.977521187430376,22.982794050472407
0.04105129415680907,22.815618356788356,-0.00548715067181267,-6.941572848789284e-06,22.810131206116537,22.815611415215503
0.04183661365007983,22.651626905939146,-0.005699022157277621,-7.4883471539407624e-06,22.645927883781866,22.65161941759199
0.042621933143350596,22.490707861502166,-0.005914902483138301,-8.06681357997935e-06,22.484792959019025,22.490699794688588
0.04340725263662136,22.332749439608087,-0.006134791317524038,-8.678174818582286e-06,22.326614648290565,22.33274076143327
0.04419257212989213,22.177645869598315,-0.006358688322444808,-9.323656073414746e-06,22.171287181275872,22.177636545942242
0.044977891623162895,22.02529697030037,-0.00658659315377856,-1.000450504957744e-05,22.01871037714659,22.025286965795317
0.04576321111643366,21.875607762980245,-0.006818505461290311,-1.0721991970058478e-05,21.86878925751895,21.875597040988275
0.046548530609704424,21.728488117226973,-0.007054424888629012,-1.1477409583509494e-05,21.721433692338344,21.728476639817387
0.047333850102975195,21.58385242646295,-0.007294351073318554,-1.227207317009643e-05,21.576558075389634,21.583840154389783
0.04811916959624596,21.441619310154813,-0.007538283646789266,-1.3107320545425107e-05,21.434081026508025,21.441606202834265
0.04890448908951672,21.301711340130886,-0.007786222234348545,-1.3984512077970934e-05,21.293925117896535,21.301697355618806
0.04968980858278749,21.164054788700884,-0.00803816645520259,-1.4905030698797703e-05,21.15601662224568,21.164039883670185
0.05047512807605826,21.028579396526137,-0.008294115922450097,-1.587028188620761e-05,21.02028528060369,21.028563526244252
0.05126044756932902,20.895218158410714,-0.008554070243097118,-1.6881693709219276e-05,20.886664088167613,20.895201276717003
0.052045767062599786,20.763907125378317,-0.008818029018049695,-1.7940716810297128e-05,20.755089096360273,20.76388918466151
0.05283108655587056,20.634585221571516,-0.009085991842119922,-1.904882442665809e-05,20.625499229729396,20.634566172747093
0.05361640604914132,20.507194074660706,-0.009357958304023284,-2.020751238940308e-05,20.497836116356684,20.507173867148317
0.054401725542412085,20.381677858584247,-0.009633927986399109,-2.141829914290382e-05,20.372043930597847,20.381656440285102
0.05518704503568285,20.257983147559035,-0.00991390046579331,-2.2682725748765047e-05,20.24806924709324,20.25796046483329
0.05597236452895362,20.13605878040613,-0.010197875312670046,-2.4002355891720043e-05,20.125860905093464,20.13603477805024
0.056757684022224385,20.015855734328834,-0.010485852091417523,-2.5378775900960384e-05,20.005369882237414,20.01583035555293
0.05754300351549515,19.897327007363895,-0.01077783036035666,-2.6813594743505115e-05,19.886549177003538,19.89730019376915
0.05832832300876591,19.780427508800422,-0.011073809671720697,-2.8308444048433634e-05,19.7693536991287,19.780399200356374
0.059113642502036684,19.66511395692696,-0.011373789571686945,-2.986497810315838e-05,19.653740167355277,19.665084091948856
0.05989896199530745,19.551344783526513,-0.011677769600368846,-3.1484873881525816e-05,19.53966701392614,19.55131329865263
0.06068428148857821,19.439080044592025,-0.011985749291808,-3.316983103334989e-05,19.427094295300215,19.439046874760994
0.061469600981848976,19.328281336782407,-0.012297728173998974,-3.492157190673841e-05,19.315983608608413,19.328246415210504
0.06225492047511975,19.218911719181847,-0.012613705768880249,-3.6741841557889184e-05,19.20629801341296,19.218874977340285
0.0630402399683905,19.110935639963376,-0.012933681592330914,-3.86324077628208e-05,19.098001958371043,19.110897007555614
0.06382555946166128,19.004318867592566,-0.013257655154197252,-4.0595061007894415e-05,18.991061212438368,19.004278272531558
